CPT only copyright 2010 American Medical Association. All rights reserved.,,,,,
,,,,,
"2010 Part B National Summary Data File
Code Range: 04) Path/Lab (80000 - 89999)",,,,,
"This data table begins with column headers on row 5 and data cells are A-6 through F-2850    
",,,,,
DESCRIPTION,HCPCS,MODIFIER,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT
PATH/LAB,82585,GLOBL,1376,16551.43,16437.7
PATH/LAB,82595,TOTAL,13369,121448.05,121137.58
PATH/LAB,82595,GLOBL,13369,121448.05,121137.58
PATH/LAB,82600,TOTAL,33,917.07,900.8
PATH/LAB,82600,GLOBL,33,917.07,900.8
PATH/LAB,82607,TOTAL,3331981,71853659.16,71712704.81
PATH/LAB,82607,26,N/A,0,0
PATH/LAB,82607,GLOBL,3331981,71853659.16,71712704.81
PATH/LAB,82608,TOTAL,7995,163573.49,163403.37
PATH/LAB,82608,GLOBL,7995,163573.49,163403.37
PATH/LAB,82610,TOTAL,33278,640206.34,638431.68
PATH/LAB,82610,GLOBL,33278,640206.34,638431.68
PATH/LAB,82615,TOTAL,12823,149884.01,149757.78
PATH/LAB,82615,GLOBL,12823,149884.01,149757.78
PATH/LAB,82626,TOTAL,26430,944604.89,942588.55
PATH/LAB,82626,GLOBL,26430,944604.89,942588.55
PATH/LAB,82627,TOTAL,82874,2633754.65,2626228.65
PATH/LAB,82627,GLOBL,82874,2633754.65,2626228.65
PATH/LAB,82633,TOTAL,64,2825.01,2825.01
PATH/LAB,82633,GLOBL,64,2825.01,2825.01
PATH/LAB,82634,TOTAL,726,30350.77,30337.85
PATH/LAB,82634,GLOBL,726,30350.77,30337.85
PATH/LAB,82638,TOTAL,22,379.79,379.79
PATH/LAB,82638,GLOBL,22,379.79,379.79
PATH/LAB,82646,TOTAL,3564,105291.48,105202.74
PATH/LAB,82646,GLOBL,3564,105291.48,105202.74
PATH/LAB,82649,TOTAL,791,27120.03,27083.21
PATH/LAB,82649,GLOBL,791,27120.03,27083.21
PATH/LAB,82651,TOTAL,15370,564371.38,563278.38
PATH/LAB,82651,GLOBL,15370,564371.38,563278.38
PATH/LAB,82652,TOTAL,261493,13447218.37,13428237.68
PATH/LAB,82652,26,N/A,0,0
PATH/LAB,82652,GLOBL,261493,13447218.37,13428237.68
PATH/LAB,82654,TOTAL,N/A,19.83,19.83
PATH/LAB,82654,GLOBL,N/A,19.83,19.83
PATH/LAB,82656,TOTAL,3475,52558.99,52532.21
PATH/LAB,82656,GLOBL,3475,52558.99,52532.21
PATH/LAB,82657,TOTAL,2515,64644.27,64386.95
PATH/LAB,82657,GLOBL,2515,64644.27,64386.95
PATH/LAB,82658,TOTAL,182,4705.63,4684.9
PATH/LAB,82658,GLOBL,182,4705.63,4684.9
PATH/LAB,82664,TOTAL,131136,6297118.5,6279793.43
PATH/LAB,82664,GLOBL,131136,6297118.5,6279793.43
PATH/LAB,82668,TOTAL,106075,2837336.49,2833585.2
PATH/LAB,82668,GLOBL,106075,2837336.49,2833585.2
PATH/LAB,82670,TOTAL,135929,5332791.46,5311289.32
PATH/LAB,82670,GLOBL,135929,5332791.46,5311289.32
PATH/LAB,82671,TOTAL,6327,291588.95,290886.16
PATH/LAB,82671,GLOBL,6327,291588.95,290886.16
PATH/LAB,82672,TOTAL,17714,534359.43,533608.05
PATH/LAB,82672,GLOBL,17714,534359.43,533608.05
PATH/LAB,82677,TOTAL,10838,370168.06,369432.76
PATH/LAB,82677,GLOBL,10838,370168.06,369432.76
PATH/LAB,82679,TOTAL,16445,563615.29,562615.33
PATH/LAB,82679,GLOBL,16445,563615.29,562615.33
PATH/LAB,82690,TOTAL,43,1039.66,1039.66
PATH/LAB,82690,GLOBL,43,1039.66,1039.66
PATH/LAB,82693,TOTAL,1757,37403.18,37403.18
PATH/LAB,82693,GLOBL,1757,37403.18,37403.18
PATH/LAB,82696,TOTAL,720,20490.12,20468.92
PATH/LAB,82696,26,N/A,0,0
PATH/LAB,82696,GLOBL,720,20490.12,20468.92
PATH/LAB,82705,TOTAL,13245,92993.87,92903.42
PATH/LAB,82705,26,N/A,0,0
PATH/LAB,82705,GLOBL,13245,92993.87,92903.42
PATH/LAB,82710,TOTAL,2096,49631.14,49387.01
PATH/LAB,82710,GLOBL,2096,49631.14,49387.01
PATH/LAB,82715,TOTAL,4874,118252.76,118236.29
PATH/LAB,82715,GLOBL,4874,118252.76,118236.29
PATH/LAB,82725,TOTAL,15123,282874.2,282808.86
PATH/LAB,82725,GLOBL,15123,282874.2,282808.86
PATH/LAB,82726,TOTAL,35696,920943.46,920271.53
PATH/LAB,82726,GLOBL,35696,920943.46,920271.53
PATH/LAB,82728,TOTAL,4359611,84924757.72,84786053.55
PATH/LAB,82728,26,N/A,0,0
PATH/LAB,82728,GLOBL,4359611,84924757.72,84786053.55
PATH/LAB,82731,TOTAL,298,26343.1,26178.58
PATH/LAB,82731,GLOBL,298,26343.1,26178.58
PATH/LAB,82735,TOTAL,267,7020.48,6872.94
PATH/LAB,82735,GLOBL,267,7020.48,6872.94
PATH/LAB,82742,TOTAL,3380,92860.53,92860.53
PATH/LAB,82742,GLOBL,3380,92860.53,92860.53
PATH/LAB,82746,TOTAL,2061525,43115238.08,43045372.08
PATH/LAB,82746,26,N/A,0,0
PATH/LAB,82746,GLOBL,2061525,43115238.08,43045372.08
PATH/LAB,82747,TOTAL,68267,1561477.1,1558768.91
PATH/LAB,82747,GLOBL,68267,1561477.1,1558768.91
PATH/LAB,82757,TOTAL,N/A,240.87,240.87
PATH/LAB,82757,GLOBL,N/A,240.87,240.87
PATH/LAB,82759,TOTAL,N/A,30.77,30.77
PATH/LAB,82759,GLOBL,N/A,30.77,30.77
PATH/LAB,82760,TOTAL,647,10369.08,10369.08
PATH/LAB,82760,GLOBL,647,10369.08,10369.08
PATH/LAB,82775,TOTAL,N/A,301.7,301.7
PATH/LAB,82775,GLOBL,N/A,301.7,301.7
PATH/LAB,82776,TOTAL,N/A,9.19,9.19
PATH/LAB,82776,GLOBL,N/A,9.19,9.19
PATH/LAB,82784,TOTAL,1286953,16282675.9,16244616.51
PATH/LAB,82784,26,N/A,0,0
PATH/LAB,82784,GLOBL,1286953,16282675.9,16244616.51
PATH/LAB,82785,TOTAL,120678,2774217.23,2768301.19
PATH/LAB,82785,26,N/A,0,0
PATH/LAB,82785,GLOBL,120678,2774217.23,2768301.19
PATH/LAB,82787,TOTAL,54047,554931.92,553743.42
PATH/LAB,82787,GLOBL,54047,554931.92,553743.42
PATH/LAB,82800,TOTAL,1176,14111.8,13927.07
PATH/LAB,82800,26,N/A,0,0
PATH/LAB,82800,GLOBL,1176,14111.8,13927.07
PATH/LAB,82803,TOTAL,34371,925425.61,917224.94
PATH/LAB,82803,26,N/A,0,0
PATH/LAB,82803,GLOBL,34371,925425.61,917224.94
PATH/LAB,82805,TOTAL,17257,683868.59,677705.45
PATH/LAB,82805,26,N/A,0,0
PATH/LAB,82805,GLOBL,17257,683868.59,677705.45
PATH/LAB,82810,TOTAL,763,9537.5,9521.16
PATH/LAB,82810,GLOBL,763,9537.5,9521.16
PATH/LAB,82820,TOTAL,523,7488.63,7447.85
PATH/LAB,82820,GLOBL,523,7488.63,7447.85
PATH/LAB,82926,TOTAL,12,89.91,89.91
PATH/LAB,82926,GLOBL,12,89.91,89.91
PATH/LAB,82928,TOTAL,N/A,20.76,20.76
PATH/LAB,82928,GLOBL,N/A,20.76,20.76
PATH/LAB,82938,TOTAL,19,479.77,479.77
PATH/LAB,82938,GLOBL,19,479.77,479.77
PATH/LAB,82941,TOTAL,9248,232548.39,232226.2
PATH/LAB,82941,GLOBL,9248,232548.39,232226.2
PATH/LAB,82943,TOTAL,897,17970.1,17898.68
PATH/LAB,82943,GLOBL,897,17970.1,17898.68
PATH/LAB,82945,TOTAL,31445,173256.14,172906.06
PATH/LAB,82945,26,N/A,0,0
PATH/LAB,82945,GLOBL,31445,173256.14,172906.06
PATH/LAB,82946,TOTAL,85,1492.5,1492.5
PATH/LAB,82946,GLOBL,85,1492.5,1492.5
PATH/LAB,82947,TOTAL,2474041,10438124.23,10393115.72
PATH/LAB,82947,26,N/A,0,0
PATH/LAB,82947,GLOBL,2474041,10438124.23,10393115.72
PATH/LAB,82948,TOTAL,324232,1463062.38,1448816.06
PATH/LAB,82948,26,N/A,0,0
PATH/LAB,82948,TC,N/A,0,0
PATH/LAB,82948,GLOBL,324232,1463062.38,1448816.06
PATH/LAB,82950,TOTAL,52521,353185.2,352162.31
PATH/LAB,82950,GLOBL,52521,353185.2,352162.31
PATH/LAB,82951,TOTAL,40366,700395.67,698130.55
PATH/LAB,82951,26,N/A,0,0
PATH/LAB,82951,GLOBL,40366,700395.67,698130.55
PATH/LAB,82952,TOTAL,25703,133577.05,133085.94
PATH/LAB,82952,26,N/A,0,0
PATH/LAB,82952,GLOBL,25703,133577.05,133085.94
PATH/LAB,82953,TOTAL,N/A,12.53,12.53
PATH/LAB,82953,GLOBL,N/A,12.53,12.53
PATH/LAB,82955,TOTAL,10809,131345.85,130878.51
PATH/LAB,82955,GLOBL,10809,131345.85,130878.51
PATH/LAB,82960,TOTAL,2587,21871.57,21856.82
PATH/LAB,82960,GLOBL,2587,21871.57,21856.82
PATH/LAB,82962,TOTAL,2675758.1,8805586.78,8761761.75
PATH/LAB,82962,26,N/A,0,0
PATH/LAB,82962,TC,N/A,0,0
PATH/LAB,82962,GLOBL,2675758.1,8805586.78,8761761.75
PATH/LAB,82963,TOTAL,N/A,153.08,153.08
PATH/LAB,82963,GLOBL,N/A,153.08,153.08
PATH/LAB,82965,TOTAL,N/A,33.21,33.21
PATH/LAB,82965,GLOBL,N/A,33.21,33.21
PATH/LAB,82975,TOTAL,N/A,44.81,44.81
PATH/LAB,82975,GLOBL,N/A,44.81,44.81
PATH/LAB,82977,TOTAL,953574,3189230.5,3179418.92
PATH/LAB,82977,26,N/A,0,0
PATH/LAB,82977,GLOBL,953574,3189230.5,3179418.92
PATH/LAB,82978,TOTAL,14179,288904.83,288824.88
PATH/LAB,82978,GLOBL,14179,288904.83,288824.88
PATH/LAB,82979,TOTAL,20,197.2,197.2
PATH/LAB,82979,GLOBL,20,197.2,197.2
PATH/LAB,82980,TOTAL,7026,184348.6,184348.6
PATH/LAB,82980,GLOBL,7026,184348.6,184348.6
PATH/LAB,82985,TOTAL,118134,2508570.28,2498837.53
PATH/LAB,82985,GLOBL,118134,2508570.28,2498837.53
PATH/LAB,83001,TOTAL,144609,3838272.4,3820026.92
PATH/LAB,83001,GLOBL,144609,3838272.4,3820026.92
PATH/LAB,83002,TOTAL,125643,3325470.12,3311149.65
PATH/LAB,83002,26,N/A,0,0
PATH/LAB,83002,GLOBL,125643,3325470.12,3311149.65
PATH/LAB,83003,TOTAL,12640,299696.59,298717.54
PATH/LAB,83003,GLOBL,12640,299696.59,298717.54
PATH/LAB,83008,TOTAL,N/A,168.28,168.28
PATH/LAB,83008,GLOBL,N/A,168.28,168.28
PATH/LAB,83009,TOTAL,283,20575.92,20209.51
PATH/LAB,83009,GLOBL,283,20575.92,20209.51
PATH/LAB,83010,TOTAL,89821,1573585.81,1570308.52
PATH/LAB,83010,26,N/A,0,0
PATH/LAB,83010,GLOBL,89821,1573585.81,1570308.52
PATH/LAB,83012,TOTAL,N/A,145.9,145.9
PATH/LAB,83012,GLOBL,N/A,145.9,145.9
PATH/LAB,83013,TOTAL,45591,4246559.38,4229553.62
PATH/LAB,83013,GLOBL,45591,4246559.38,4229553.62
PATH/LAB,83014,TOTAL,26124,293898.76,292059.52
PATH/LAB,83014,GLOBL,26124,293898.76,292059.52
PATH/LAB,83015,TOTAL,99,2464.92,2464.92
PATH/LAB,83015,GLOBL,99,2464.92,2464.92
PATH/LAB,83018,TOTAL,4369,110268.53,109920.91
PATH/LAB,83018,GLOBL,4369,110268.53,109920.91
PATH/LAB,83020,TOTAL,15068,283009.44,245275.12
PATH/LAB,83020,26,8196,161187.27,124239.99
PATH/LAB,83020,GLOBL,6872,121822.17,121035.13
PATH/LAB,83021,TOTAL,54522,1379919.03,1378278.14
PATH/LAB,83021,26,N/A,0,0
PATH/LAB,83021,GLOBL,54522,1379919.03,1378278.14
PATH/LAB,83026,TOTAL,11595,38768.58,38730.94
PATH/LAB,83026,GLOBL,11595,38768.58,38730.94
PATH/LAB,83030,TOTAL,71,833.53,822.68
PATH/LAB,83030,GLOBL,71,833.53,822.68
PATH/LAB,83033,TOTAL,N/A,66.44,66.44
PATH/LAB,83033,GLOBL,N/A,66.44,66.44
PATH/LAB,83036,TOTAL,12631657,175023255.59,174384989.56
PATH/LAB,83036,26,N/A,0,0
PATH/LAB,83036,TC,N/A,0,0
PATH/LAB,83036,GLOBL,12631657,175023255.59,174384989.56
PATH/LAB,83037,TOTAL,297366,4116162.26,4091864.26
PATH/LAB,83037,GLOBL,297366,4116162.26,4091864.26
PATH/LAB,83045,TOTAL,14,99.4,99.4
PATH/LAB,83045,GLOBL,14,99.4,99.4
PATH/LAB,83050,TOTAL,7026,61900.75,61368.02
PATH/LAB,83050,26,N/A,0,0
PATH/LAB,83050,GLOBL,7026,61900.75,61368.02
PATH/LAB,83051,TOTAL,4439,42432.57,42243.35
PATH/LAB,83051,26,N/A,0,0
PATH/LAB,83051,GLOBL,4439,42432.57,42243.35
PATH/LAB,83055,TOTAL,N/A,7.05,7.05
PATH/LAB,83055,GLOBL,N/A,7.05,7.05
PATH/LAB,83060,TOTAL,35,376.72,371.04
PATH/LAB,83060,GLOBL,35,376.72,371.04
PATH/LAB,83065,TOTAL,N/A,0,0
PATH/LAB,83065,GLOBL,N/A,0,0
PATH/LAB,83068,TOTAL,48,570.35,570.35
PATH/LAB,83068,GLOBL,48,570.35,570.35
PATH/LAB,83069,TOTAL,16,90.4,90.4
PATH/LAB,83069,GLOBL,16,90.4,90.4
PATH/LAB,83070,TOTAL,788,5247.5,5233.65
PATH/LAB,83070,GLOBL,788,5247.5,5233.65
PATH/LAB,83071,TOTAL,N/A,49.2,49.2
PATH/LAB,83071,GLOBL,N/A,49.2,49.2
PATH/LAB,83080,TOTAL,237,5670.46,5582.55
PATH/LAB,83080,GLOBL,237,5670.46,5582.55
PATH/LAB,83088,TOTAL,4307,181353.88,180312.4
PATH/LAB,83088,GLOBL,4307,181353.88,180312.4
PATH/LAB,83090,TOTAL,433995,10479697.62,10466418.43
PATH/LAB,83090,26,N/A,0,0
PATH/LAB,83090,GLOBL,433995,10479697.62,10466418.43
PATH/LAB,83150,TOTAL,2335,64377.15,64177.34
PATH/LAB,83150,GLOBL,2335,64377.15,64177.34
PATH/LAB,83491,TOTAL,2001,50193.44,50168.54
PATH/LAB,83491,GLOBL,2001,50193.44,50168.54
PATH/LAB,83497,TOTAL,17173,314095.39,312853.63
PATH/LAB,83497,GLOBL,17173,314095.39,312853.63
PATH/LAB,83498,TOTAL,5169,199266.86,198725.62
PATH/LAB,83498,GLOBL,5169,199266.86,198725.62
PATH/LAB,83499,TOTAL,N/A,36.1,36.1
PATH/LAB,83499,GLOBL,N/A,36.1,36.1
PATH/LAB,83500,TOTAL,100,3236.56,3236.56
PATH/LAB,83500,GLOBL,100,3236.56,3236.56
PATH/LAB,83505,TOTAL,358,12448.36,12448.36
PATH/LAB,83505,GLOBL,358,12448.36,12448.36
PATH/LAB,83516,TOTAL,498530,7890118.59,7870253.53
PATH/LAB,83516,26,N/A,0,0
PATH/LAB,83516,GLOBL,498530,7890118.59,7870253.53
PATH/LAB,83518,TOTAL,32539,374018.09,372290.19
PATH/LAB,83518,GLOBL,32539,374018.09,372290.19
PATH/LAB,83519,TOTAL,74433,1564348.69,1560923.45
PATH/LAB,83519,GLOBL,74433,1564348.69,1560923.45
PATH/LAB,83520,TOTAL,194075,3584511.24,3574532.76
PATH/LAB,83520,26,N/A,0,0
PATH/LAB,83520,GLOBL,194075,3584511.24,3574532.76
PATH/LAB,83525,TOTAL,236621,3852214.36,3844763.88
PATH/LAB,83525,GLOBL,236621,3852214.36,3844763.88
PATH/LAB,83527,TOTAL,1125,20265.8,20265.8
PATH/LAB,83527,GLOBL,1125,20265.8,20265.8
PATH/LAB,83528,TOTAL,22,498.12,498.12
PATH/LAB,83528,GLOBL,22,498.12,498.12
PATH/LAB,83540,TOTAL,5452588,49937794.87,49875219.14
PATH/LAB,83540,26,N/A,0,0
PATH/LAB,83540,GLOBL,5452588,49937794.87,49875219.14
PATH/LAB,83550,TOTAL,4294972.1,52627125.92,52555725.25
PATH/LAB,83550,26,N/A,0,0
PATH/LAB,83550,GLOBL,4294972.1,52627125.92,52555725.25
PATH/LAB,83570,TOTAL,N/A,83.05,83.05
PATH/LAB,83570,GLOBL,N/A,83.05,83.05
PATH/LAB,83582,TOTAL,39,791.7,791.7
PATH/LAB,83582,GLOBL,39,791.7,791.7
PATH/LAB,83586,TOTAL,563,10300.3,10300.3
PATH/LAB,83586,GLOBL,563,10300.3,10300.3
PATH/LAB,83593,TOTAL,2184,82271.28,82271.28
PATH/LAB,83593,GLOBL,2184,82271.28,82271.28
PATH/LAB,83605,TOTAL,12733,191083.44,190551.17
PATH/LAB,83605,26,N/A,0,0
PATH/LAB,83605,GLOBL,12733,191083.44,190551.17
PATH/LAB,83615,TOTAL,1984064,7655741.17,7626110.96
PATH/LAB,83615,26,N/A,0,0
PATH/LAB,83615,GLOBL,1984064,7655741.17,7626110.96
PATH/LAB,83625,TOTAL,8318,145391.45,145072.75
PATH/LAB,83625,GLOBL,8318,145391.45,145072.75
PATH/LAB,83630,TOTAL,7058,197450.18,196709.39
PATH/LAB,83630,GLOBL,7058,197450.18,196709.39
PATH/LAB,83631,TOTAL,1212,32048.04,31973.85
PATH/LAB,83631,GLOBL,1212,32048.04,31973.85
PATH/LAB,83632,TOTAL,17,492.15,492.15
PATH/LAB,83632,GLOBL,17,492.15,492.15
PATH/LAB,83634,TOTAL,N/A,33.02,33.02
PATH/LAB,83634,GLOBL,N/A,33.02,33.02
PATH/LAB,83655,TOTAL,22823,392324.32,391667.54
PATH/LAB,83655,GLOBL,22823,392324.32,391667.54
PATH/LAB,83661,TOTAL,22,692.78,692.78
PATH/LAB,83661,GLOBL,22,692.78,692.78
PATH/LAB,83663,TOTAL,33,790.6,790.6
PATH/LAB,83663,GLOBL,33,790.6,790.6
PATH/LAB,83664,TOTAL,N/A,108.4,108.4
PATH/LAB,83664,GLOBL,N/A,108.4,108.4
PATH/LAB,83670,TOTAL,68,892.84,892.84
PATH/LAB,83670,GLOBL,68,892.84,892.84
PATH/LAB,83690,TOTAL,450197,4350413.51,4337236.68
PATH/LAB,83690,26,N/A,0,0
PATH/LAB,83690,GLOBL,450197,4350413.51,4337236.68
PATH/LAB,83695,TOTAL,206397,3824813.77,3822383.03
PATH/LAB,83695,GLOBL,206397,3824813.77,3822383.03
PATH/LAB,83698,TOTAL,147686,7178478.59,7176376.77
PATH/LAB,83698,GLOBL,147686,7178478.59,7176376.77
PATH/LAB,83700,TOTAL,5236,83663.22,83404
PATH/LAB,83700,GLOBL,5236,83663.22,83404
PATH/LAB,83701,TOTAL,256999,8474797.56,8467790.1
PATH/LAB,83701,GLOBL,256999,8474797.56,8467790.1
PATH/LAB,83704,TOTAL,306866,13488834.72,13478654.87
PATH/LAB,83704,GLOBL,306866,13488834.72,13478654.87
PATH/LAB,83718,TOTAL,744472,8703653.19,8690947.11
PATH/LAB,83718,26,N/A,0,0
PATH/LAB,83718,GLOBL,744472,8703653.19,8690947.11
PATH/LAB,83719,TOTAL,23469,363135.65,362350.88
PATH/LAB,83719,GLOBL,23469,363135.65,362350.88
PATH/LAB,83721,TOTAL,1440073,19504214.46,19421044.17
PATH/LAB,83721,26,N/A,0,0
PATH/LAB,83721,GLOBL,1440073,19504214.46,19421044.17
PATH/LAB,83727,TOTAL,118,2906.34,2906.34
PATH/LAB,83727,GLOBL,118,2906.34,2906.34
PATH/LAB,83735,TOTAL,2439312,23252214.07,23174607.98
PATH/LAB,83735,26,N/A,0,0
PATH/LAB,83735,GLOBL,2439312,23252214.07,23174607.98
PATH/LAB,83785,TOTAL,2019,68400.93,68234.05
PATH/LAB,83785,GLOBL,2019,68400.93,68234.05
PATH/LAB,83788,TOTAL,470,10777.89,10752.03
PATH/LAB,83788,GLOBL,470,10777.89,10752.03
PATH/LAB,83789,TOTAL,185653,4784511.56,4757030.41
PATH/LAB,83789,GLOBL,185653,4784511.56,4757030.41
PATH/LAB,83805,TOTAL,168811,4256869.8,4229336.29
PATH/LAB,83805,GLOBL,168811,4256869.8,4229336.29
PATH/LAB,83825,TOTAL,19136,439768.77,439161.32
PATH/LAB,83825,GLOBL,19136,439768.77,439161.32
PATH/LAB,83835,TOTAL,30167,729394.35,727903.74
PATH/LAB,83835,GLOBL,30167,729394.35,727903.74
PATH/LAB,83840,TOTAL,656239,15296526.47,15252000.53
PATH/LAB,83840,GLOBL,656239,15296526.47,15252000.53
PATH/LAB,83857,TOTAL,N/A,107.66,107.66
PATH/LAB,83857,GLOBL,N/A,107.66,107.66
PATH/LAB,83858,TOTAL,30,634.48,634.48
PATH/LAB,83858,GLOBL,30,634.48,634.48
PATH/LAB,83864,TOTAL,15,427.65,427.65
PATH/LAB,83864,GLOBL,15,427.65,427.65
PATH/LAB,83866,TOTAL,16,225.76,225.76
PATH/LAB,83866,GLOBL,16,225.76,225.76
PATH/LAB,83872,TOTAL,7891,65992.35,65730.59
PATH/LAB,83872,GLOBL,7891,65992.35,65730.59
PATH/LAB,83873,TOTAL,299,7333.07,7206.19
PATH/LAB,83873,GLOBL,299,7333.07,7206.19
PATH/LAB,83874,TOTAL,62680,1150412.64,1143896.5
PATH/LAB,83874,26,N/A,0,0
PATH/LAB,83874,GLOBL,62680,1150412.64,1143896.5
PATH/LAB,83876,TOTAL,11249,543146.01,542239.75
PATH/LAB,83876,GLOBL,11249,543146.01,542239.75
PATH/LAB,83880,TOTAL,1133946,54429615.34,54296251.41
PATH/LAB,83880,26,N/A,0,0
PATH/LAB,83880,GLOBL,1133946,54429615.34,54296251.41
PATH/LAB,83883,TOTAL,292273,5692332.11,5680669.34
PATH/LAB,83883,GLOBL,292273,5692332.11,5680669.34
PATH/LAB,83885,TOTAL,317,9709.66,9703.14
PATH/LAB,83885,GLOBL,317,9709.66,9703.14
PATH/LAB,83887,TOTAL,8130,273334.84,270840.28
PATH/LAB,83887,GLOBL,8130,273334.84,270840.28
PATH/LAB,83890,TOTAL,31930,179226.86,178868.18
PATH/LAB,83890,GLOBL,31930,179226.86,178868.18
PATH/LAB,83891,TOTAL,335504,1886592.63,1883658.3
PATH/LAB,83891,GLOBL,335504,1886592.63,1883658.3
PATH/LAB,83892,TOTAL,578130,3292321.51,3289389.49
PATH/LAB,83892,GLOBL,578130,3292321.51,3289389.49
PATH/LAB,83893,TOTAL,54085,290179.94,290111.52
PATH/LAB,83893,GLOBL,54085,290179.94,290111.52
PATH/LAB,83894,TOTAL,43962,242281.49,241809.95
PATH/LAB,83894,GLOBL,43962,242281.49,241809.95
PATH/LAB,83896,TOTAL,1325041,7434157.13,7424337.92
PATH/LAB,83896,GLOBL,1325041,7434157.13,7424337.92
PATH/LAB,83897,TOTAL,475,2690.92,2677.61
PATH/LAB,83897,GLOBL,475,2690.92,2677.61
PATH/LAB,83898,TOTAL,1494688.2,23364646.98,23250542.58
PATH/LAB,83898,GLOBL,1494688.2,23364646.98,23250542.58
PATH/LAB,83900,TOTAL,75688,3034557.04,3029822.49
PATH/LAB,83900,26,N/A,0,0
PATH/LAB,83900,GLOBL,75688,3034557.04,3029822.49
PATH/LAB,83901,TOTAL,389907.2,8076566.03,8067955.22
PATH/LAB,83901,GLOBL,389907.2,8076566.03,8067955.22
PATH/LAB,83902,TOTAL,67918,1051883.94,1050453.78
PATH/LAB,83902,GLOBL,67918,1051883.94,1050453.78
PATH/LAB,83903,TOTAL,369359,8682541.57,8673164.43
PATH/LAB,83903,GLOBL,369359,8682541.57,8673164.43
PATH/LAB,83904,TOTAL,1086764,14818634.43,14715656.89
PATH/LAB,83904,GLOBL,1086764,14818634.43,14715656.89
PATH/LAB,83905,TOTAL,635,15212.68,15212.68
PATH/LAB,83905,GLOBL,635,15212.68,15212.68
PATH/LAB,83906,TOTAL,54,1266.93,1266.93
PATH/LAB,83906,GLOBL,54,1266.93,1266.93
PATH/LAB,83907,TOTAL,33810,645173.66,644121.72
PATH/LAB,83907,GLOBL,33810,645173.66,644121.72
PATH/LAB,83908,TOTAL,155653,3380126.35,3377710.34
PATH/LAB,83908,GLOBL,155653,3380126.35,3377710.34
PATH/LAB,83909,TOTAL,1053790,14931323.36,14824246.04
PATH/LAB,83909,GLOBL,1053790,14931323.36,14824246.04
PATH/LAB,83912,TOTAL,367370.1,3081188.48,2759337.8
PATH/LAB,83912,26,76319.1,1462141.75,1142093.13
PATH/LAB,83912,GLOBL,291051,1619046.73,1617244.67
PATH/LAB,83913,TOTAL,13538,244093.25,243462.31
PATH/LAB,83913,GLOBL,13538,244093.25,243462.31
PATH/LAB,83914,TOTAL,225499,4344195.87,4335098.86
PATH/LAB,83914,GLOBL,225499,4344195.87,4335098.86
PATH/LAB,83915,TOTAL,3915,62518.26,62425.38
PATH/LAB,83915,GLOBL,3915,62518.26,62425.38
PATH/LAB,83916,TOTAL,1381,39012.02,38624.75
PATH/LAB,83916,GLOBL,1381,39012.02,38624.75
PATH/LAB,83918,TOTAL,5704,131250.5,131020.68
PATH/LAB,83918,GLOBL,5704,131250.5,131020.68
PATH/LAB,83919,TOTAL,84,1972.47,1972.47
PATH/LAB,83919,GLOBL,84,1972.47,1972.47
PATH/LAB,83921,TOTAL,189377,4455111.14,4450842.87
PATH/LAB,83921,GLOBL,189377,4455111.14,4450842.87
PATH/LAB,83925,TOTAL,1648805,45938170.65,45790112.12
PATH/LAB,83925,GLOBL,1648805,45938170.65,45790112.12
PATH/LAB,83930,TOTAL,27964,255369.9,255014.23
PATH/LAB,83930,26,N/A,0,0
PATH/LAB,83930,GLOBL,27964,255369.9,255014.23
PATH/LAB,83935,TOTAL,26228,247607.51,247107.09
PATH/LAB,83935,26,N/A,0,0
PATH/LAB,83935,GLOBL,26228,247607.51,247107.09
PATH/LAB,83937,TOTAL,13091,398184.45,397515.34
PATH/LAB,83937,GLOBL,13091,398184.45,397515.34
PATH/LAB,83945,TOTAL,34901,639252.97,638150.26
PATH/LAB,83945,GLOBL,34901,639252.97,638150.26
PATH/LAB,83950,TOTAL,879,81065.7,79831.85
PATH/LAB,83950,GLOBL,879,81065.7,79831.85
PATH/LAB,83951,TOTAL,204,18388.48,18388.48
PATH/LAB,83951,GLOBL,204,18388.48,18388.48
PATH/LAB,83970,TOTAL,3581014,211568792.36,211295265.39
PATH/LAB,83970,26,N/A,0,0
PATH/LAB,83970,GLOBL,3581014,211568792.36,211295265.39
PATH/LAB,83986,TOTAL,598860,2924032.8,2915507.01
PATH/LAB,83986,GLOBL,598860,2924032.8,2915507.01
PATH/LAB,83987,TOTAL,14,315.47,315.47
PATH/LAB,83987,GLOBL,14,315.47,315.47
PATH/LAB,83992,TOTAL,351356,7287533.22,7268656.68
PATH/LAB,83992,GLOBL,351356,7287533.22,7268656.68
PATH/LAB,83993,TOTAL,2145,60290.43,60188.98
PATH/LAB,83993,GLOBL,2145,60290.43,60188.98
PATH/LAB,84022,TOTAL,665,14548.21,14548.21
PATH/LAB,84022,GLOBL,665,14548.21,14548.21
PATH/LAB,84030,TOTAL,570,4468.4,4468.4
PATH/LAB,84030,GLOBL,570,4468.4,4468.4
PATH/LAB,84035,TOTAL,N/A,20.96,20.96
PATH/LAB,84035,GLOBL,N/A,20.96,20.96
PATH/LAB,84060,TOTAL,2181,22835.45,22835.45
PATH/LAB,84060,GLOBL,2181,22835.45,22835.45
