CPT only copyright 2014 American Medical Association. All rights reserved.,,,,,,
"""2014 Part B National Summary Data File
Code Range: 04) Path/Lab (80000 - 89999)"" ",,,,,,
This data table begins with column headers on row 5 and data cells are A-6 through F-3221 ,,,,,,
DESCRIPTION,HCPCS,MODIFIER,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT,
PATH/LAB,82943,TOTAL,819,14820.4,14467.8,
PATH/LAB,82945,26,N/A,0,0,
PATH/LAB,82945,GLOBL,58828,306002.78999999998,299524.63,
PATH/LAB,82945,TOTAL,58828,306002.78999999998,299524.63,
PATH/LAB,82946,GLOBL,599,10479.52,10238.74,
PATH/LAB,82946,TOTAL,599,10479.52,10238.74,
PATH/LAB,82947,26,N/A,0,0,
PATH/LAB,82947,TC,N/A,0,0,
PATH/LAB,82947,GLOBL,2051880,8194499.0300000003,7993916.8499999996,
PATH/LAB,82947,TOTAL,2051880,8194499.0300000003,7993916.8499999996,
PATH/LAB,82948,26,N/A,0,0,
PATH/LAB,82948,GLOBL,218248,935712.22,908285.07,
PATH/LAB,82948,TOTAL,218248,935712.22,908285.07,
PATH/LAB,82950,26,N/A,0,0,
PATH/LAB,82950,GLOBL,34445,222019.5,216723.42,
PATH/LAB,82950,TOTAL,34445,222019.5,216723.42,
PATH/LAB,82951,GLOBL,22524,346321.04,338131.02,
PATH/LAB,82951,TOTAL,22524,346321.04,338131.02,
PATH/LAB,82952,GLOBL,11723,57740.14,56359.12,
PATH/LAB,82952,TOTAL,11723,57740.14,56359.12,
PATH/LAB,82953,GLOBL,N/A,46.55,45.62,
PATH/LAB,82953,TOTAL,N/A,46.55,45.62,
PATH/LAB,82955,26,N/A,0,0,
PATH/LAB,82955,GLOBL,14067,150154.76999999999,146563.64000000001,
PATH/LAB,82955,TOTAL,14067,150154.76999999999,146563.64000000001,
PATH/LAB,82960,GLOBL,924,7418.43,7250.46,
PATH/LAB,82960,TOTAL,924,7418.43,7250.46,
PATH/LAB,82962,26,N/A,0,0,
PATH/LAB,82962,GLOBL,2128912.2999999998,6675905.6600000001,6507954.75,
PATH/LAB,82962,TOTAL,2128912.2999999998,6675905.6600000001,6507954.75,
PATH/LAB,82963,GLOBL,28,820.68,804.16,
PATH/LAB,82963,TOTAL,28,820.68,804.16,
PATH/LAB,82965,GLOBL,108,1136.72,1114.0899999999999,
PATH/LAB,82965,TOTAL,108,1136.72,1114.0899999999999,
PATH/LAB,82975,GLOBL,N/A,21.62,21.19,
PATH/LAB,82975,TOTAL,N/A,21.62,21.19,
PATH/LAB,82977,26,N/A,0,0,
PATH/LAB,82977,GLOBL,850332,2807949.27,2743851.63,
PATH/LAB,82977,TOTAL,850332,2807949.27,2743851.63,
PATH/LAB,82978,GLOBL,14411,279772.03000000003,274104.71999999997,
PATH/LAB,82978,TOTAL,14411,279772.03000000003,274104.71999999997,
PATH/LAB,82979,GLOBL,59,554.6,543.39,
PATH/LAB,82979,TOTAL,59,554.6,543.39,
PATH/LAB,82980,GLOBL,5216,130400,127792,
PATH/LAB,82980,TOTAL,5216,130400,127792,
PATH/LAB,82985,GLOBL,143373,2884750.14,2820771.48,
PATH/LAB,82985,TOTAL,143373,2884750.14,2820771.48,
PATH/LAB,83001,26,N/A,0,0,
PATH/LAB,83001,GLOBL,187755,4752080.43,4631842.93,
PATH/LAB,83001,TOTAL,187755,4752080.43,4631842.93,
PATH/LAB,83002,26,N/A,0,0,
PATH/LAB,83002,GLOBL,165789,4181420.28,4078608.77,
PATH/LAB,83002,TOTAL,165789,4181420.28,4078608.77,
PATH/LAB,83003,GLOBL,13158,298401.18,291585.08,
PATH/LAB,83003,TOTAL,13158,298401.18,291585.08,
PATH/LAB,83008,GLOBL,N/A,8.75,8.57,
PATH/LAB,83008,TOTAL,N/A,8.75,8.57,
PATH/LAB,83009,GLOBL,612,51736.59,50561.06,
PATH/LAB,83009,TOTAL,612,51736.59,50561.06,
PATH/LAB,83010,26,N/A,0,0,
PATH/LAB,83010,GLOBL,96209,1615925.75,1581028.92,
PATH/LAB,83010,TOTAL,96209,1615925.75,1581028.92,
PATH/LAB,83012,GLOBL,12,268.20999999999998,262.79000000000002,
PATH/LAB,83012,TOTAL,12,268.20999999999998,262.79000000000002,
PATH/LAB,83013,GLOBL,79562,7028925.3200000003,6857547.4100000001,
PATH/LAB,83013,TOTAL,79562,7028925.3200000003,6857547.4100000001,
PATH/LAB,83014,GLOBL,50387,540321.84,526439.22,
PATH/LAB,83014,TOTAL,50387,540321.84,526439.22,
PATH/LAB,83015,GLOBL,4630,118438.02,116017.94,
PATH/LAB,83015,TOTAL,4630,118438.02,116017.94,
PATH/LAB,83018,GLOBL,16884,498982.28,488386.16,
PATH/LAB,83018,TOTAL,16884,498982.28,488386.16,
PATH/LAB,83020,26,10022,197521.63,148557.32999999999,
PATH/LAB,83020,GLOBL,4968,84603.65,82532.399999999994,
PATH/LAB,83020,TOTAL,14990,282125.28000000003,231089.73,
PATH/LAB,83021,26,N/A,0,0,
PATH/LAB,83021,GLOBL,54946,1302161.7,1274270.75,
PATH/LAB,83021,TOTAL,54946,1302161.7,1274270.75,
PATH/LAB,83026,GLOBL,6324,20419.689999999999,20026.12,
PATH/LAB,83026,TOTAL,6324,20419.689999999999,20026.12,
PATH/LAB,83030,GLOBL,77,861.5,843.94,
PATH/LAB,83030,TOTAL,77,861.5,843.94,
PATH/LAB,83033,GLOBL,N/A,16.260000000000002,15.94,
PATH/LAB,83033,TOTAL,N/A,16.260000000000002,15.94,
PATH/LAB,83036,26,N/A,0,0,
PATH/LAB,83036,TC,N/A,0,0,
PATH/LAB,83036,GLOBL,13694189,180705433.66999999,176526162.34,
PATH/LAB,83036,TOTAL,13694189,180705433.66999999,176526162.34,
PATH/LAB,83037,GLOBL,203969,2684864.37,2615588.91,
PATH/LAB,83037,TOTAL,203969,2684864.37,2615588.91,
PATH/LAB,83045,GLOBL,N/A,33.799999999999997,33.1,
PATH/LAB,83045,TOTAL,N/A,33.799999999999997,33.1,
PATH/LAB,83050,26,N/A,0,0,
PATH/LAB,83050,GLOBL,5228,47135.62,45727.77,
PATH/LAB,83050,TOTAL,5228,47135.62,45727.77,
PATH/LAB,83051,GLOBL,3828,37067.919999999998,36108.65,
PATH/LAB,83051,TOTAL,3828,37067.919999999998,36108.65,
PATH/LAB,83055,GLOBL,N/A,0,0,
PATH/LAB,83055,TOTAL,N/A,0,0,
PATH/LAB,83060,GLOBL,43,427.51,418.8,
PATH/LAB,83060,TOTAL,43,427.51,418.8,
PATH/LAB,83065,GLOBL,N/A,0,0,
PATH/LAB,83065,TOTAL,N/A,0,0,
PATH/LAB,83068,GLOBL,43,482.86,461.92,
PATH/LAB,83068,TOTAL,43,482.86,461.92,
PATH/LAB,83069,GLOBL,45,242.55,237.6,
PATH/LAB,83069,TOTAL,45,242.55,237.6,
PATH/LAB,83070,GLOBL,852,5473.74,5351.9,
PATH/LAB,83070,TOTAL,852,5473.74,5351.9,
PATH/LAB,83071,GLOBL,N/A,9.3699999999999992,0,
PATH/LAB,83071,TOTAL,N/A,9.3699999999999992,0,
PATH/LAB,83080,GLOBL,169,3674.4,3600.97,
PATH/LAB,83080,TOTAL,169,3674.4,3600.97,
PATH/LAB,83088,GLOBL,1985,79718.149999999994,77800.72,
PATH/LAB,83088,TOTAL,1985,79718.149999999994,77800.72,
PATH/LAB,83090,26,N/A,0,0,
PATH/LAB,83090,GLOBL,422907,9728808.0800000001,9525920.9600000009,
PATH/LAB,83090,TOTAL,422907,9728808.0800000001,9525920.9600000009,
PATH/LAB,83150,GLOBL,5408,142105.93,139032.32999999999,
PATH/LAB,83150,TOTAL,5408,142105.93,139032.32999999999,
PATH/LAB,83491,GLOBL,1310,31294.29,30624.81,
PATH/LAB,83491,TOTAL,1310,31294.29,30624.81,
PATH/LAB,83497,GLOBL,17634,307843.53000000003,301205.34999999998,
PATH/LAB,83497,TOTAL,17634,307843.53000000003,301205.34999999998,
PATH/LAB,83498,GLOBL,5056,186008.26,181774.17,
PATH/LAB,83498,TOTAL,5056,186008.26,181774.17,
PATH/LAB,83499,GLOBL,N/A,217.6,213.24,
PATH/LAB,83499,TOTAL,N/A,217.6,213.24,
PATH/LAB,83500,GLOBL,429,8920.0499999999993,8740.64,
PATH/LAB,83500,TOTAL,429,8920.0499999999993,8740.64,
PATH/LAB,83505,GLOBL,N/A,232.19,227.57,
PATH/LAB,83505,TOTAL,N/A,232.19,227.57,
PATH/LAB,83516,26,N/A,0,0,
PATH/LAB,83516,GLOBL,525991,7789361.4100000001,7608042.7800000003,
PATH/LAB,83516,TOTAL,525991,7789361.4100000001,7608042.7800000003,
PATH/LAB,83518,GLOBL,18264,202486.84,197385.4,
PATH/LAB,83518,TOTAL,18264,202486.84,197385.4,
PATH/LAB,83519,GLOBL,345718,6366376.1699999999,6234837.9100000001,
PATH/LAB,83519,TOTAL,345718,6366376.1699999999,6234837.9100000001,
PATH/LAB,83520,26,N/A,0,0,
PATH/LAB,83520,GLOBL,683598,12033714.390000001,11780315.65,
PATH/LAB,83520,TOTAL,683598,12033714.390000001,11780315.65,
PATH/LAB,83525,26,N/A,0,0,
PATH/LAB,83525,GLOBL,387618,6002471.9699999997,5874998.8399999999,
PATH/LAB,83525,TOTAL,387618,6002471.9699999997,5874998.8399999999,
PATH/LAB,83527,GLOBL,1385,24106.62,23528.09,
PATH/LAB,83527,TOTAL,1385,24106.62,23528.09,
PATH/LAB,83528,GLOBL,N/A,130.19999999999999,127.62,
PATH/LAB,83528,TOTAL,N/A,130.19999999999999,127.62,
PATH/LAB,83540,26,N/A,0,0,
PATH/LAB,83540,GLOBL,2703543,23296744.920000002,22767252.09,
PATH/LAB,83540,TOTAL,2703543,23296744.920000002,22767252.09,
PATH/LAB,83550,26,N/A,0,0,
PATH/LAB,83550,GLOBL,2102060,24533740.460000001,23981326.91,
PATH/LAB,83550,TOTAL,2102060,24533740.460000001,23981326.91,
PATH/LAB,83570,GLOBL,N/A,108.63,106.47,
PATH/LAB,83570,TOTAL,N/A,108.63,106.47,
PATH/LAB,83582,GLOBL,N/A,19.190000000000001,18.809999999999999,
PATH/LAB,83582,TOTAL,N/A,19.190000000000001,18.809999999999999,
PATH/LAB,83586,GLOBL,254,4426.53,4321.95,
PATH/LAB,83586,TOTAL,254,4426.53,4321.95,
PATH/LAB,83593,GLOBL,1483,53180.88,52113.72,
PATH/LAB,83593,TOTAL,1483,53180.88,52113.72,
PATH/LAB,83605,26,N/A,0,0,
PATH/LAB,83605,GLOBL,18015,257404.57,251366.26,
PATH/LAB,83605,TOTAL,18015,257404.57,251366.26,
PATH/LAB,83615,26,N/A,0,0,
PATH/LAB,83615,GLOBL,1773874,6882584.4699999997,6723168.2699999996,
PATH/LAB,83615,TOTAL,1773874,6882584.4699999997,6723168.2699999996,
PATH/LAB,83625,GLOBL,6895,116541.73,114008.48,
PATH/LAB,83625,TOTAL,6895,116541.73,114008.48,
PATH/LAB,83630,26,N/A,0,0,
PATH/LAB,83630,GLOBL,13743,367186.11,358070.71,
PATH/LAB,83630,TOTAL,13743,367186.11,358070.71,
PATH/LAB,83631,GLOBL,6139,164341.75,160776.38,
PATH/LAB,83631,TOTAL,6139,164341.75,160776.38,
PATH/LAB,83632,GLOBL,N/A,248.22,243.27,
PATH/LAB,83632,TOTAL,N/A,248.22,243.27,
PATH/LAB,83655,GLOBL,29617,486793.24,476350.22,
PATH/LAB,83655,TOTAL,29617,486793.24,476350.22,
PATH/LAB,83661,GLOBL,N/A,239.92,235.12,
PATH/LAB,83661,TOTAL,N/A,239.92,235.12,
PATH/LAB,83664,GLOBL,N/A,75.430000000000007,73.92,
PATH/LAB,83664,TOTAL,N/A,75.430000000000007,73.92,
PATH/LAB,83670,GLOBL,55,686.95,673.2,
PATH/LAB,83670,TOTAL,55,686.95,673.2,
PATH/LAB,83690,26,N/A,0,0,
PATH/LAB,83690,GLOBL,492837,4551218.21,4443511.6399999997,
PATH/LAB,83690,TOTAL,492837,4551218.21,4443511.6399999997,
PATH/LAB,83695,GLOBL,329526,5818697.96,5701301.8799999999,
PATH/LAB,83695,TOTAL,329526,5818697.96,5701301.8799999999,
PATH/LAB,83698,GLOBL,344542,15947537.210000001,15624855.91,
PATH/LAB,83698,TOTAL,344542,15947537.210000001,15624855.91,
PATH/LAB,83700,GLOBL,162028,2487059.67,2436198.52,
PATH/LAB,83700,TOTAL,162028,2487059.67,2436198.52,
PATH/LAB,83701,26,N/A,0,0,
PATH/LAB,83701,GLOBL,132796,4150996.52,4066688.26,
PATH/LAB,83701,TOTAL,132796,4150996.52,4066688.26,
PATH/LAB,83704,GLOBL,599276,25437703.68,24922056.920000002,
PATH/LAB,83704,TOTAL,599276,25437703.68,24922056.920000002,
PATH/LAB,83718,GLOBL,325696,3624617.94,3547445.02,
PATH/LAB,83718,TOTAL,325696,3624617.94,3547445.02,
PATH/LAB,83719,GLOBL,10716,155938,152535.67999999999,
PATH/LAB,83719,TOTAL,10716,155938,152535.67999999999,
PATH/LAB,83721,26,N/A,0,0,
PATH/LAB,83721,GLOBL,1173806,15126212.039999999,14770610.949999999,
PATH/LAB,83721,TOTAL,1173806,15126212.039999999,14770610.949999999,
PATH/LAB,83727,GLOBL,202,4727.96,4633.26,
PATH/LAB,83727,TOTAL,202,4727.96,4633.26,
PATH/LAB,83735,26,N/A,0,0,
PATH/LAB,83735,GLOBL,2854286,25818030.449999999,25213352.75,
PATH/LAB,83735,TOTAL,2854286,25818030.449999999,25213352.75,
PATH/LAB,83775,GLOBL,N/A,10.06,9.86,
PATH/LAB,83775,TOTAL,N/A,10.06,9.86,
PATH/LAB,83785,GLOBL,16728,531059.41,520161.26,
PATH/LAB,83785,TOTAL,16728,531059.41,520161.26,
PATH/LAB,83788,GLOBL,69835,1684695.87,1644757.22,
PATH/LAB,83788,TOTAL,69835,1684695.87,1644757.22,
PATH/LAB,83789,GLOBL,1562365.4,36648123.409999996,35716974.509999998,
PATH/LAB,83789,TOTAL,1562365.4,36648123.409999996,35716974.509999998,
PATH/LAB,83805,26,N/A,0,0,
PATH/LAB,83805,GLOBL,1585767,37924905.920000002,36960428,
PATH/LAB,83805,TOTAL,1585767,37924905.920000002,36960428,
PATH/LAB,83825,26,N/A,0,0,
PATH/LAB,83825,GLOBL,23366,509463.03999999998,498686.24,
PATH/LAB,83825,TOTAL,23366,509463.03999999998,498686.24,
PATH/LAB,83835,26,N/A,0,0,
PATH/LAB,83835,GLOBL,27229,627138.41,612933.82999999996,
PATH/LAB,83835,TOTAL,27229,627138.41,612933.82999999996,
PATH/LAB,83840,26,N/A,0,0,
PATH/LAB,83840,GLOBL,2408897,53039266.840000004,51676432.890000001,
PATH/LAB,83840,TOTAL,2408897,53039266.840000004,51676432.890000001,
PATH/LAB,83858,GLOBL,471,9515.92,9311.68,
PATH/LAB,83858,TOTAL,471,9515.92,9311.68,
PATH/LAB,83861,26,N/A,0,0,
PATH/LAB,83861,GLOBL,673778,15183810.369999999,14834610.1,
PATH/LAB,83861,TOTAL,673778,15183810.369999999,14834610.1,
PATH/LAB,83864,GLOBL,N/A,265.39999999999998,260.12,
PATH/LAB,83864,TOTAL,N/A,265.39999999999998,260.12,
PATH/LAB,83866,GLOBL,N/A,67.2,65.849999999999994,
PATH/LAB,83866,TOTAL,N/A,67.2,65.849999999999994,
PATH/LAB,83872,GLOBL,5107,40729.14,39858.53,
PATH/LAB,83872,TOTAL,5107,40729.14,39858.53,
PATH/LAB,83873,GLOBL,271,6337.12,6135.1,
PATH/LAB,83873,TOTAL,271,6337.12,6135.1,
PATH/LAB,83874,26,N/A,0,0,
PATH/LAB,83874,GLOBL,41879,731464.02,713170,
PATH/LAB,83874,TOTAL,41879,731464.02,713170,
PATH/LAB,83876,GLOBL,172004,7960754.1699999999,7798028.1399999997,
PATH/LAB,83876,TOTAL,172004,7960754.1699999999,7798028.1399999997,
PATH/LAB,83880,26,N/A,0,0,
PATH/LAB,83880,GLOBL,959833,43546592.079999998,42584825.060000002,
PATH/LAB,83880,TOTAL,959833,43546592.079999998,42584825.060000002,
PATH/LAB,83883,GLOBL,504219,9160590.5199999996,8952452.2899999991,
PATH/LAB,83883,TOTAL,504219,9160590.5199999996,8952452.2899999991,
PATH/LAB,83885,GLOBL,1828,53517.83,52441.38,
PATH/LAB,83885,TOTAL,1828,53517.83,52441.38,
PATH/LAB,83887,GLOBL,115045,3672494.27,3578611.65,
PATH/LAB,83887,TOTAL,115045,3672494.27,3578611.65,
PATH/LAB,83901,GLOBL,N/A,0,0,
PATH/LAB,83901,TOTAL,N/A,0,0,
PATH/LAB,83903,GLOBL,N/A,0,0,
PATH/LAB,83903,TOTAL,N/A,0,0,
PATH/LAB,83915,GLOBL,4257,64690.14,63348.68,
PATH/LAB,83915,TOTAL,4257,64690.14,63348.68,
PATH/LAB,83916,GLOBL,1368,37303.64,36172.839999999997,
PATH/LAB,83916,TOTAL,1368,37303.64,36172.839999999997,
PATH/LAB,83918,GLOBL,4147,93057.57,91091.83,
PATH/LAB,83918,TOTAL,4147,93057.57,91091.83,
PATH/LAB,83919,GLOBL,89,1984.51,1944.73,
PATH/LAB,83919,TOTAL,89,1984.51,1944.73,
PATH/LAB,83921,GLOBL,451838,10129743.5,9920907.1899999995,
PATH/LAB,83921,TOTAL,451838,10129743.5,9920907.1899999995,
PATH/LAB,83925,26,N/A,0,0,
PATH/LAB,83925,GLOBL,6790671.2000000002,178879002.56,174511410.52000001,
PATH/LAB,83925,TOTAL,6790671.2000000002,178879002.56,174511410.52000001,
PATH/LAB,83930,26,N/A,0,0,
PATH/LAB,83930,GLOBL,30769,267402.07,261582.58,
PATH/LAB,83930,TOTAL,30769,267402.07,261582.58,
PATH/LAB,83935,26,N/A,0,0,
PATH/LAB,83935,GLOBL,32792,294895.09999999998,288300.99,
PATH/LAB,83935,TOTAL,32792,294895.09999999998,288300.99,
PATH/LAB,83937,GLOBL,12815,386650.29,378278.49,
PATH/LAB,83937,TOTAL,12815,386650.29,378278.49,
PATH/LAB,83945,GLOBL,50166,876081.47,857570.34,
PATH/LAB,83945,TOTAL,50166,876081.47,857570.34,
PATH/LAB,83950,GLOBL,119,10410,10201.52,
PATH/LAB,83950,TOTAL,119,10410,10201.52,
PATH/LAB,83951,GLOBL,623,54308.88,52878.97,
PATH/LAB,83951,TOTAL,623,54308.88,52878.97,
PATH/LAB,83970,26,N/A,0,0,
PATH/LAB,83970,GLOBL,1317131,74075750.969999999,72370409.790000007,
PATH/LAB,83970,TOTAL,1317131,74075750.969999999,72370409.790000007,
PATH/LAB,83986,26,N/A,0,0,
PATH/LAB,83986,GLOBL,1692856,7628054.71,7428343.8300000001,
PATH/LAB,83986,TOTAL,1692856,7628054.71,7428343.8300000001,
PATH/LAB,83987,GLOBL,N/A,38.44,37.67,
PATH/LAB,83987,TOTAL,N/A,38.44,37.67,
PATH/LAB,83992,26,N/A,0,0,
PATH/LAB,83992,GLOBL,1202508,23689331.420000002,23087285.050000001,
PATH/LAB,83992,TOTAL,1202508,23689331.420000002,23087285.050000001,
PATH/LAB,83993,GLOBL,8042,215271,210598.85,
PATH/LAB,83993,TOTAL,8042,215271,210598.85,
PATH/LAB,84022,GLOBL,9527,202025.46,197967.93,
PATH/LAB,84022,TOTAL,9527,202025.46,197967.93,
PATH/LAB,84030,GLOBL,264,1977.46,1937.92,
PATH/LAB,84030,TOTAL,264,1977.46,1937.92,
PATH/LAB,84035,GLOBL,13,65,63.7,
PATH/LAB,84035,TOTAL,13,65,63.7,
PATH/LAB,84060,GLOBL,2239,22264.67,21821.46,
PATH/LAB,84060,TOTAL,2239,22264.67,21821.46,
PATH/LAB,84061,GLOBL,N/A,21.58,21.14,
PATH/LAB,84061,TOTAL,N/A,21.58,21.14,
PATH/LAB,84066,GLOBL,11100,146156.38,142870.14000000001,
PATH/LAB,84066,TOTAL,11100,146156.38,142870.14000000001,
PATH/LAB,84075,26,N/A,0,0,
PATH/LAB,84075,GLOBL,549079,945988.48,923757.61,
PATH/LAB,84075,TOTAL,549079,945988.48,923757.61,
PATH/LAB,84078,GLOBL,1287,12640.46,12297.18,
PATH/LAB,84078,TOTAL,1287,12640.46,12297.18,
PATH/LAB,84080,GLOBL,40515,799718.11,781904.38,
PATH/LAB,84080,TOTAL,40515,799718.11,781904.38,
PATH/LAB,84081,GLOBL,33,743.82,728.97,
PATH/LAB,84081,TOTAL,33,743.82,728.97,
PATH/LAB,84087,GLOBL,74,1042.6600000000001,1008.13,
PATH/LAB,84087,TOTAL,74,1042.6600000000001,1008.13,
PATH/LAB,84100,26,N/A,0,0,
PATH/LAB,84100,GLOBL,1760665,5407749.6399999997,5282029.3099999996,
PATH/LAB,84100,TOTAL,1760665,5407749.6399999997,5282029.3099999996,
PATH/LAB,84105,GLOBL,50448,353937.35,346428.64,
PATH/LAB,84105,TOTAL,50448,353937.35,346428.64,
PATH/LAB,84106,GLOBL,N/A,51.91,50.85,
PATH/LAB,84106,TOTAL,N/A,51.91,50.85,
PATH/LAB,84110,GLOBL,1284,14720.34,14395.78,
PATH/LAB,84110,TOTAL,1284,14720.34,14395.78,
PATH/LAB,84112,GLOBL,13,1090.6600000000001,1000.56,
PATH/LAB,84112,TOTAL,13,1090.6600000000001,1000.56,
PATH/LAB,84119,GLOBL,N/A,64.02,62.72,
PATH/LAB,84119,TOTAL,N/A,64.02,62.72,
PATH/LAB,84120,GLOBL,1387,27709.77,27058.17,
PATH/LAB,84120,TOTAL,1387,27709.77,27058.17,
PATH/LAB,84126,GLOBL,1150,39068.92,37526.85,
PATH/LAB,84126,TOTAL,1150,39068.92,37526.85,
PATH/LAB,84127,GLOBL,N/A,86.8,85.05,
PATH/LAB,84127,TOTAL,N/A,86.8,85.05,
PATH/LAB,84132,26,N/A,0,0,
PATH/LAB,84132,GLOBL,663048,2197639.7000000002,2144319,
PATH/LAB,84132,TOTAL,663048,2197639.7000000002,2144319,
PATH/LAB,84133,26,N/A,0,0,
PATH/LAB,84133,GLOBL,58561,342545.94,335041.90000000002,
PATH/LAB,84133,TOTAL,58561,342545.94,335041.90000000002,
PATH/LAB,84134,26,N/A,0,0,
PATH/LAB,84134,GLOBL,252910,3619522.1,3543591.64,
PATH/LAB,84134,TOTAL,252910,3619522.1,3543591.64,
PATH/LAB,84135,GLOBL,961,23177.79,22680.43,
PATH/LAB,84135,TOTAL,961,23177.79,22680.43,
PATH/LAB,84138,GLOBL,749,19334.41,18929.990000000002,
PATH/LAB,84138,TOTAL,749,19334.41,18929.990000000002,
PATH/LAB,84140,GLOBL,14986,418825.48,409939.43,
PATH/LAB,84140,TOTAL,14986,418825.48,409939.43,
PATH/LAB,84143,GLOBL,575,17467.400000000001,17089.23,
PATH/LAB,84143,TOTAL,575,17467.400000000001,17089.23,
PATH/LAB,84144,GLOBL,116972,3259576.94,3184907.27,
PATH/LAB,84144,TOTAL,116972,3259576.94,3184907.27,
PATH/LAB,84145,26,N/A,0,0,
PATH/LAB,84145,GLOBL,1909,69527.73,67994.66,
PATH/LAB,84145,TOTAL,1909,69527.73,67994.66,
PATH/LAB,84146,26,N/A,0,0,
PATH/LAB,84146,GLOBL,155446,4107291.4,4009120.54,
PATH/LAB,84146,TOTAL,155446,4107291.4,4009120.54,
PATH/LAB,84150,GLOBL,245,6448.03,6206.12,
PATH/LAB,84150,TOTAL,245,6448.03,6206.12,
PATH/LAB,84152,GLOBL,11416,285963.82,278730.39,
PATH/LAB,84152,TOTAL,11416,285963.82,278730.39,
PATH/LAB,84153,26,N/A,0,0,
PATH/LAB,84153,GLOBL,3295422,82551226.079999998,80644987.730000004,
PATH/LAB,84153,TOTAL,3295422,82551226.079999998,80644987.730000004,
PATH/LAB,84154,26,N/A,0,0,
PATH/LAB,84154,GLOBL,329092,8244029.5999999996,8063052.71,
PATH/LAB,84154,TOTAL,329092,8244029.5999999996,8063052.71,
PATH/LAB,84155,26,N/A,0,0,
PATH/LAB,84155,GLOBL,609325,1685614.83,1648724.36,
PATH/LAB,84155,TOTAL,609325,1685614.83,1648724.36,
PATH/LAB,84156,26,N/A,0,0,
PATH/LAB,84156,GLOBL,828433,4134591.36,4037676.17,
PATH/LAB,84156,TOTAL,828433,4134591.36,4037676.17,
PATH/LAB,84157,26,N/A,0,0,
PATH/LAB,84157,GLOBL,6940,34677.03,33812.269999999997,
PATH/LAB,84157,TOTAL,6940,34677.03,33812.269999999997,
PATH/LAB,84160,26,N/A,0,0,
PATH/LAB,84160,GLOBL,4854,32974.06,32249.65,
PATH/LAB,84160,TOTAL,4854,32974.06,32249.65,
PATH/LAB,84163,GLOBL,1684,32522.75,31826.57,
PATH/LAB,84163,TOTAL,1684,32522.75,31826.57,
PATH/LAB,84165,26,413745,8078262.9000000004,6082068.29,
PATH/LAB,84165,TC,N/A,0,0,
PATH/LAB,84165,GLOBL,600145,8770682.1199999992,8575644.9900000002,
PATH/LAB,84165,TOTAL,1013890,16848945.02,14657713.279999999,
PATH/LAB,84166,26,83149,1624151.43,1237069.43,
PATH/LAB,84166,GLOBL,111601,2706330.31,2644416.77,
PATH/LAB,84166,TOTAL,194750,4330481.74,3881486.2,
PATH/LAB,84181,26,723,14713.3,10925.72,
PATH/LAB,84181,GLOBL,3805,87658.62,85831.3,
PATH/LAB,84181,TOTAL,4528,102371.92,96757.02,
PATH/LAB,84182,26,1980,38829.93,28908.75,
PATH/LAB,84182,GLOBL,3866,89715.66,87693.97,
PATH/LAB,84182,TOTAL,5846,128545.59,116602.72,
PATH/LAB,84202,GLOBL,699,13455.96,13187.77,
PATH/LAB,84202,TOTAL,699,13455.96,13187.77,
PATH/LAB,84203,GLOBL,38,446.12,437.38,
PATH/LAB,84203,TOTAL,38,446.12,437.38,
PATH/LAB,84206,GLOBL,62014,1506383.53,1474913.41,
PATH/LAB,84206,TOTAL,62014,1506383.53,1474913.41,
PATH/LAB,84207,GLOBL,51134,1908089.95,1866318.54,
PATH/LAB,84207,TOTAL,51134,1908089.95,1866318.54,
PATH/LAB,84210,GLOBL,5684,84117.440000000002,82258.98,
PATH/LAB,84210,TOTAL,5684,84117.440000000002,82258.98,
PATH/LAB,84220,GLOBL,326,4184.1000000000004,4054.24,
PATH/LAB,84220,TOTAL,326,4184.1000000000004,4054.24,
PATH/LAB,84228,GLOBL,N/A,31.74,31.1,
PATH/LAB,84228,TOTAL,N/A,31.74,31.1,
PATH/LAB,84233,GLOBL,96,4088.09,3969.2,
PATH/LAB,84233,TOTAL,96,4088.09,3969.2,
PATH/LAB,84234,GLOBL,216,11225.49,10956.88,
PATH/LAB,84234,TOTAL,216,11225.49,10956.88,
PATH/LAB,84235,GLOBL,537,26555.54,25947.599999999999,
PATH/LAB,84235,TOTAL,537,26555.54,25947.599999999999,
PATH/LAB,84238,GLOBL,18782,924651.39,904073.11,
PATH/LAB,84238,TOTAL,18782,924651.39,904073.11,
PATH/LAB,84244,26,N/A,0,0,
PATH/LAB,84244,GLOBL,27000,804077.27,786112.56,
PATH/LAB,84244,TOTAL,27000,804077.27,786112.56,
PATH/LAB,84252,26,N/A,0,0,
PATH/LAB,84252,GLOBL,20092,553067.39,541535.43000000005,
PATH/LAB,84252,TOTAL,20092,553067.39,541535.43000000005,
PATH/LAB,84255,GLOBL,9499,327757.88,320856.12,
PATH/LAB,84255,TOTAL,9499,327757.88,320856.12,
PATH/LAB,84260,GLOBL,12395,458419.57,448362.05,
PATH/LAB,84260,TOTAL,12395,458419.57,448362.05,
PATH/LAB,84270,GLOBL,212403,5971583.7400000002,5830472.7400000002,
PATH/LAB,84270,TOTAL,212403,5971583.7400000002,5830472.7400000002,
PATH/LAB,84275,GLOBL,284,5159.3999999999996,5041.03,
PATH/LAB,84275,TOTAL,284,5159.3999999999996,5041.03,
