CPT only copyright 2014 American Medical Association. All rights reserved.,,,,,,,
"""2014 Part B National Summary Data File
Code Range: 21) Orthotic Procedures (L0000 - L4999)"" ",,,,,,,
ORTHOTIC PROCEDURES,L0710,,47,99623.76,76761.2,,
ORTHOTIC PROCEDURES,L0710,TOTAL,47,99623.76,76761.2,,
ORTHOTIC PROCEDURES,L0810,,12,27084.27,21234.06,,
ORTHOTIC PROCEDURES,L0810,TOTAL,12,27084.27,21234.06,,
ORTHOTIC PROCEDURES,L0820,,N/A,0,0,,
ORTHOTIC PROCEDURES,L0820,TOTAL,N/A,0,0,,
ORTHOTIC PROCEDURES,L0830,,N/A,1236.69,951.41,,
ORTHOTIC PROCEDURES,L0830,TOTAL,N/A,1236.69,951.41,,
ORTHOTIC PROCEDURES,L0859,,205,167003.73000000001,130756.67,,
ORTHOTIC PROCEDURES,L0859,TOTAL,205,167003.73000000001,130756.67,,
ORTHOTIC PROCEDURES,L0861,,14,2839.86,2226.44,,
ORTHOTIC PROCEDURES,L0861,TOTAL,14,2839.86,2226.44,,
ORTHOTIC PROCEDURES,L0970,,34,2952.04,2314.37,,
ORTHOTIC PROCEDURES,L0970,TOTAL,34,2952.04,2314.37,,
ORTHOTIC PROCEDURES,L0972,,1088,111664.52,86393.72,,
ORTHOTIC PROCEDURES,L0972,TOTAL,1088,111664.52,86393.72,,
ORTHOTIC PROCEDURES,L0974,,50,9384,7011.13,,
ORTHOTIC PROCEDURES,L0974,TOTAL,50,9384,7011.13,,
ORTHOTIC PROCEDURES,L0976,,931,135949.34,104004.86,,
ORTHOTIC PROCEDURES,L0976,TOTAL,931,135949.34,104004.86,,
ORTHOTIC PROCEDURES,L0978,,11,2059.0700000000002,1614.3,,
ORTHOTIC PROCEDURES,L0978,TOTAL,11,2059.0700000000002,1614.3,,
ORTHOTIC PROCEDURES,L0980,,N/A,133.03,104.27,,
ORTHOTIC PROCEDURES,L0980,TOTAL,N/A,133.03,104.27,,
ORTHOTIC PROCEDURES,L0982,,N/A,0,0,,
ORTHOTIC PROCEDURES,L0982,TOTAL,N/A,0,0,,
ORTHOTIC PROCEDURES,L0984,,N/A,0,0,,
ORTHOTIC PROCEDURES,L0984,TOTAL,N/A,0,0,,
ORTHOTIC PROCEDURES,L0999,,126,5874.23,4444.84,,
ORTHOTIC PROCEDURES,L0999,TOTAL,126,5874.23,4444.84,,
ORTHOTIC PROCEDURES,L1000,,N/A,1946.25,1525.86,,
ORTHOTIC PROCEDURES,L1000,TOTAL,N/A,1946.25,1525.86,,
ORTHOTIC PROCEDURES,L1005,,63,188521.94,143779.18,,
ORTHOTIC PROCEDURES,L1005,TOTAL,63,188521.94,143779.18,,
ORTHOTIC PROCEDURES,L1010,,94,5576.59,4372.2299999999996,,
ORTHOTIC PROCEDURES,L1010,TOTAL,94,5576.59,4372.2299999999996,,
ORTHOTIC PROCEDURES,L1020,,106,7921.81,6210.82,,
ORTHOTIC PROCEDURES,L1020,TOTAL,106,7921.81,6210.82,,
ORTHOTIC PROCEDURES,L1025,,N/A,1136.1500000000001,890.7,,
ORTHOTIC PROCEDURES,L1025,TOTAL,N/A,1136.1500000000001,890.7,,
ORTHOTIC PROCEDURES,L1030,,19,1349.26,1028.99,,
ORTHOTIC PROCEDURES,L1030,TOTAL,19,1349.26,1028.99,,
ORTHOTIC PROCEDURES,L1040,,42,3248.91,2485.15,,
ORTHOTIC PROCEDURES,L1040,TOTAL,42,3248.91,2485.15,,
ORTHOTIC PROCEDURES,L1050,,39,3188.11,2499.58,,
ORTHOTIC PROCEDURES,L1050,TOTAL,39,3188.11,2499.58,,
ORTHOTIC PROCEDURES,L1060,,18,1765.45,1384.06,,
ORTHOTIC PROCEDURES,L1060,TOTAL,18,1765.45,1384.06,,
ORTHOTIC PROCEDURES,L1070,,N/A,264.47000000000003,207.34,,
ORTHOTIC PROCEDURES,L1070,TOTAL,N/A,264.47000000000003,207.34,,
ORTHOTIC PROCEDURES,L1080,,N/A,108.28,84.89,,
ORTHOTIC PROCEDURES,L1080,TOTAL,N/A,108.28,84.89,,
ORTHOTIC PROCEDURES,L1085,,N/A,152.62,119.66,,
ORTHOTIC PROCEDURES,L1085,TOTAL,N/A,152.62,119.66,,
ORTHOTIC PROCEDURES,L1090,,N/A,173.87,136.32,,
ORTHOTIC PROCEDURES,L1090,TOTAL,N/A,173.87,136.32,,
ORTHOTIC PROCEDURES,L1100,,N/A,0,0,,
ORTHOTIC PROCEDURES,L1100,TOTAL,N/A,0,0,,
ORTHOTIC PROCEDURES,L1110,,N/A,265.76,208.36,,
ORTHOTIC PROCEDURES,L1110,TOTAL,N/A,265.76,208.36,,
ORTHOTIC PROCEDURES,L1120,,26,993.39,778.82,,
ORTHOTIC PROCEDURES,L1120,TOTAL,26,993.39,778.82,,
ORTHOTIC PROCEDURES,L1200,,39,63522.47,49694.61,,
ORTHOTIC PROCEDURES,L1200,TOTAL,39,63522.47,49694.61,,
ORTHOTIC PROCEDURES,L1210,,45,11446.75,8974.42,,
ORTHOTIC PROCEDURES,L1210,TOTAL,45,11446.75,8974.42,,
ORTHOTIC PROCEDURES,L1220,,657,142548.35,110289.3,,
ORTHOTIC PROCEDURES,L1220,TOTAL,657,142548.35,110289.3,,
ORTHOTIC PROCEDURES,L1230,,N/A,1130.33,886.17,,
ORTHOTIC PROCEDURES,L1230,TOTAL,N/A,1130.33,886.17,,
ORTHOTIC PROCEDURES,L1240,,159,12783.56,9730.6299999999992,,
ORTHOTIC PROCEDURES,L1240,TOTAL,159,12783.56,9730.6299999999992,,
ORTHOTIC PROCEDURES,L1250,,137,9117.23,7147.68,,
ORTHOTIC PROCEDURES,L1250,TOTAL,137,9117.23,7147.68,,
ORTHOTIC PROCEDURES,L1260,,26,2139.96,1626.3,,
ORTHOTIC PROCEDURES,L1260,TOTAL,26,2139.96,1626.3,,
ORTHOTIC PROCEDURES,L1270,,123,8304.8799999999992,6236.08,,
ORTHOTIC PROCEDURES,L1270,TOTAL,123,8304.8799999999992,6236.08,,
ORTHOTIC PROCEDURES,L1280,,45,3473.64,2594.66,,
ORTHOTIC PROCEDURES,L1280,TOTAL,45,3473.64,2594.66,,
ORTHOTIC PROCEDURES,L1290,,132,9695.0300000000007,7600.54,,
ORTHOTIC PROCEDURES,L1290,TOTAL,132,9695.0300000000007,7600.54,,
ORTHOTIC PROCEDURES,L1300,,78,133410.93,102996.02,,
ORTHOTIC PROCEDURES,L1300,TOTAL,78,133410.93,102996.02,,
ORTHOTIC PROCEDURES,L1310,,N/A,3698.87,2899.91,,
ORTHOTIC PROCEDURES,L1310,TOTAL,N/A,3698.87,2899.91,,
ORTHOTIC PROCEDURES,L1499,,57,4640.9399999999996,3556.66,,
ORTHOTIC PROCEDURES,L1499,TOTAL,57,4640.9399999999996,3556.66,,
ORTHOTIC PROCEDURES,L1600,,107,13545.65,10442.02,,
ORTHOTIC PROCEDURES,L1600,TOTAL,107,13545.65,10442.02,,
ORTHOTIC PROCEDURES,L1610,,40,1587.33,1244.5,,
ORTHOTIC PROCEDURES,L1610,TOTAL,40,1587.33,1244.5,,
ORTHOTIC PROCEDURES,L1620,,N/A,667.86,509.73,,
ORTHOTIC PROCEDURES,L1620,TOTAL,N/A,667.86,509.73,,
ORTHOTIC PROCEDURES,L1630,,N/A,163.58000000000001,128.24,,
ORTHOTIC PROCEDURES,L1630,TOTAL,N/A,163.58000000000001,128.24,,
ORTHOTIC PROCEDURES,L1640,,11,4790.2700000000004,3755.59,,
ORTHOTIC PROCEDURES,L1640,TOTAL,11,4790.2700000000004,3755.59,,
ORTHOTIC PROCEDURES,L1650,,18,4112.0200000000004,3223.83,,
ORTHOTIC PROCEDURES,L1650,TOTAL,18,4112.0200000000004,3223.83,,
ORTHOTIC PROCEDURES,L1652,,1298,434351.13,337573.42,,
ORTHOTIC PROCEDURES,L1652,TOTAL,1298,434351.13,337573.42,,
ORTHOTIC PROCEDURES,L1660,,N/A,1226.71,961.77,,
ORTHOTIC PROCEDURES,L1660,TOTAL,N/A,1226.71,961.77,,
ORTHOTIC PROCEDURES,L1680,,44,53828.71,42201.7,,
ORTHOTIC PROCEDURES,L1680,TOTAL,44,53828.71,42201.7,,
ORTHOTIC PROCEDURES,L1685,,56,65051.64,50788.27,,
ORTHOTIC PROCEDURES,L1685,TOTAL,56,65051.64,50788.27,,
ORTHOTIC PROCEDURES,L1686,,1847,1690151.2,1311764.05,,
ORTHOTIC PROCEDURES,L1686,TOTAL,1847,1690151.2,1311764.05,,
ORTHOTIC PROCEDURES,L1690,,16,27168.75,21300.29,,
ORTHOTIC PROCEDURES,L1690,TOTAL,16,27168.75,21300.29,,
ORTHOTIC PROCEDURES,L1720,,N/A,0,0,,
ORTHOTIC PROCEDURES,L1720,TOTAL,N/A,0,0,,
ORTHOTIC PROCEDURES,L1730,,N/A,2373.48,1860.81,,
ORTHOTIC PROCEDURES,L1730,TOTAL,N/A,2373.48,1860.81,,
ORTHOTIC PROCEDURES,L1755,,N/A,1688.46,1323.75,,
ORTHOTIC PROCEDURES,L1755,TOTAL,N/A,1688.46,1323.75,,
ORTHOTIC PROCEDURES,L1810,,49597,4966982.74,3782099.62,,
ORTHOTIC PROCEDURES,L1810,TOTAL,49597,4966982.74,3782099.62,,
ORTHOTIC PROCEDURES,L1812,,12654,1305780.5900000001,1011380.04,,
ORTHOTIC PROCEDURES,L1812,TOTAL,12654,1305780.5900000001,1011380.04,,
ORTHOTIC PROCEDURES,L1820,,70587,8850992.2100000009,6766077,,
ORTHOTIC PROCEDURES,L1820,TOTAL,70587,8850992.2100000009,6766077,,
ORTHOTIC PROCEDURES,L1830,,26817,2309091.69,1770395.61,,
ORTHOTIC PROCEDURES,L1830,TOTAL,26817,2309091.69,1770395.61,,
ORTHOTIC PROCEDURES,L1831,,6905,1897837.45,1478018.21,,
ORTHOTIC PROCEDURES,L1831,TOTAL,6905,1897837.45,1478018.21,,
ORTHOTIC PROCEDURES,L1832,,55045,34370529.25,26704491.59,,
ORTHOTIC PROCEDURES,L1832,TOTAL,55045,34370529.25,26704491.59,,
ORTHOTIC PROCEDURES,L1833,,92765,58874429.020000003,45930516.390000001,,
ORTHOTIC PROCEDURES,L1833,TOTAL,92765,58874429.020000003,45930516.390000001,,
ORTHOTIC PROCEDURES,L1834,,51,39195.65,29795.24,,
ORTHOTIC PROCEDURES,L1834,TOTAL,51,39195.65,29795.24,,
ORTHOTIC PROCEDURES,L1836,,185,22528.19,17360.87,,
ORTHOTIC PROCEDURES,L1836,TOTAL,185,22528.19,17360.87,,
ORTHOTIC PROCEDURES,L1840,,20,19420.87,14589.18,,
ORTHOTIC PROCEDURES,L1840,TOTAL,20,19420.87,14589.18,,
ORTHOTIC PROCEDURES,L1843,,34659,28989455.280000001,22546257.399999999,,
ORTHOTIC PROCEDURES,L1843,TOTAL,34659,28989455.280000001,22546257.399999999,,
ORTHOTIC PROCEDURES,L1844,,5224,8474607.3399999999,6600731.3300000001,,
ORTHOTIC PROCEDURES,L1844,TOTAL,5224,8474607.3399999999,6600731.3300000001,,
ORTHOTIC PROCEDURES,L1845,,17034,13927745.57,10762867.890000001,,
ORTHOTIC PROCEDURES,L1845,TOTAL,17034,13927745.57,10762867.890000001,,
ORTHOTIC PROCEDURES,L1846,,6050,6852181.1299999999,5314559.04,,
ORTHOTIC PROCEDURES,L1846,TOTAL,6050,6852181.1299999999,5314559.04,,
ORTHOTIC PROCEDURES,L1847,,N/A,1058.78,830.08,,
ORTHOTIC PROCEDURES,L1847,TOTAL,N/A,1058.78,830.08,,
ORTHOTIC PROCEDURES,L1848,,N/A,3176.34,2434.0700000000002,,
ORTHOTIC PROCEDURES,L1848,TOTAL,N/A,3176.34,2434.0700000000002,,
ORTHOTIC PROCEDURES,L1850,,489,133597.19,103355.43,,
ORTHOTIC PROCEDURES,L1850,TOTAL,489,133597.19,103355.43,,
ORTHOTIC PROCEDURES,L1860,,N/A,5883.26,4534.17,,
ORTHOTIC PROCEDURES,L1860,TOTAL,N/A,5883.26,4534.17,,
ORTHOTIC PROCEDURES,L1900,,125,31175.31,24059.43,,
ORTHOTIC PROCEDURES,L1900,TOTAL,125,31175.31,24059.43,,
ORTHOTIC PROCEDURES,L1902,,103613,8029741.6500000004,6113664.7199999997,,
ORTHOTIC PROCEDURES,L1902,TOTAL,103613,8029741.6500000004,6113664.7199999997,,
ORTHOTIC PROCEDURES,L1904,,425,191135.74,146482.71,,
ORTHOTIC PROCEDURES,L1904,TOTAL,425,191135.74,146482.71,,
ORTHOTIC PROCEDURES,L1906,,26398,2946681.06,2248443.27,,
ORTHOTIC PROCEDURES,L1906,TOTAL,26398,2946681.06,2248443.27,,
ORTHOTIC PROCEDURES,L1907,,1829,948961.05,734543.65,,
ORTHOTIC PROCEDURES,L1907,TOTAL,1829,948961.05,734543.65,,
ORTHOTIC PROCEDURES,L1910,,88,22824.94,17841.13,,
ORTHOTIC PROCEDURES,L1910,TOTAL,88,22824.94,17841.13,,
ORTHOTIC PROCEDURES,L1920,,150,42263.88,32691.200000000001,,
ORTHOTIC PROCEDURES,L1920,TOTAL,150,42263.88,32691.200000000001,,
ORTHOTIC PROCEDURES,L1930,,13550,3003335.18,2312912.5699999998,,
ORTHOTIC PROCEDURES,L1930,TOTAL,13550,3003335.18,2312912.5699999998,,
ORTHOTIC PROCEDURES,L1932,,19494,16261368.859999999,12580983.640000001,,
ORTHOTIC PROCEDURES,L1932,TOTAL,19494,16261368.859999999,12580983.640000001,,
ORTHOTIC PROCEDURES,L1940,,30360,14799509.59,11460227.41,,
ORTHOTIC PROCEDURES,L1940,TOTAL,30360,14799509.59,11460227.41,,
ORTHOTIC PROCEDURES,L1945,,1508,1425183.57,1098812.95,,
ORTHOTIC PROCEDURES,L1945,TOTAL,1508,1425183.57,1098812.95,,
ORTHOTIC PROCEDURES,L1950,,777,569553.56999999995,434636.7,,
ORTHOTIC PROCEDURES,L1950,TOTAL,777,569553.56999999995,434636.7,,
ORTHOTIC PROCEDURES,L1951,,7181,5634199.3600000003,4366092.9800000004,,
ORTHOTIC PROCEDURES,L1951,TOTAL,7181,5634199.3600000003,4366092.9800000004,,
ORTHOTIC PROCEDURES,L1960,,21692,12076875.880000001,9317700.6500000004,,
ORTHOTIC PROCEDURES,L1960,TOTAL,21692,12076875.880000001,9317700.6500000004,,
ORTHOTIC PROCEDURES,L1970,,30166,21039353.370000001,16242399.17,,
ORTHOTIC PROCEDURES,L1970,TOTAL,30166,21039353.370000001,16242399.17,,
ORTHOTIC PROCEDURES,L1971,,31689,13807182.66,10745440.050000001,,
ORTHOTIC PROCEDURES,L1971,TOTAL,31689,13807182.66,10745440.050000001,,
ORTHOTIC PROCEDURES,L1980,,443,158243.79999999999,121046.52,,
ORTHOTIC PROCEDURES,L1980,TOTAL,443,158243.79999999999,121046.52,,
ORTHOTIC PROCEDURES,L1990,,6579,2817085.28,2164176.98,,
ORTHOTIC PROCEDURES,L1990,TOTAL,6579,2817085.28,2164176.98,,
ORTHOTIC PROCEDURES,L2000,,31,27374.240000000002,20911.560000000001,,
ORTHOTIC PROCEDURES,L2000,TOTAL,31,27374.240000000002,20911.560000000001,,
ORTHOTIC PROCEDURES,L2005,,525,2004594.86,1555211.22,,
ORTHOTIC PROCEDURES,L2005,TOTAL,525,2004594.86,1555211.22,,
ORTHOTIC PROCEDURES,L2010,,17,14721.31,11508.91,,
ORTHOTIC PROCEDURES,L2010,TOTAL,17,14721.31,11508.91,,
ORTHOTIC PROCEDURES,L2020,,899,967673.56,748405.75,,
ORTHOTIC PROCEDURES,L2020,TOTAL,899,967673.56,748405.75,,
ORTHOTIC PROCEDURES,L2030,,84,84728.89,65601.02,,
ORTHOTIC PROCEDURES,L2030,TOTAL,84,84728.89,65601.02,,
ORTHOTIC PROCEDURES,L2034,,48,91741.39,71644.41,,
ORTHOTIC PROCEDURES,L2034,TOTAL,48,91741.39,71644.41,,
ORTHOTIC PROCEDURES,L2035,,N/A,0,0,,
ORTHOTIC PROCEDURES,L2035,TOTAL,N/A,0,0,,
ORTHOTIC PROCEDURES,L2036,,3659,6680701.4900000002,5177056.5199999996,,
ORTHOTIC PROCEDURES,L2036,TOTAL,3659,6680701.4900000002,5177056.5199999996,,
ORTHOTIC PROCEDURES,L2037,,140,237716.65,185017.58,,
ORTHOTIC PROCEDURES,L2037,TOTAL,140,237716.65,185017.58,,
ORTHOTIC PROCEDURES,L2038,,31,42002.51,32893.56,,
ORTHOTIC PROCEDURES,L2038,TOTAL,31,42002.51,32893.56,,
ORTHOTIC PROCEDURES,L2040,,N/A,1465.54,1076.47,,
ORTHOTIC PROCEDURES,L2040,TOTAL,N/A,1465.54,1076.47,,
ORTHOTIC PROCEDURES,L2050,,N/A,2559,1891.01,,
ORTHOTIC PROCEDURES,L2050,TOTAL,N/A,2559,1891.01,,
ORTHOTIC PROCEDURES,L2060,,N/A,1252.67,982.09,,
ORTHOTIC PROCEDURES,L2060,TOTAL,N/A,1252.67,982.09,,
ORTHOTIC PROCEDURES,L2070,,11,1483.41,1163.02,,
