MEDICARE PART B PHYSICIAN/SUPPLIER BESS DATA,,,,,
FOR CALENDAR YEAR 2007,,,,,
,,,,,
HCPCS,MODIFIER,DESCRIPTION,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT
59821,SG,,1,$707.34 ,$507.73 
,OTHER,,49,"$15,313.66 ","$12,093.43 "
,TOTAL,,50,"$16,021.00 ","$12,601.16 "
59830,OTHER,,5,"$2,024.63 ","$1,514.91 "
,TOTAL,,5,"$2,024.63 ","$1,514.91 "
59840,SG,,14,"$10,382.87 ","$8,306.31 "
,OTHER,,82,"$16,854.03 ","$13,076.91 "
,TOTAL,,96,"$27,236.90 ","$21,383.22 "
59841,SG,,3,"$2,237.33 ","$1,789.87 "
,OTHER,,45,"$15,986.68 ","$12,324.48 "
,TOTAL,,48,"$18,224.01 ","$14,114.35 "
59851,OTHER,,3,"$1,130.01 ",$904.02 
,TOTAL,,3,"$1,130.01 ",$904.02 
59855,OTHER,,7,"$2,722.76 ","$2,178.20 "
,TOTAL,,7,"$2,722.76 ","$2,178.20 "
59856,OTHER,,10,"$4,951.03 ","$3,935.16 "
,TOTAL,,10,"$4,951.03 ","$3,935.16 "
59866,OTHER,,1,$247.27 ,$197.82 
,TOTAL,,1,$247.27 ,$197.82 
59870,OTHER,,10,"$3,873.75 ","$3,090.00 "
,TOTAL,,10,"$3,873.75 ","$3,090.00 "
59871,OTHER,,30,"$2,970.34 ","$2,376.26 "
,TOTAL,,30,"$2,970.34 ","$2,376.26 "
59897,OTHER,,1,$87.62 ,$70.10 
,TOTAL,,1,$87.62 ,$70.10 
59899,OTHER,,3,$493.53 ,$394.82 
,TOTAL,,3,$493.53 ,$394.82 
