EVALUATION AND MANAGEMENT,99232,TOTAL,50949133.7,3572992374.69,2835426378.5
EVALUATION AND MANAGEMENT,99232,,50949133.7,3572992374.69,2835426378.5
EVALUATION AND MANAGEMENT,99233,TOTAL,22285569.7,2254038317.46,1789718423.32
EVALUATION AND MANAGEMENT,99233,,22285569.7,2254038317.46,1789718423.32
EVALUATION AND MANAGEMENT,99234,TOTAL,64825,8530745.89,6610587.44
EVALUATION AND MANAGEMENT,99234,,64825,8530745.89,6610587.44
EVALUATION AND MANAGEMENT,99235,TOTAL,151616.1,26176429.56,20230812.12
EVALUATION AND MANAGEMENT,99235,,151616.1,26176429.56,20230812.12
EVALUATION AND MANAGEMENT,99236,TOTAL,160118,34409071.27,26719247.86
EVALUATION AND MANAGEMENT,99236,,160118,34409071.27,26719247.86
EVALUATION AND MANAGEMENT,99238,TOTAL,4813009.2,332901409.85,263485946.27
EVALUATION AND MANAGEMENT,99238,,4813009.2,332901409.85,263485946.27
EVALUATION AND MANAGEMENT,99239,TOTAL,3715492.4,378091127.55,299962000.4
EVALUATION AND MANAGEMENT,99239,,3715492.4,378091127.55,299962000.4
EVALUATION AND MANAGEMENT,99241,TOTAL,N/A,0,0
EVALUATION AND MANAGEMENT,99241,,N/A,0,0
EVALUATION AND MANAGEMENT,99242,TOTAL,N/A,0,0
EVALUATION AND MANAGEMENT,99242,,N/A,0,0
EVALUATION AND MANAGEMENT,99243,TOTAL,N/A,1,0.8
EVALUATION AND MANAGEMENT,99243,,N/A,1,0.8
EVALUATION AND MANAGEMENT,99244,TOTAL,N/A,0,0
EVALUATION AND MANAGEMENT,99244,,N/A,0,0
EVALUATION AND MANAGEMENT,99245,TOTAL,N/A,1,0.8
EVALUATION AND MANAGEMENT,99245,,N/A,1,0.8
EVALUATION AND MANAGEMENT,99251,TOTAL,N/A,1,0.8
EVALUATION AND MANAGEMENT,99251,,N/A,1,0.8
EVALUATION AND MANAGEMENT,99252,TOTAL,N/A,85,68
EVALUATION AND MANAGEMENT,99252,,N/A,85,68
EVALUATION AND MANAGEMENT,99253,TOTAL,N/A,0,0
EVALUATION AND MANAGEMENT,99253,,N/A,0,0
EVALUATION AND MANAGEMENT,99254,TOTAL,N/A,139.05,111.24
EVALUATION AND MANAGEMENT,99254,,N/A,139.05,111.24
EVALUATION AND MANAGEMENT,99255,TOTAL,N/A,192.88,154.3
EVALUATION AND MANAGEMENT,99255,,N/A,192.88,154.3
EVALUATION AND MANAGEMENT,99281,TOTAL,94218,1906674.17,1408236.99
EVALUATION AND MANAGEMENT,99281,,94218,1906674.17,1408236.99
EVALUATION AND MANAGEMENT,99282,TOTAL,505470.2,19925093.29,14456057.31
EVALUATION AND MANAGEMENT,99282,,505470.2,19925093.29,14456057.31
EVALUATION AND MANAGEMENT,99283,TOTAL,3809929,227461389.91,166663182.34
EVALUATION AND MANAGEMENT,99283,,3809929,227461389.91,166663182.34
EVALUATION AND MANAGEMENT,99284,TOTAL,5747291.5,655215339.37,494802116.33
EVALUATION AND MANAGEMENT,99284,,5747291.5,655215339.37,494802116.33
EVALUATION AND MANAGEMENT,99285,TOTAL,9879784.1,1674384560.55,1296864436.07
EVALUATION AND MANAGEMENT,99285,,9879784.1,1674384560.55,1296864436.07
EVALUATION AND MANAGEMENT,99288,TOTAL,N/A,0.02,0.02
EVALUATION AND MANAGEMENT,99288,,N/A,0.02,0.02
EVALUATION AND MANAGEMENT,99290,TOTAL,N/A,0,0
EVALUATION AND MANAGEMENT,99290,,N/A,0,0
EVALUATION AND MANAGEMENT,99291,TOTAL,5045749,1115802740.49,883570446.7
EVALUATION AND MANAGEMENT,99291,,5045749,1115802740.49,883570446.7
EVALUATION AND MANAGEMENT,99292,TOTAL,434119.5,47655254.17,37959581.04
EVALUATION AND MANAGEMENT,99292,,434119.5,47655254.17,37959581.04
EVALUATION AND MANAGEMENT,99293,TOTAL,N/A,0,0
EVALUATION AND MANAGEMENT,99293,,N/A,0,0
EVALUATION AND MANAGEMENT,99295,TOTAL,N/A,0,0
EVALUATION AND MANAGEMENT,99295,,N/A,0,0
EVALUATION AND MANAGEMENT,99296,TOTAL,N/A,0,0
EVALUATION AND MANAGEMENT,99296,,N/A,0,0
EVALUATION AND MANAGEMENT,99298,TOTAL,N/A,0,0
EVALUATION AND MANAGEMENT,99298,,N/A,0,0
EVALUATION AND MANAGEMENT,99299,TOTAL,N/A,0,0
EVALUATION AND MANAGEMENT,99299,,N/A,0,0
EVALUATION AND MANAGEMENT,99300,TOTAL,N/A,0,0
EVALUATION AND MANAGEMENT,99300,,N/A,0,0
EVALUATION AND MANAGEMENT,99304,TOTAL,348185.1,31179102.56,24125644.3
EVALUATION AND MANAGEMENT,99304,,348185.1,31179102.56,24125644.3
EVALUATION AND MANAGEMENT,99305,TOTAL,876268.8,109535704.92,85223368.4
EVALUATION AND MANAGEMENT,99305,,876268.8,109535704.92,85223368.4
EVALUATION AND MANAGEMENT,99306,TOTAL,1291157.1,205877553.6,160554907.36
EVALUATION AND MANAGEMENT,99306,,1291157.1,205877553.6,160554907.36
EVALUATION AND MANAGEMENT,99307,TOTAL,3665935.7,153229121.01,112031033.68
EVALUATION AND MANAGEMENT,99307,,3665935.7,153229121.01,112031033.68
EVALUATION AND MANAGEMENT,99308,TOTAL,9636112.3,615577616.22,458527187.91
EVALUATION AND MANAGEMENT,99308,,9636112.3,615577616.22,458527187.91
EVALUATION AND MANAGEMENT,99309,TOTAL,7159541.7,596942052.56,448706243.9
EVALUATION AND MANAGEMENT,99309,,7159541.7,596942052.56,448706243.9
EVALUATION AND MANAGEMENT,99310,TOTAL,1154734.2,140905504.03,106289779.97
EVALUATION AND MANAGEMENT,99310,,1154734.2,140905504.03,106289779.97
EVALUATION AND MANAGEMENT,99315,TOTAL,279271,16922928.29,13217641.09
EVALUATION AND MANAGEMENT,99315,,279271,16922928.29,13217641.09
EVALUATION AND MANAGEMENT,99316,TOTAL,256619.1,19893993.08,15607347.14
EVALUATION AND MANAGEMENT,99316,,256619.1,19893993.08,15607347.14
EVALUATION AND MANAGEMENT,99318,TOTAL,137506,11987249.7,8379716.2
EVALUATION AND MANAGEMENT,99318,,137506,11987249.7,8379716.2
EVALUATION AND MANAGEMENT,99324,TOTAL,53584,2964232.12,2201247.06
EVALUATION AND MANAGEMENT,99324,,53584,2964232.12,2201247.06
EVALUATION AND MANAGEMENT,99325,TOTAL,46932,3763750.33,2795958.18
EVALUATION AND MANAGEMENT,99325,,46932,3763750.33,2795958.18
EVALUATION AND MANAGEMENT,99326,TOTAL,42055,5568310.22,4119856.34
EVALUATION AND MANAGEMENT,99326,,42055,5568310.22,4119856.34
EVALUATION AND MANAGEMENT,99327,TOTAL,42638,7296673.07,5356803.47
EVALUATION AND MANAGEMENT,99327,,42638,7296673.07,5356803.47
EVALUATION AND MANAGEMENT,99328,TOTAL,26205,5263211.47,3934931.55
EVALUATION AND MANAGEMENT,99328,,26205,5263211.47,3934931.55
EVALUATION AND MANAGEMENT,99334,TOTAL,432292.1,25267909.8,18354985.23
EVALUATION AND MANAGEMENT,99334,,432292.1,25267909.8,18354985.23
EVALUATION AND MANAGEMENT,99335,TOTAL,765918.2,68098711.35,49845755.83
EVALUATION AND MANAGEMENT,99335,,765918.2,68098711.35,49845755.83
EVALUATION AND MANAGEMENT,99336,TOTAL,804505.2,98716925.35,72558604.34
EVALUATION AND MANAGEMENT,99336,,804505.2,98716925.35,72558604.34
EVALUATION AND MANAGEMENT,99337,TOTAL,209632,36613757.25,27474081.32
EVALUATION AND MANAGEMENT,99337,,209632,36613757.25,27474081.32
EVALUATION AND MANAGEMENT,99339,TOTAL,N/A,0,0
EVALUATION AND MANAGEMENT,99339,,N/A,0,0
EVALUATION AND MANAGEMENT,99340,TOTAL,N/A,0,0
EVALUATION AND MANAGEMENT,99340,,N/A,0,0
EVALUATION AND MANAGEMENT,99341,TOTAL,25194,1423806.3,1047182.85
EVALUATION AND MANAGEMENT,99341,,25194,1423806.3,1047182.85
EVALUATION AND MANAGEMENT,99342,TOTAL,57722,4756039.26,3548157.65
EVALUATION AND MANAGEMENT,99342,,57722,4756039.26,3548157.65
EVALUATION AND MANAGEMENT,99343,TOTAL,51390,6817423.38,5097238.18
EVALUATION AND MANAGEMENT,99343,,51390,6817423.38,5097238.18
EVALUATION AND MANAGEMENT,99344,TOTAL,71786,12497086.7,9146024.03
EVALUATION AND MANAGEMENT,99344,,71786,12497086.7,9146024.03
EVALUATION AND MANAGEMENT,99345,TOTAL,67764,14061124.52,10333041.29
EVALUATION AND MANAGEMENT,99345,,67764,14061124.52,10333041.29
EVALUATION AND MANAGEMENT,99347,TOTAL,225588.6,12726075.33,9462362.93
EVALUATION AND MANAGEMENT,99347,,225588.6,12726075.33,9462362.93
EVALUATION AND MANAGEMENT,99348,TOTAL,587198.2,50005019.77,37309532.6
EVALUATION AND MANAGEMENT,99348,,587198.2,50005019.77,37309532.6
EVALUATION AND MANAGEMENT,99349,TOTAL,1053916,128968125.66,96716343.01
EVALUATION AND MANAGEMENT,99349,,1053916,128968125.66,96716343.01
EVALUATION AND MANAGEMENT,99350,TOTAL,473602.3,78486881.16,59645069.35
EVALUATION AND MANAGEMENT,99350,,473602.3,78486881.16,59645069.35
EVALUATION AND MANAGEMENT,99354,TOTAL,262556.5,25087779.23,19440700.07
EVALUATION AND MANAGEMENT,99354,,262556.5,25087779.23,19440700.07
EVALUATION AND MANAGEMENT,99355,TOTAL,28703.2,2722598.7,2159451.03
EVALUATION AND MANAGEMENT,99355,,28703.2,2722598.7,2159451.03
EVALUATION AND MANAGEMENT,99356,TOTAL,191930,16709300.61,13266275.54
EVALUATION AND MANAGEMENT,99356,,191930,16709300.61,13266275.54
EVALUATION AND MANAGEMENT,99357,TOTAL,13431,1149928.18,915639.27
EVALUATION AND MANAGEMENT,99357,,13431,1149928.18,915639.27
EVALUATION AND MANAGEMENT,99358,TOTAL,N/A,0,0
EVALUATION AND MANAGEMENT,99358,,N/A,0,0
EVALUATION AND MANAGEMENT,99359,TOTAL,N/A,0,0
EVALUATION AND MANAGEMENT,99359,,N/A,0,0
EVALUATION AND MANAGEMENT,99360,TOTAL,N/A,0,0
EVALUATION AND MANAGEMENT,99360,,N/A,0,0
EVALUATION AND MANAGEMENT,99361,TOTAL,N/A,0,0
EVALUATION AND MANAGEMENT,99361,,N/A,0,0
EVALUATION AND MANAGEMENT,99362,TOTAL,N/A,0,0
EVALUATION AND MANAGEMENT,99362,,N/A,0,0
EVALUATION AND MANAGEMENT,99363,TOTAL,N/A,0,0
EVALUATION AND MANAGEMENT,99363,,N/A,0,0
EVALUATION AND MANAGEMENT,99364,TOTAL,N/A,0,0
EVALUATION AND MANAGEMENT,99364,,N/A,0,0
EVALUATION AND MANAGEMENT,99366,TOTAL,N/A,0,0
EVALUATION AND MANAGEMENT,99366,,N/A,0,0
EVALUATION AND MANAGEMENT,99367,TOTAL,N/A,0,0
EVALUATION AND MANAGEMENT,99367,,N/A,0,0
EVALUATION AND MANAGEMENT,99368,TOTAL,N/A,0,0
EVALUATION AND MANAGEMENT,99368,,N/A,0,0
EVALUATION AND MANAGEMENT,99371,TOTAL,N/A,0,0
EVALUATION AND MANAGEMENT,99371,,N/A,0,0
EVALUATION AND MANAGEMENT,99372,TOTAL,N/A,0,0
EVALUATION AND MANAGEMENT,99372,,N/A,0,0
EVALUATION AND MANAGEMENT,99373,TOTAL,N/A,0,0
EVALUATION AND MANAGEMENT,99373,,N/A,0,0
EVALUATION AND MANAGEMENT,99374,TOTAL,N/A,0,0
EVALUATION AND MANAGEMENT,99374,,N/A,0,0
EVALUATION AND MANAGEMENT,99375,TOTAL,N/A,0,0
EVALUATION AND MANAGEMENT,99375,,N/A,0,0
EVALUATION AND MANAGEMENT,99377,TOTAL,N/A,0,0
EVALUATION AND MANAGEMENT,99377,,N/A,0,0
EVALUATION AND MANAGEMENT,99378,TOTAL,N/A,0,0
EVALUATION AND MANAGEMENT,99378,,N/A,0,0
EVALUATION AND MANAGEMENT,99379,TOTAL,N/A,0,0
EVALUATION AND MANAGEMENT,99379,,N/A,0,0
EVALUATION AND MANAGEMENT,99380,TOTAL,N/A,0,0
EVALUATION AND MANAGEMENT,99380,,N/A,0,0
EVALUATION AND MANAGEMENT,99381,TOTAL,N/A,0,0
EVALUATION AND MANAGEMENT,99381,,N/A,0,0
EVALUATION AND MANAGEMENT,99382,TOTAL,N/A,0,0
EVALUATION AND MANAGEMENT,99382,,N/A,0,0
EVALUATION AND MANAGEMENT,99383,TOTAL,N/A,0,0
EVALUATION AND MANAGEMENT,99383,,N/A,0,0
EVALUATION AND MANAGEMENT,99384,TOTAL,N/A,0,0
EVALUATION AND MANAGEMENT,99384,,N/A,0,0
EVALUATION AND MANAGEMENT,99385,TOTAL,N/A,0,0
EVALUATION AND MANAGEMENT,99385,,N/A,0,0
EVALUATION AND MANAGEMENT,99386,TOTAL,N/A,3.2,1.68
EVALUATION AND MANAGEMENT,99386,,N/A,3.2,1.68
EVALUATION AND MANAGEMENT,99387,TOTAL,N/A,353.01,169.74
EVALUATION AND MANAGEMENT,99387,,N/A,353.01,169.74
EVALUATION AND MANAGEMENT,99391,TOTAL,N/A,0,0
EVALUATION AND MANAGEMENT,99391,,N/A,0,0
EVALUATION AND MANAGEMENT,99392,TOTAL,N/A,0,0
EVALUATION AND MANAGEMENT,99392,,N/A,0,0
EVALUATION AND MANAGEMENT,99393,TOTAL,N/A,0,0
EVALUATION AND MANAGEMENT,99393,,N/A,0,0
EVALUATION AND MANAGEMENT,99394,TOTAL,N/A,0.01,0.01
EVALUATION AND MANAGEMENT,99394,,N/A,0.01,0.01
EVALUATION AND MANAGEMENT,99395,TOTAL,N/A,1.1,0
EVALUATION AND MANAGEMENT,99395,,N/A,1.1,0
EVALUATION AND MANAGEMENT,99396,TOTAL,N/A,2.02,1.6
EVALUATION AND MANAGEMENT,99396,,N/A,2.02,1.6
EVALUATION AND MANAGEMENT,99397,TOTAL,29,183.22,142.41
EVALUATION AND MANAGEMENT,99397,,29,183.22,142.41
EVALUATION AND MANAGEMENT,99401,TOTAL,N/A,0.01,0.01
EVALUATION AND MANAGEMENT,99401,,N/A,0.01,0.01
EVALUATION AND MANAGEMENT,99402,TOTAL,N/A,0,0
EVALUATION AND MANAGEMENT,99402,,N/A,0,0
EVALUATION AND MANAGEMENT,99403,TOTAL,N/A,0,0
EVALUATION AND MANAGEMENT,99403,,N/A,0,0
EVALUATION AND MANAGEMENT,99404,TOTAL,N/A,0,0
EVALUATION AND MANAGEMENT,99404,,N/A,0,0
EVALUATION AND MANAGEMENT,99406,TOTAL,289198.2,3837187.29,2775967.08
EVALUATION AND MANAGEMENT,99406,,289198.2,3837187.29,2775967.08
EVALUATION AND MANAGEMENT,99407,TOTAL,62243.2,1660343.8,1236043.43
EVALUATION AND MANAGEMENT,99407,,62243.2,1660343.8,1236043.43
EVALUATION AND MANAGEMENT,99408,TOTAL,N/A,2,1.6
EVALUATION AND MANAGEMENT,99408,,N/A,2,1.6
EVALUATION AND MANAGEMENT,99409,TOTAL,N/A,0,0
EVALUATION AND MANAGEMENT,99409,,N/A,0,0
EVALUATION AND MANAGEMENT,99411,TOTAL,N/A,0,0
EVALUATION AND MANAGEMENT,99411,,N/A,0,0
EVALUATION AND MANAGEMENT,99412,TOTAL,N/A,0,0
EVALUATION AND MANAGEMENT,99412,,N/A,0,0
EVALUATION AND MANAGEMENT,99420,TOTAL,N/A,0,0
EVALUATION AND MANAGEMENT,99420,,N/A,0,0
EVALUATION AND MANAGEMENT,99429,TOTAL,N/A,0,0
EVALUATION AND MANAGEMENT,99429,,N/A,0,0
EVALUATION AND MANAGEMENT,99431,TOTAL,N/A,0,0
EVALUATION AND MANAGEMENT,99431,,N/A,0,0
EVALUATION AND MANAGEMENT,99432,TOTAL,N/A,0,0
EVALUATION AND MANAGEMENT,99432,,N/A,0,0
EVALUATION AND MANAGEMENT,99436,TOTAL,N/A,0,0
EVALUATION AND MANAGEMENT,99436,,N/A,0,0
EVALUATION AND MANAGEMENT,99440,TOTAL,N/A,0,0
EVALUATION AND MANAGEMENT,99440,,N/A,0,0
EVALUATION AND MANAGEMENT,99441,TOTAL,N/A,0,0
EVALUATION AND MANAGEMENT,99441,,N/A,0,0
EVALUATION AND MANAGEMENT,99442,TOTAL,N/A,0,0
EVALUATION AND MANAGEMENT,99442,,N/A,0,0
EVALUATION AND MANAGEMENT,99443,TOTAL,N/A,0,0
EVALUATION AND MANAGEMENT,99443,,N/A,0,0
EVALUATION AND MANAGEMENT,99444,TOTAL,N/A,0,0
EVALUATION AND MANAGEMENT,99444,,N/A,0,0
EVALUATION AND MANAGEMENT,99450,TOTAL,N/A,0,0
EVALUATION AND MANAGEMENT,99450,,N/A,0,0
EVALUATION AND MANAGEMENT,99455,TOTAL,N/A,0,0
EVALUATION AND MANAGEMENT,99455,,N/A,0,0
EVALUATION AND MANAGEMENT,99456,TOTAL,N/A,0,0
EVALUATION AND MANAGEMENT,99456,,N/A,0,0
EVALUATION AND MANAGEMENT,99460,TOTAL,21,836.2,668.97
EVALUATION AND MANAGEMENT,99460,,21,836.2,668.97
EVALUATION AND MANAGEMENT,99461,TOTAL,N/A,177.56,106.94
EVALUATION AND MANAGEMENT,99461,,N/A,177.56,106.94
EVALUATION AND MANAGEMENT,99462,TOTAL,15,484.68,387.77
EVALUATION AND MANAGEMENT,99462,,15,484.68,387.77
EVALUATION AND MANAGEMENT,99463,TOTAL,N/A,238.87,123.18
EVALUATION AND MANAGEMENT,99463,,N/A,238.87,123.18
EVALUATION AND MANAGEMENT,99464,TOTAL,N/A,91.26,57.01
EVALUATION AND MANAGEMENT,99464,,N/A,91.26,57.01
EVALUATION AND MANAGEMENT,99465,TOTAL,N/A,281.41,117.25
EVALUATION AND MANAGEMENT,99465,,N/A,281.41,117.25
EVALUATION AND MANAGEMENT,99466,TOTAL,N/A,0,0
EVALUATION AND MANAGEMENT,99466,,N/A,0,0
EVALUATION AND MANAGEMENT,99467,TOTAL,N/A,0,0
EVALUATION AND MANAGEMENT,99467,,N/A,0,0
EVALUATION AND MANAGEMENT,99468,TOTAL,N/A,0,0
EVALUATION AND MANAGEMENT,99468,,N/A,0,0
EVALUATION AND MANAGEMENT,99469,TOTAL,N/A,2343.42,1874.76
EVALUATION AND MANAGEMENT,99469,,N/A,2343.42,1874.76
EVALUATION AND MANAGEMENT,99471,TOTAL,28,21918.37,17534.67
EVALUATION AND MANAGEMENT,99471,,28,21918.37,17534.67
EVALUATION AND MANAGEMENT,99472,TOTAL,182,73648.52,58918.65
EVALUATION AND MANAGEMENT,99472,,182,73648.52,58918.65
EVALUATION AND MANAGEMENT,99475,TOTAL,79,43957.84,34883.67
EVALUATION AND MANAGEMENT,99475,,79,43957.84,34883.67
EVALUATION AND MANAGEMENT,99476,TOTAL,391,132223.73,105005.68
EVALUATION AND MANAGEMENT,99476,,391,132223.73,105005.68
EVALUATION AND MANAGEMENT,99477,TOTAL,N/A,100,80
EVALUATION AND MANAGEMENT,99477,,N/A,100,80
EVALUATION AND MANAGEMENT,99478,TOTAL,N/A,0,0
EVALUATION AND MANAGEMENT,99478,,N/A,0,0
EVALUATION AND MANAGEMENT,99479,TOTAL,N/A,0,0
EVALUATION AND MANAGEMENT,99479,,N/A,0,0
EVALUATION AND MANAGEMENT,99480,TOTAL,N/A,1236.54,987.58
EVALUATION AND MANAGEMENT,99480,,N/A,1236.54,987.58
EVALUATION AND MANAGEMENT,99499,TOTAL,1416,122840.77,95989.01
EVALUATION AND MANAGEMENT,99499,,1416,122840.77,95989.01
"
“N/A” means that the data cannot be disclosed due to Privacy rules.",,,,,
