CPT only copyright 2011 American Medical Association. All rights reserved.,,,,,
,,,,,
"2011 Part B National Summary Data File
Code Range: 02) Surgery (10000 - 69999)",,,,,
This data table begins with column headers on row 5 and data cells are A-6 through F-18117,,,,,
CARDIOVASCULAR,33212,80S,N/A,0,0
CARDIOVASCULAR,33212,SG,N/A,6422.08,5137.66
CARDIOVASCULAR,33212,OTHER,10998,4345120.96,3440584.75
CARDIOVASCULAR,33213,TOTAL,48114,21353068.17,16904188.02
CARDIOVASCULAR,33213,80S,N/A,0,0
CARDIOVASCULAR,33213,SG,15,105156.09,84124.92
CARDIOVASCULAR,33213,OTHER,48099,21247912.08,16820063.1
CARDIOVASCULAR,33214,TOTAL,686,321671.66,254752.27
CARDIOVASCULAR,33214,80S,N/A,329.08,263.26
CARDIOVASCULAR,33214,OTHER,686,321342.58,254489.01
CARDIOVASCULAR,33215,TOTAL,4696,1262482.74,1001689.58
CARDIOVASCULAR,33215,80S,N/A,0,0
CARDIOVASCULAR,33215,OTHER,4696,1262482.74,1001689.58
CARDIOVASCULAR,33216,TOTAL,5753,1742370.09,1380468.44
CARDIOVASCULAR,33216,80S,N/A,0,0
CARDIOVASCULAR,33216,OTHER,5753,1742370.09,1380468.44
CARDIOVASCULAR,33217,TOTAL,2442,733700.81,582592.69
CARDIOVASCULAR,33217,80S,N/A,0,0
CARDIOVASCULAR,33217,OTHER,2442,733700.81,582592.69
CARDIOVASCULAR,33218,TOTAL,746,232563.98,183940.44
CARDIOVASCULAR,33218,80S,N/A,0,0
CARDIOVASCULAR,33218,OTHER,746,232563.98,183940.44
CARDIOVASCULAR,33220,TOTAL,434,141188.2,112104.53
CARDIOVASCULAR,33220,80S,N/A,0,0
CARDIOVASCULAR,33220,SG,N/A,487.31,389.85
CARDIOVASCULAR,33220,OTHER,434,140700.89,111714.68
CARDIOVASCULAR,33222,TOTAL,5296,1283905.6,1021829.84
CARDIOVASCULAR,33222,80S,N/A,0,0
CARDIOVASCULAR,33222,SG,N/A,737.86,590.29
CARDIOVASCULAR,33222,OTHER,5296,1283167.74,1021239.55
CARDIOVASCULAR,33223,TOTAL,6194,1862819.01,1476544.25
CARDIOVASCULAR,33223,80S,11,711.64,569.31
CARDIOVASCULAR,33223,SG,N/A,368.93,295.14
CARDIOVASCULAR,33223,OTHER,6183,1861738.44,1475679.8
CARDIOVASCULAR,33224,TOTAL,2738,1251077.87,993186.51
CARDIOVASCULAR,33224,80S,N/A,0,0
CARDIOVASCULAR,33224,OTHER,2738,1251077.87,993186.51
CARDIOVASCULAR,33225,TOTAL,31508,15337419.13,12203461.34
CARDIOVASCULAR,33225,80S,N/A,0,0
CARDIOVASCULAR,33225,OTHER,31508,15337419.13,12203461.34
CARDIOVASCULAR,33226,TOTAL,683,337626.29,268399.09
CARDIOVASCULAR,33226,80S,N/A,0,0
CARDIOVASCULAR,33226,OTHER,683,337626.29,268399.09
CARDIOVASCULAR,33233,TOTAL,63095,8450018.37,6703762.58
CARDIOVASCULAR,33233,80S,N/A,0,0
CARDIOVASCULAR,33233,SG,N/A,4385.79,3508.65
CARDIOVASCULAR,33233,OTHER,63095,8445632.58,6700253.93
CARDIOVASCULAR,33234,TOTAL,3650,1484033.33,1181610
CARDIOVASCULAR,33234,80S,N/A,0,0
CARDIOVASCULAR,33234,OTHER,3650,1484033.33,1181610
CARDIOVASCULAR,33235,TOTAL,3516,2097848.9,1669318.62
CARDIOVASCULAR,33235,80S,N/A,0,0
CARDIOVASCULAR,33235,OTHER,3516,2097848.9,1669318.62
CARDIOVASCULAR,33236,TOTAL,62,39556.35,31122.23
CARDIOVASCULAR,33236,80S,N/A,521.83,417.48
CARDIOVASCULAR,33236,OTHER,62,39034.52,30704.75
CARDIOVASCULAR,33237,TOTAL,56,38770.58,30870.36
CARDIOVASCULAR,33237,80S,N/A,242.6,194.08
CARDIOVASCULAR,33237,OTHER,56,38527.98,30676.28
CARDIOVASCULAR,33238,TOTAL,108,69230.19,54960.03
CARDIOVASCULAR,33238,80S,11,1173,938.4
CARDIOVASCULAR,33238,OTHER,97,68057.19,54021.63
CARDIOVASCULAR,33240,TOTAL,35561,19417034.51,15323081.17
CARDIOVASCULAR,33240,80S,N/A,0,0
CARDIOVASCULAR,33240,SG,N/A,45506.74,36405.39
CARDIOVASCULAR,33240,OTHER,35561,19371527.77,15286675.78
CARDIOVASCULAR,33241,TOTAL,43773,5474973.11,4327035.13
CARDIOVASCULAR,33241,80S,73,1908.39,1526.76
CARDIOVASCULAR,33241,SG,N/A,974.62,779.7
CARDIOVASCULAR,33241,OTHER,43700,5472090.1,4324728.67
CARDIOVASCULAR,33243,TOTAL,446,354812.18,281482.34
CARDIOVASCULAR,33243,80S,120,16281.99,12933.8
CARDIOVASCULAR,33243,OTHER,326,338530.19,268548.54
CARDIOVASCULAR,33244,TOTAL,5830,4372429.65,3464475.04
CARDIOVASCULAR,33244,80S,N/A,134.5,107.6
CARDIOVASCULAR,33244,OTHER,5830,4372295.15,3464367.44
CARDIOVASCULAR,33249,TOTAL,52542,50599477.87,40234543.51
CARDIOVASCULAR,33249,80S,N/A,0,0
CARDIOVASCULAR,33249,OTHER,52542,50599477.87,40234543.51
CARDIOVASCULAR,33250,TOTAL,12,17402.02,13921.62
CARDIOVASCULAR,33250,80S,N/A,473.39,378.72
CARDIOVASCULAR,33250,OTHER,12,16928.63,13542.9
CARDIOVASCULAR,33251,TOTAL,68,42916.24,33502.33
CARDIOVASCULAR,33251,80S,26,3211.79,2569.41
CARDIOVASCULAR,33251,OTHER,42,39704.45,30932.92
CARDIOVASCULAR,33254,TOTAL,72,72291.92,57703.91
CARDIOVASCULAR,33254,80S,17,3194.82,2555.86
CARDIOVASCULAR,33254,OTHER,55,69097.1,55148.05
CARDIOVASCULAR,33255,TOTAL,74,93055.61,73409.25
CARDIOVASCULAR,33255,80S,18,4143.89,3315.12
CARDIOVASCULAR,33255,OTHER,56,88911.72,70094.13
CARDIOVASCULAR,33256,TOTAL,154,236963.7,186575.32
CARDIOVASCULAR,33256,80S,47,14118.26,10849.22
CARDIOVASCULAR,33256,OTHER,107,222845.44,175726.1
CARDIOVASCULAR,33257,TOTAL,5974,2459952.19,1959144.85
CARDIOVASCULAR,33257,80S,2280,203691.35,162396.15
CARDIOVASCULAR,33257,OTHER,3694,2256260.84,1796748.7
CARDIOVASCULAR,33258,TOTAL,220,100111.77,80244.3
CARDIOVASCULAR,33258,80S,84,8363.33,6711.99
CARDIOVASCULAR,33258,OTHER,136,91748.44,73532.31
CARDIOVASCULAR,33259,TOTAL,7221,4296990.96,3425526.51
CARDIOVASCULAR,33259,80S,2825,368676.21,294102.5
CARDIOVASCULAR,33259,OTHER,4396,3928314.75,3131424.01
CARDIOVASCULAR,33261,TOTAL,22,20720.79,16576.64
CARDIOVASCULAR,33261,80S,N/A,793.68,634.95
CARDIOVASCULAR,33261,OTHER,22,19927.11,15941.69
CARDIOVASCULAR,33265,TOTAL,166,152392.22,120377.65
CARDIOVASCULAR,33265,80S,64,12667.79,9768.93
CARDIOVASCULAR,33265,OTHER,102,139724.43,110608.72
CARDIOVASCULAR,33266,TOTAL,271,392700.67,311466.96
CARDIOVASCULAR,33266,80S,73,19923.07,15938.42
CARDIOVASCULAR,33266,OTHER,198,372777.6,295528.54
CARDIOVASCULAR,33282,TOTAL,7542,2681768.31,2121652.26
CARDIOVASCULAR,33282,80S,N/A,0,0
CARDIOVASCULAR,33282,OTHER,7542,2681768.31,2121652.26
CARDIOVASCULAR,33284,TOTAL,3235,616639.83,484376.18
CARDIOVASCULAR,33284,80S,N/A,0,0
CARDIOVASCULAR,33284,SG,N/A,354.64,283.71
CARDIOVASCULAR,33284,OTHER,3235,616285.19,484092.47
CARDIOVASCULAR,33300,TOTAL,268,507979.19,404820.61
CARDIOVASCULAR,33300,80S,64,22920.63,18336.51
CARDIOVASCULAR,33300,OTHER,204,485058.56,386484.1
CARDIOVASCULAR,33305,TOTAL,319,914475.48,728546.91
CARDIOVASCULAR,33305,80S,110,69131.4,55305.1
CARDIOVASCULAR,33305,OTHER,209,845344.08,673241.81
CARDIOVASCULAR,33310,TOTAL,86,57293.65,45705.41
CARDIOVASCULAR,33310,80S,25,3508.9,2807.15
CARDIOVASCULAR,33310,OTHER,61,53784.75,42898.26
CARDIOVASCULAR,33315,TOTAL,399,295508.56,235615.54
CARDIOVASCULAR,33315,80S,142,22908.75,18250.48
CARDIOVASCULAR,33315,OTHER,257,272599.81,217365.06
CARDIOVASCULAR,33320,TOTAL,162,104204.31,82718.44
CARDIOVASCULAR,33320,80S,36,3933.39,3146.69
CARDIOVASCULAR,33320,OTHER,126,100270.92,79571.75
CARDIOVASCULAR,33321,TOTAL,N/A,1987.5,1589.99
CARDIOVASCULAR,33321,80S,N/A,165.68,132.54
CARDIOVASCULAR,33321,OTHER,N/A,1821.82,1457.45
CARDIOVASCULAR,33322,TOTAL,253,153699.74,121098.25
CARDIOVASCULAR,33322,80S,86,10922.96,8666.39
CARDIOVASCULAR,33322,OTHER,167,142776.78,112431.86
CARDIOVASCULAR,33330,TOTAL,26,32102.4,25681.96
CARDIOVASCULAR,33330,80S,N/A,1320.75,1056.59
CARDIOVASCULAR,33330,OTHER,26,30781.65,24625.37
CARDIOVASCULAR,33332,TOTAL,N/A,1017.96,814.37
CARDIOVASCULAR,33332,80S,N/A,351.2,280.96
CARDIOVASCULAR,33332,OTHER,N/A,666.76,533.41
CARDIOVASCULAR,33335,TOTAL,127,101137.37,79390.47
CARDIOVASCULAR,33335,80S,49,8580.1,6893.55
CARDIOVASCULAR,33335,OTHER,78,92557.27,72496.92
CARDIOVASCULAR,33400,TOTAL,475,530400.11,419148.25
CARDIOVASCULAR,33400,80S,179,46081,36339.19
CARDIOVASCULAR,33400,OTHER,296,484319.11,382809.06
CARDIOVASCULAR,33401,TOTAL,N/A,3133.17,2506.54
CARDIOVASCULAR,33401,80S,N/A,189.63,151.7
CARDIOVASCULAR,33401,OTHER,N/A,2943.54,2354.84
CARDIOVASCULAR,33403,TOTAL,12,12022.63,9618.1
CARDIOVASCULAR,33403,80S,N/A,1581.44,1265.15
CARDIOVASCULAR,33403,OTHER,12,10441.19,8352.95
CARDIOVASCULAR,33404,TOTAL,117,136266.59,108861.14
CARDIOVASCULAR,33404,80S,36,8533.32,6826.65
CARDIOVASCULAR,33404,OTHER,81,127733.27,102034.49
CARDIOVASCULAR,33405,TOTAL,51646,75858763.75,60330467.98
CARDIOVASCULAR,33405,80S,20337,6585168.59,5244443.32
CARDIOVASCULAR,33405,OTHER,31309,69273595.16,55086024.66
CARDIOVASCULAR,33406,TOTAL,839,1558646.83,1242952.71
CARDIOVASCULAR,33406,80S,344,143407.93,114167.98
CARDIOVASCULAR,33406,OTHER,495,1415238.9,1128784.73
CARDIOVASCULAR,33410,TOTAL,1976,3334621.52,2638807.23
CARDIOVASCULAR,33410,80S,744,262968.9,209392.38
CARDIOVASCULAR,33410,OTHER,1232,3071652.62,2429414.85
CARDIOVASCULAR,33411,TOTAL,1377,3172208.72,2526246.4
CARDIOVASCULAR,33411,80S,551,286523.36,228006.8
CARDIOVASCULAR,33411,OTHER,826,2885685.36,2298239.6
CARDIOVASCULAR,33412,TOTAL,55,87322.22,67909.65
CARDIOVASCULAR,33412,80S,20,6398.99,5119.19
CARDIOVASCULAR,33412,OTHER,35,80923.23,62790.46
CARDIOVASCULAR,33413,TOTAL,N/A,34880.45,27904.37
CARDIOVASCULAR,33413,80S,N/A,2240.8,1792.64
CARDIOVASCULAR,33413,OTHER,N/A,32639.65,26111.73
CARDIOVASCULAR,33414,TOTAL,83,75131.98,58428.05
CARDIOVASCULAR,33414,80S,32,6869.16,5319.15
CARDIOVASCULAR,33414,OTHER,51,68262.82,53108.9
CARDIOVASCULAR,33415,TOTAL,218,197439.47,156226.28
CARDIOVASCULAR,33415,80S,51,9400.39,7461.19
CARDIOVASCULAR,33415,OTHER,167,188039.08,148765.09
CARDIOVASCULAR,33416,TOTAL,1159,1062923.8,845486.74
CARDIOVASCULAR,33416,80S,399,75050.56,59722.46
CARDIOVASCULAR,33416,OTHER,760,987873.24,785764.28
CARDIOVASCULAR,33417,TOTAL,250,181579.96,144454.64
CARDIOVASCULAR,33417,80S,70,9655.89,7724.7
CARDIOVASCULAR,33417,OTHER,180,171924.07,136729.94
CARDIOVASCULAR,33420,TOTAL,113,14693.41,11648.97
CARDIOVASCULAR,33420,80S,N/A,0,0
CARDIOVASCULAR,33420,OTHER,113,14693.41,11648.97
CARDIOVASCULAR,33422,TOTAL,122,82078.72,65663.01
CARDIOVASCULAR,33422,80S,44,6479.47,5183.6
CARDIOVASCULAR,33422,OTHER,78,75599.25,60479.41
CARDIOVASCULAR,33425,TOTAL,928,1721036.2,1371719.1
CARDIOVASCULAR,33425,80S,355,145811.52,116191.31
CARDIOVASCULAR,33425,OTHER,573,1575224.68,1255527.79
CARDIOVASCULAR,33426,TOTAL,10415,14966402.14,11899804.76
CARDIOVASCULAR,33426,80S,4162,1332841.72,1060720.94
CARDIOVASCULAR,33426,OTHER,6253,13633560.42,10839083.82
CARDIOVASCULAR,33427,TOTAL,4919,8324366.84,6619537.63
CARDIOVASCULAR,33427,80S,1922,715778.03,568436.06
CARDIOVASCULAR,33427,OTHER,2997,7608588.81,6051101.57
CARDIOVASCULAR,33430,TOTAL,13239,25375138.79,20201446.99
CARDIOVASCULAR,33430,80S,5145,2164879.03,1724550.69
CARDIOVASCULAR,33430,OTHER,8094,23210259.76,18476896.3
CARDIOVASCULAR,33460,TOTAL,69,95558.22,76446.59
CARDIOVASCULAR,33460,80S,26,8110.69,6488.53
CARDIOVASCULAR,33460,OTHER,43,87447.53,69958.06
CARDIOVASCULAR,33463,TOTAL,965,2035284.7,1625330.39
CARDIOVASCULAR,33463,80S,359,162484.92,129745.69
CARDIOVASCULAR,33463,OTHER,606,1872799.78,1495584.7
CARDIOVASCULAR,33464,TOTAL,5371,6930352.84,5521620.56
CARDIOVASCULAR,33464,80S,2086,587932.84,468871.95
CARDIOVASCULAR,33464,OTHER,3285,6342420,5052748.61
CARDIOVASCULAR,33465,TOTAL,568,973617.46,773504.58
CARDIOVASCULAR,33465,80S,189,67853.91,54283.08
CARDIOVASCULAR,33465,OTHER,379,905763.55,719221.5
CARDIOVASCULAR,33468,TOTAL,13,14060.17,11248.13
CARDIOVASCULAR,33468,OTHER,13,14060.17,11248.13
CARDIOVASCULAR,33470,TOTAL,N/A,40,32
CARDIOVASCULAR,33470,OTHER,N/A,40,32
CARDIOVASCULAR,33472,TOTAL,N/A,895.11,716.08
CARDIOVASCULAR,33472,80S,N/A,224.63,179.7
CARDIOVASCULAR,33472,OTHER,N/A,670.48,536.38
CARDIOVASCULAR,33474,TOTAL,N/A,6867.39,5493.92
CARDIOVASCULAR,33474,80S,N/A,208.6,166.88
CARDIOVASCULAR,33474,OTHER,N/A,6658.79,5327.04
CARDIOVASCULAR,33475,TOTAL,115,181409.84,143133.53
CARDIOVASCULAR,33475,80S,28,8838.89,7071.1
CARDIOVASCULAR,33475,OTHER,87,172570.95,136062.43
CARDIOVASCULAR,33476,TOTAL,N/A,7445.45,5956.37
CARDIOVASCULAR,33476,80S,N/A,0,0
CARDIOVASCULAR,33476,OTHER,N/A,7445.45,5956.37
CARDIOVASCULAR,33478,TOTAL,24,20580.7,16143.95
CARDIOVASCULAR,33478,80S,N/A,391.98,269.36
CARDIOVASCULAR,33478,OTHER,24,20188.72,15874.59
CARDIOVASCULAR,33496,TOTAL,74,73451.72,58761.39
CARDIOVASCULAR,33496,80S,25,5856.5,4685.2
CARDIOVASCULAR,33496,OTHER,49,67595.22,54076.19
CARDIOVASCULAR,33500,TOTAL,65,39108.71,30625.11
CARDIOVASCULAR,33500,80S,25,3320.59,2656.48
CARDIOVASCULAR,33500,OTHER,40,35788.12,27968.63
CARDIOVASCULAR,33501,TOTAL,23,23874.38,19014.95
CARDIOVASCULAR,33501,80S,N/A,1021.84,817.49
CARDIOVASCULAR,33501,OTHER,23,22852.54,18197.46
CARDIOVASCULAR,33502,TOTAL,100,47735.77,38188.7
CARDIOVASCULAR,33502,80S,40,4255.26,3404.3
CARDIOVASCULAR,33502,OTHER,60,43480.51,34784.4
CARDIOVASCULAR,33503,TOTAL,N/A,8501.69,6801.35
CARDIOVASCULAR,33503,80S,N/A,806.62,645.29
CARDIOVASCULAR,33503,OTHER,N/A,7695.07,6156.06
CARDIOVASCULAR,33504,TOTAL,28,20890.84,16712.67
CARDIOVASCULAR,33504,80S,11,1724.71,1379.77
CARDIOVASCULAR,33504,OTHER,17,19166.13,15332.9
CARDIOVASCULAR,33505,TOTAL,N/A,10105.3,8084.24
CARDIOVASCULAR,33505,80S,N/A,641.85,513.48
CARDIOVASCULAR,33505,OTHER,N/A,9463.45,7570.76
CARDIOVASCULAR,33506,TOTAL,N/A,5853.87,4683.09
CARDIOVASCULAR,33506,80S,N/A,996.15,796.92
CARDIOVASCULAR,33506,OTHER,N/A,4857.72,3886.17
CARDIOVASCULAR,33507,TOTAL,53,40386.28,32309
CARDIOVASCULAR,33507,80S,23,4005.76,3204.61
CARDIOVASCULAR,33507,OTHER,30,36380.52,29104.39
CARDIOVASCULAR,33508,TOTAL,76978,959114.62,762323.61
CARDIOVASCULAR,33508,80S,23592,57009.31,45471.35
CARDIOVASCULAR,33508,OTHER,53386,902105.31,716852.26
CARDIOVASCULAR,33510,TOTAL,9879,7754100.18,6172362.21
CARDIOVASCULAR,33510,80S,3948,693944.84,553493.3
CARDIOVASCULAR,33510,OTHER,5931,7060155.34,5618868.91
CARDIOVASCULAR,33511,TOTAL,6686,7038163.56,5584355.37
CARDIOVASCULAR,33511,80S,2712,639613.53,508821.29
CARDIOVASCULAR,33511,OTHER,3974,6398550.03,5075534.08
CARDIOVASCULAR,33512,TOTAL,4201,6494142.91,5176441.74
CARDIOVASCULAR,33512,80S,1709,591197.28,472549.8
CARDIOVASCULAR,33512,OTHER,2492,5902945.63,4703891.94
CARDIOVASCULAR,33513,TOTAL,1484,2373983.16,1891788.68
CARDIOVASCULAR,33513,80S,618,225942.81,180394.09
CARDIOVASCULAR,33513,OTHER,866,2148040.35,1711394.59
CARDIOVASCULAR,33514,TOTAL,388,673396.02,534051.06
CARDIOVASCULAR,33514,80S,153,58955.45,46648.56
CARDIOVASCULAR,33514,OTHER,235,614440.57,487402.5
CARDIOVASCULAR,33516,TOTAL,84,147014.59,117611.64
CARDIOVASCULAR,33516,80S,37,15293.82,12235.05
CARDIOVASCULAR,33516,OTHER,47,131720.77,105376.59
CARDIOVASCULAR,33517,TOTAL,24576,3200482.99,2541573.72
CARDIOVASCULAR,33517,80S,9693,275341.43,219255.65
CARDIOVASCULAR,33517,OTHER,14883,2925141.56,2322318.07
CARDIOVASCULAR,33518,TOTAL,47668,13537819.73,10746708.23
CARDIOVASCULAR,33518,80S,18974,1182396.97,941185.38
CARDIOVASCULAR,33518,OTHER,28694,12355422.76,9805522.85
CARDIOVASCULAR,33519,TOTAL,30872,11528584.18,9150152.63
CARDIOVASCULAR,33519,80S,12382,1016957.54,809421.09
CARDIOVASCULAR,33519,OTHER,18490,10511626.64,8340731.54
CARDIOVASCULAR,33521,TOTAL,8673,3848207.44,3048143.25
CARDIOVASCULAR,33521,80S,3539,348558.64,277034.77
CARDIOVASCULAR,33521,OTHER,5134,3499648.8,2771108.48
CARDIOVASCULAR,33522,TOTAL,1293,650535.13,515875.73
CARDIOVASCULAR,33522,80S,515,57340.96,45708.24
CARDIOVASCULAR,33522,OTHER,778,593194.17,470167.49
CARDIOVASCULAR,33523,TOTAL,234,137803.07,110002.27
CARDIOVASCULAR,33523,80S,88,11423.41,9138.69
CARDIOVASCULAR,33523,OTHER,146,126379.66,100863.58
CARDIOVASCULAR,33530,TOTAL,16050,5955189.61,4731518.99
CARDIOVASCULAR,33530,80S,6131,495457.46,394940.84
CARDIOVASCULAR,33530,OTHER,9919,5459732.15,4336578.15
CARDIOVASCULAR,33533,TOTAL,115624,136755420.55,108552701.16
CARDIOVASCULAR,33533,80S,46216,12014507.5,9545731.23
CARDIOVASCULAR,33533,OTHER,69408,124740913.05,99006969.93
CARDIOVASCULAR,33534,TOTAL,8118,11837075.33,9378843.22
CARDIOVASCULAR,33534,80S,3208,1017569.85,807919.19
CARDIOVASCULAR,33534,OTHER,4910,10819505.48,8570924.03
CARDIOVASCULAR,33535,TOTAL,1553,2631617.15,2080807.8
CARDIOVASCULAR,33535,80S,610,222067.49,174880.46
CARDIOVASCULAR,33535,OTHER,943,2409549.66,1905927.34
CARDIOVASCULAR,33536,TOTAL,464,885603.79,702627.24
CARDIOVASCULAR,33536,80S,171,67877.83,53699.88
CARDIOVASCULAR,33536,OTHER,293,817725.96,648927.36
CARDIOVASCULAR,33542,TOTAL,442,744246.36,590188.35
CARDIOVASCULAR,33542,80S,174,66732.53,53386.01
CARDIOVASCULAR,33542,OTHER,268,677513.83,536802.34
CARDIOVASCULAR,33545,TOTAL,147,309474.41,247251.94
CARDIOVASCULAR,33545,80S,58,27337.76,21870.18
CARDIOVASCULAR,33545,OTHER,89,282136.65,225381.76
CARDIOVASCULAR,33548,TOTAL,184,371801.86,297441.48
CARDIOVASCULAR,33548,80S,72,32252.38,25801.87
CARDIOVASCULAR,33548,OTHER,112,339549.48,271639.61
CARDIOVASCULAR,33572,TOTAL,3187,525500.61,417721.41
CARDIOVASCULAR,33572,80S,1215,43222.42,34514
CARDIOVASCULAR,33572,OTHER,1972,482278.19,383207.41
CARDIOVASCULAR,33600,TOTAL,15,16336.6,12939.69
CARDIOVASCULAR,33600,80S,N/A,1271.03,1016.84
CARDIOVASCULAR,33600,OTHER,15,15065.57,11922.85
CARDIOVASCULAR,33602,TOTAL,35,23894.72,18590.32
CARDIOVASCULAR,33602,80S,15,3250.3,2600.24
CARDIOVASCULAR,33602,OTHER,20,20644.42,15990.08
CARDIOVASCULAR,33606,TOTAL,N/A,1916.36,1533.09
CARDIOVASCULAR,33606,OTHER,N/A,1916.36,1533.09
CARDIOVASCULAR,33608,TOTAL,N/A,6321.29,5057.03
CARDIOVASCULAR,33608,80S,N/A,140.45,112.36
CARDIOVASCULAR,33608,OTHER,N/A,6180.84,4944.67
CARDIOVASCULAR,33611,TOTAL,N/A,4358.14,3486.51
CARDIOVASCULAR,33611,80S,N/A,601.12,480.9
CARDIOVASCULAR,33611,OTHER,N/A,3757.02,3005.61
CARDIOVASCULAR,33612,TOTAL,N/A,975.15,780.12
CARDIOVASCULAR,33612,OTHER,N/A,975.15,780.12
CARDIOVASCULAR,33615,TOTAL,13,21286.21,17028.98
CARDIOVASCULAR,33615,80S,N/A,941.64,753.31
CARDIOVASCULAR,33615,OTHER,13,20344.57,16275.67
CARDIOVASCULAR,33617,TOTAL,12,26636.26,21309.01
CARDIOVASCULAR,33617,80S,N/A,2647.97,2118.38
CARDIOVASCULAR,33617,OTHER,12,23988.29,19190.63
CARDIOVASCULAR,33619,TOTAL,N/A,5401.04,4876.23
CARDIOVASCULAR,33619,OTHER,N/A,5401.04,4876.23
CARDIOVASCULAR,33620,TOTAL,53,76931.41,60677.13
CARDIOVASCULAR,33620,80S,N/A,1038.41,830.72
CARDIOVASCULAR,33620,OTHER,53,75893,59846.41
CARDIOVASCULAR,33621,TOTAL,N/A,3002.99,2402.39
CARDIOVASCULAR,33621,OTHER,N/A,3002.99,2402.39
CARDIOVASCULAR,33622,TOTAL,23,80325.6,62528.64
CARDIOVASCULAR,33622,80S,N/A,568.7,454.96
CARDIOVASCULAR,33622,OTHER,23,79756.9,62073.68
CARDIOVASCULAR,33641,TOTAL,3308,2107348.76,1676242.74
CARDIOVASCULAR,33641,80S,1255,172874.63,137576.95
CARDIOVASCULAR,33641,OTHER,2053,1934474.13,1538665.79
