CPT only copyright 2012 American Medical Association. All rights reserved.,,,,,
,,,,,
"2012 Part B National Summary Data File
Code Range: 01) Anesthesia (00000 - 09999)",,,,,
This data table begins with column headers on row 5 and data cells are A-6 through F-1593,,,,,
ANESTHESIA,00148,AA,217,32979.74,25465.7
ANESTHESIA,00148,AD,N/A,153.65,122.92
ANESTHESIA,00148,QK,452,34305.5,26793.69
ANESTHESIA,00148,QZ,106,14531.81,11173.37
ANESTHESIA,00148,OTHER,535,40575.62,32165.48
ANESTHESIA,00160,TOTAL,73241,12488238.24,9842458.32
ANESTHESIA,00160,AA,20413,4915798.3,3871866.54
ANESTHESIA,00160,AD,242,24513.75,19232.86
ANESTHESIA,00160,QK,19234,2377716.84,1870979.9
ANESTHESIA,00160,QZ,10357,2374245.8,1871830.69
ANESTHESIA,00160,OTHER,22995,2795963.55,2208548.33
ANESTHESIA,00162,TOTAL,1069,352865.2,280518.44
ANESTHESIA,00162,AA,257,118159.17,94307.4
ANESTHESIA,00162,AD,N/A,1209.21,967.37
ANESTHESIA,00162,QK,331,95453.6,75559.91
ANESTHESIA,00162,QZ,84,34616.49,27653.55
ANESTHESIA,00162,OTHER,397,103426.73,82030.21
ANESTHESIA,00164,TOTAL,328,41949.4,32874.66
ANESTHESIA,00164,AA,54,9274.52,7093.42
ANESTHESIA,00164,AD,N/A,434.57,347.66
ANESTHESIA,00164,QK,40,3504.92,2754.39
ANESTHESIA,00164,QZ,87,15201.74,12099.79
ANESTHESIA,00164,OTHER,147,13533.65,10579.4
ANESTHESIA,00170,TOTAL,35030,5528007.05,4296600.65
ANESTHESIA,00170,AA,8927,2033185.69,1584513.06
ANESTHESIA,00170,AD,128,21121.53,16518.82
ANESTHESIA,00170,QK,10037,1218555.84,938013.69
ANESTHESIA,00170,QZ,4081,859491.17,667888.98
ANESTHESIA,00170,OTHER,11857,1395652.82,1089666.1
ANESTHESIA,00172,TOTAL,68,19155.33,15135.09
ANESTHESIA,00172,AA,17,6597.91,5278.33
ANESTHESIA,00172,QK,24,5039.11,3919.26
ANESTHESIA,00172,QZ,N/A,2230.21,1784.18
ANESTHESIA,00172,OTHER,27,5288.1,4153.32
ANESTHESIA,00174,TOTAL,12,8537.84,6830.27
ANESTHESIA,00174,AA,N/A,2440.88,1952.71
ANESTHESIA,00174,QK,N/A,2165.78,1732.62
ANESTHESIA,00174,QZ,12,2524.91,2019.93
ANESTHESIA,00174,OTHER,N/A,1406.27,1125.01
ANESTHESIA,00176,TOTAL,1976,898299.82,716179.33
ANESTHESIA,00176,AA,490,329376.71,262669.44
ANESTHESIA,00176,AD,13,2299.03,1839.24
ANESTHESIA,00176,QK,665,253153.39,201624.95
ANESTHESIA,00176,QZ,108,59656.43,47593.28
ANESTHESIA,00176,OTHER,700,253814.26,202452.42
ANESTHESIA,00190,TOTAL,13200,2668039.39,2101828.64
ANESTHESIA,00190,AA,3635,1039756.22,819404.45
ANESTHESIA,00190,AD,74,11904.14,9402.86
ANESTHESIA,00190,QK,3788,593407.82,465622.42
ANESTHESIA,00190,QZ,1288,359958.97,284311.38
ANESTHESIA,00190,OTHER,4415,663012.24,523087.53
ANESTHESIA,00192,TOTAL,2491,805136.65,636825.34
ANESTHESIA,00192,AA,606,280529.4,222166.82
ANESTHESIA,00192,AD,21,8075.8,6456.02
ANESTHESIA,00192,QK,783,209437.27,165102.91
ANESTHESIA,00192,QZ,202,80601.5,63805.09
ANESTHESIA,00192,OTHER,879,226492.68,179294.5
ANESTHESIA,00210,TOTAL,33583,14290414.92,11351275.69
ANESTHESIA,00210,AA,12084,7332813.57,5828765.3
ANESTHESIA,00210,AD,125,16794.64,13207.82
ANESTHESIA,00210,QK,9082,2741669.71,2172107.87
ANESTHESIA,00210,QZ,2516,1360714.4,1081768.44
ANESTHESIA,00210,OTHER,9776,2838422.6,2255426.26
ANESTHESIA,00211,TOTAL,15207,4840412.87,3845364.29
ANESTHESIA,00211,AA,5064,2304201.73,1831392.5
ANESTHESIA,00211,AD,46,6282.04,5025.66
ANESTHESIA,00211,QK,3675,829177.67,656694.93
ANESTHESIA,00211,QZ,1365,584106.03,464913.47
ANESTHESIA,00211,OTHER,5057,1116645.4,887337.73
ANESTHESIA,00212,TOTAL,123,25629.45,20303.68
ANESTHESIA,00212,AA,45,12729.16,10183.32
ANESTHESIA,00212,AD,N/A,83.52,66.82
ANESTHESIA,00212,QK,25,3203.14,2363.89
ANESTHESIA,00212,QZ,22,4950.38,3960.31
ANESTHESIA,00212,OTHER,31,4663.25,3729.34
ANESTHESIA,00214,TOTAL,9772,2487319.03,1977417.49
ANESTHESIA,00214,AA,3104,1127450.04,896983.23
ANESTHESIA,00214,AD,33,4121.82,3232.52
ANESTHESIA,00214,QK,2426,438362.51,347660.66
ANESTHESIA,00214,QZ,1029,348348.18,277463.28
ANESTHESIA,00214,OTHER,3180,569036.48,452077.8
ANESTHESIA,00215,TOTAL,1797,565514.92,446826.64
ANESTHESIA,00215,AA,590,268913.63,212621.8
ANESTHESIA,00215,AD,11,1405.93,1124.75
ANESTHESIA,00215,QK,534,125445.96,98891.32
ANESTHESIA,00215,QZ,100,43268.52,34229.65
ANESTHESIA,00215,OTHER,562,126480.88,99959.12
ANESTHESIA,00216,TOTAL,3482,1908119.07,1517207.39
ANESTHESIA,00216,AA,1314,1034558.73,823382.64
ANESTHESIA,00216,AD,N/A,791.14,632.92
ANESTHESIA,00216,QK,939,351732.21,278947.33
ANESTHESIA,00216,QZ,240,169343.56,134519.64
ANESTHESIA,00216,OTHER,989,351693.43,279724.86
ANESTHESIA,00218,TOTAL,1034,499716.13,396705.17
ANESTHESIA,00218,AA,356,250708.94,199244.75
ANESTHESIA,00218,AD,N/A,399.21,319.37
ANESTHESIA,00218,QK,292,105375.63,83767.53
ANESTHESIA,00218,QZ,56,32033.09,25482.79
ANESTHESIA,00218,OTHER,330,111199.26,87890.73
ANESTHESIA,00220,TOTAL,13817,3901661.26,3101288.66
ANESTHESIA,00220,AA,4358,1792058.71,1423911.12
ANESTHESIA,00220,AD,50,5842.22,4540.92
ANESTHESIA,00220,QK,3858,783134.56,620659.53
ANESTHESIA,00220,QZ,1200,454337.35,362133.83
ANESTHESIA,00220,OTHER,4351,866288.42,690043.26
ANESTHESIA,00222,TOTAL,808,133326.52,104732.75
ANESTHESIA,00222,AA,290,69875.93,54997.95
ANESTHESIA,00222,QK,227,26060.87,20327.52
ANESTHESIA,00222,QZ,26,7090.06,5478.04
ANESTHESIA,00222,OTHER,265,30299.66,23929.24
ANESTHESIA,00300,TOTAL,260280,41719490.05,32890065.67
ANESTHESIA,00300,AA,63832,14812797.6,11688286.86
ANESTHESIA,00300,AD,883,84767.57,66859.3
ANESTHESIA,00300,QK,68892,8056873.84,6333907.29
ANESTHESIA,00300,QZ,44702,9296680.62,7321866.67
ANESTHESIA,00300,OTHER,81971,9468370.42,7479145.55
ANESTHESIA,00320,TOTAL,172028,34436621.16,27286341.94
ANESTHESIA,00320,AA,47408,13635732.47,10802094.98
ANESTHESIA,00320,AD,593,62664.21,48972.02
ANESTHESIA,00320,QK,48075,7253923.81,5739814.01
ANESTHESIA,00320,QZ,19126,5135201.86,4071866.15
ANESTHESIA,00320,OTHER,56826,8349098.81,6623594.78
ANESTHESIA,00322,TOTAL,183,19433.56,15266.66
ANESTHESIA,00322,AA,38,6233.43,4755.32
ANESTHESIA,00322,AD,N/A,153.44,122.75
ANESTHESIA,00322,QK,51,3636.95,2860.82
ANESTHESIA,00322,QZ,32,4704.35,3763.48
ANESTHESIA,00322,OTHER,62,4705.39,3764.29
ANESTHESIA,00326,TOTAL,N/A,778.3,622.64
ANESTHESIA,00326,AA,N/A,0,0
ANESTHESIA,00326,AD,N/A,0,0
ANESTHESIA,00326,QK,N/A,293.1,234.48
ANESTHESIA,00326,QZ,N/A,192.1,153.68
ANESTHESIA,00326,OTHER,N/A,293.1,234.48
ANESTHESIA,00350,TOTAL,74741,23737402.3,18853217.58
ANESTHESIA,00350,AA,23353,10492822.19,8334120.8
ANESTHESIA,00350,AD,329,31552.9,24880.15
ANESTHESIA,00350,QK,19834,4522643.39,3586214.58
ANESTHESIA,00350,QZ,8435,3588206.5,2851932.54
ANESTHESIA,00350,OTHER,22790,5102177.32,4056069.51
ANESTHESIA,00352,TOTAL,13467,1913997.04,1519282.3
ANESTHESIA,00352,AA,3324,694803.28,551687.59
ANESTHESIA,00352,AD,43,3699.55,2893.62
ANESTHESIA,00352,QK,3696,383540.97,304089.36
ANESTHESIA,00352,QZ,1874,369681.07,293071.31
ANESTHESIA,00352,OTHER,4530,462272.17,367540.42
ANESTHESIA,00400,TOTAL,442262,51058646.62,40239798.17
ANESTHESIA,00400,AA,107203,18143777.01,14309559.14
ANESTHESIA,00400,AD,1504,127022.2,99976.01
ANESTHESIA,00400,QK,120332,10243440.75,8056919.3
ANESTHESIA,00400,QZ,63625,9949282.63,7827741.18
ANESTHESIA,00400,OTHER,149598,12595124.03,9945602.54
ANESTHESIA,00402,TOTAL,32455,7808033.96,6125145.35
ANESTHESIA,00402,AA,9159,3171639.84,2489366.17
ANESTHESIA,00402,AD,137,18083.56,14321.87
ANESTHESIA,00402,QK,9431,1704670.81,1330077.87
ANESTHESIA,00402,QZ,3202,1046309.56,818810.19
ANESTHESIA,00402,OTHER,10526,1867330.19,1472569.25
ANESTHESIA,00404,TOTAL,28127,6143495.9,4875631.22
ANESTHESIA,00404,AA,8030,2420186.63,1921613.31
ANESTHESIA,00404,AD,131,12312.04,9647.41
ANESTHESIA,00404,QK,7117,1111792.99,879885.32
ANESTHESIA,00404,QZ,4536,1313108.37,1042573.42
ANESTHESIA,00404,OTHER,8313,1286095.87,1021911.76
ANESTHESIA,00406,TOTAL,633,212120.24,168037.5
ANESTHESIA,00406,AA,146,81179.01,64362.85
ANESTHESIA,00406,AD,14,1120.59,896.49
ANESTHESIA,00406,QK,87,21892.94,17079.88
ANESTHESIA,00406,QZ,99,45367.94,36241.75
ANESTHESIA,00406,OTHER,287,62559.76,49456.53
ANESTHESIA,00410,TOTAL,78772,6663579.49,5242356.73
ANESTHESIA,00410,AA,24230,2888365.8,2269740.75
ANESTHESIA,00410,AD,208,16656.49,12977.16
ANESTHESIA,00410,QK,18360,1087264.19,853883.91
ANESTHESIA,00410,QZ,9653,1102302.95,867113.92
ANESTHESIA,00410,OTHER,26321,1568990.06,1238640.99
ANESTHESIA,00450,TOTAL,4759,902533.5,711393.99
ANESTHESIA,00450,AA,1183,325907.04,257706.51
ANESTHESIA,00450,AD,19,1611.28,1289.05
ANESTHESIA,00450,QK,1307,183060.37,143790.04
ANESTHESIA,00450,QZ,688,179329.8,140637.62
ANESTHESIA,00450,OTHER,1562,212625.01,167970.77
ANESTHESIA,00452,TOTAL,59,16978.45,13514.92
ANESTHESIA,00452,AA,25,9346.8,7409.6
ANESTHESIA,00452,AD,N/A,86,68.8
ANESTHESIA,00452,QK,17,2831.48,2265.18
ANESTHESIA,00452,QZ,N/A,2154.34,1723.48
ANESTHESIA,00452,OTHER,17,2559.83,2047.86
ANESTHESIA,00454,TOTAL,148,17385.3,13739.84
ANESTHESIA,00454,AA,37,6310.63,5048.52
ANESTHESIA,00454,AD,N/A,179.84,143.87
ANESTHESIA,00454,QK,42,3905.3,3124.25
ANESTHESIA,00454,QZ,17,2201.28,1592.61
ANESTHESIA,00454,OTHER,52,4788.25,3830.59
ANESTHESIA,00470,TOTAL,2372,510344.49,403106.25
ANESTHESIA,00470,AA,852,248634.25,196402.79
ANESTHESIA,00470,AD,N/A,943.88,755.12
ANESTHESIA,00470,QK,603,95510.71,75110.79
ANESTHESIA,00470,QZ,253,63988.98,50441.06
ANESTHESIA,00470,OTHER,664,101266.67,80396.49
ANESTHESIA,00472,TOTAL,398,138778.2,110143.58
ANESTHESIA,00472,AA,137,66878.51,53198.06
ANESTHESIA,00472,AD,N/A,165.16,132.13
ANESTHESIA,00472,QK,119,30731.65,24305.75
ANESTHESIA,00472,QZ,22,10166.34,8036.14
ANESTHESIA,00472,OTHER,120,30836.54,24471.5
ANESTHESIA,00474,TOTAL,195,85406.41,67199.71
ANESTHESIA,00474,AA,60,38602.6,30005.14
ANESTHESIA,00474,AD,N/A,0,0
ANESTHESIA,00474,QK,60,19421.25,15537.02
ANESTHESIA,00474,QZ,16,9763.34,7562.17
ANESTHESIA,00474,OTHER,59,17619.22,14095.38
ANESTHESIA,00500,TOTAL,3641,2038991.84,1622617.95
ANESTHESIA,00500,AA,1408,1124047.74,895217.04
ANESTHESIA,00500,AD,18,2398.81,1443.81
ANESTHESIA,00500,QK,910,383405.02,304627.91
ANESTHESIA,00500,QZ,225,134069.04,106703.69
ANESTHESIA,00500,OTHER,1080,395071.23,314625.5
ANESTHESIA,00520,TOTAL,100863,15592467.86,12369036.16
ANESTHESIA,00520,AA,26082,5927470.06,4702423.45
ANESTHESIA,00520,AD,294,26513.26,21165.3
ANESTHESIA,00520,QK,25383,2850676.08,2260111.41
ANESTHESIA,00520,QZ,15523,3084826.6,2444209.46
ANESTHESIA,00520,OTHER,33581,3702981.86,2941126.54
ANESTHESIA,00522,TOTAL,1570,207761.57,165189.88
ANESTHESIA,00522,AA,388,74941.11,59274.27
ANESTHESIA,00522,AD,N/A,541.77,433.41
ANESTHESIA,00522,QK,420,41469.26,33079.96
ANESTHESIA,00522,QZ,201,36344.08,28969.21
ANESTHESIA,00522,OTHER,561,54465.35,43433.03
ANESTHESIA,00524,TOTAL,976,126772.31,100800.91
ANESTHESIA,00524,AA,252,48214.61,38209.87
ANESTHESIA,00524,AD,N/A,208.8,167.04
ANESTHESIA,00524,QK,195,17866,14212.76
ANESTHESIA,00524,QZ,214,32962.93,26239.67
ANESTHESIA,00524,OTHER,315,27519.97,21971.57
ANESTHESIA,00528,TOTAL,13449,3185635.84,2527687.87
ANESTHESIA,00528,AA,4635,1556744.7,1236558.6
ANESTHESIA,00528,AD,39,4139.91,3213.96
ANESTHESIA,00528,QK,3475,580168.95,458225.43
ANESTHESIA,00528,QZ,1073,348208.94,276464.05
ANESTHESIA,00528,OTHER,4227,696373.34,553225.83
ANESTHESIA,00529,TOTAL,5787,1825087.74,1450620.92
ANESTHESIA,00529,AA,2050,918078.45,729839.18
ANESTHESIA,00529,AD,26,2191.5,1716.49
ANESTHESIA,00529,QK,1512,337288.67,267219
ANESTHESIA,00529,QZ,414,179311.8,142762.2
ANESTHESIA,00529,OTHER,1785,388217.32,309084.05
ANESTHESIA,00530,TOTAL,68013,11084763.48,8786127.59
ANESTHESIA,00530,AA,19179,4485988.43,3560843.13
ANESTHESIA,00530,AD,138,12697.55,9969.29
ANESTHESIA,00530,QK,17055,2037117.73,1609138.88
ANESTHESIA,00530,QZ,8021,1779562.41,1411235.54
ANESTHESIA,00530,OTHER,23620,2769397.36,2194940.75
ANESTHESIA,00532,TOTAL,160050,20100619.83,15921929.19
ANESTHESIA,00532,AA,38919,7086522.17,5617318.98
ANESTHESIA,00532,AD,640,54166.93,43120
ANESTHESIA,00532,QK,41831,3745876.54,2958436.68
ANESTHESIA,00532,QZ,26585,4564979.58,3614075.82
ANESTHESIA,00532,OTHER,52075,4649074.61,3688977.71
ANESTHESIA,00534,TOTAL,19986,4880260.74,3864622.87
ANESTHESIA,00534,AA,6112,2137213.23,1692464.8
ANESTHESIA,00534,AD,47,4964.21,3971.38
ANESTHESIA,00534,QK,4484,779252.24,614701.97
ANESTHESIA,00534,QZ,2725,823089.72,652215.12
ANESTHESIA,00534,OTHER,6618,1135741.34,901269.6
ANESTHESIA,00537,TOTAL,91101,25691163.73,20366171.12
ANESTHESIA,00537,AA,25966,10525095.28,8342801.05
ANESTHESIA,00537,AD,383,37768.61,29715.67
ANESTHESIA,00537,QK,25611,5386399.66,4258749.01
ANESTHESIA,00537,QZ,9472,3568523.73,2830169.04
ANESTHESIA,00537,OTHER,29669,6173376.45,4904736.35
ANESTHESIA,00539,TOTAL,191,119063.18,94472.4
ANESTHESIA,00539,AA,89,75671.49,60440.16
ANESTHESIA,00539,QK,48,19879.7,15423.83
ANESTHESIA,00539,QZ,N/A,2374.04,1899.24
ANESTHESIA,00539,OTHER,54,21137.95,16709.17
ANESTHESIA,00540,TOTAL,15409,5661475.64,4500769.24
ANESTHESIA,00540,AA,5316,2745549.51,2181620.26
ANESTHESIA,00540,AD,67,6404.02,5123.3
ANESTHESIA,00540,QK,3636,941476.66,746208.17
ANESTHESIA,00540,QZ,1486,721678.45,575069.64
ANESTHESIA,00540,OTHER,4904,1246367,992747.87
ANESTHESIA,00541,TOTAL,45957,20748632.73,16501789.3
ANESTHESIA,00541,AA,18970,11578675.92,9208049.33
ANESTHESIA,00541,AD,138,12208.15,9756.64
ANESTHESIA,00541,QK,11229,3475693.36,2760226.91
ANESTHESIA,00541,QZ,3325,1965289.22,1567761.2
ANESTHESIA,00541,OTHER,12295,3716766.08,2955995.22
ANESTHESIA,00542,TOTAL,6484,2815112.47,2237744.17
ANESTHESIA,00542,AA,2640,1561079.36,1240302.35
ANESTHESIA,00542,AD,16,1477.52,1182.04
ANESTHESIA,00542,QK,1579,468831.78,372718.07
ANESTHESIA,00542,QZ,460,266630.5,211800.08
ANESTHESIA,00542,OTHER,1789,517093.31,411741.63
ANESTHESIA,00546,TOTAL,153,85690.05,68366.38
ANESTHESIA,00546,AA,87,58151.32,46391.29
ANESTHESIA,00546,QK,21,7924.45,6339.57
ANESTHESIA,00546,QZ,14,8984.93,7187.95
ANESTHESIA,00546,OTHER,31,10629.35,8447.57
ANESTHESIA,00548,TOTAL,348,156502.96,124744.89
ANESTHESIA,00548,AA,118,77619.76,61926.69
ANESTHESIA,00548,AD,N/A,307.6,246.09
ANESTHESIA,00548,QK,73,24620.7,19464.61
ANESTHESIA,00548,QZ,36,18304.88,14643.92
ANESTHESIA,00548,OTHER,121,35650.02,28463.58
ANESTHESIA,00550,TOTAL,5365,1666565.81,1324771.22
ANESTHESIA,00550,AA,2345,978671.58,778065.41
ANESTHESIA,00550,AD,12,920.69,736.56
ANESTHESIA,00550,QK,1189,243727.04,193010.58
ANESTHESIA,00550,QZ,390,153854.12,122399.16
ANESTHESIA,00550,OTHER,1429,289392.38,230559.51
ANESTHESIA,00560,TOTAL,18889,8092844.37,6442475.11
ANESTHESIA,00560,AA,8712,4963359.09,3950542.54
ANESTHESIA,00560,AD,65,6352.26,5081.86
ANESTHESIA,00560,QK,3374,935157.75,744977.27
ANESTHESIA,00560,QZ,1367,743832.59,591758.85
ANESTHESIA,00560,OTHER,5371,1444142.68,1150114.59
ANESTHESIA,00561,TOTAL,26,26661.2,21216.92
ANESTHESIA,00561,AA,N/A,7205.1,5764.08
ANESTHESIA,00561,QK,12,5787.83,4630.25
ANESTHESIA,00561,QZ,N/A,6828.8,5351.04
ANESTHESIA,00561,OTHER,14,6839.47,5471.55
ANESTHESIA,00562,TOTAL,68011,51804222.68,41295469.44
ANESTHESIA,00562,AA,38085,36421730.77,29044825.58
ANESTHESIA,00562,AD,121,13642.48,10827.05
ANESTHESIA,00562,QK,11654,5525196.37,4391241.39
ANESTHESIA,00562,QZ,3453,3133531.47,2498708.99
ANESTHESIA,00562,OTHER,14698,6710121.59,5349866.43
ANESTHESIA,00563,TOTAL,6330,5724935.34,4569463.78
ANESTHESIA,00563,AA,3409,3984745.25,3181479.14
ANESTHESIA,00563,AD,21,1702.88,1362.33
ANESTHESIA,00563,QK,1040,545274.72,434417.62
ANESTHESIA,00563,QZ,409,445212.3,355945.93
ANESTHESIA,00563,OTHER,1451,748000.19,596258.76
ANESTHESIA,00566,TOTAL,13557,10337514.12,8228358.5
ANESTHESIA,00566,AA,7165,6845034.36,5448947.61
ANESTHESIA,00566,AD,28,7375.85,5900.7
ANESTHESIA,00566,QK,2284,1103096.71,875638.97
ANESTHESIA,00566,QZ,975,902306.16,719241.79
ANESTHESIA,00566,OTHER,3105,1479701.04,1178629.43
ANESTHESIA,00567,TOTAL,61405,41513745.09,33036326.87
ANESTHESIA,00567,AA,31417,26946636.22,21459519.48
ANESTHESIA,00567,AD,162,13332.55,10530.58
ANESTHESIA,00567,QK,11474,4926437.45,3904778.36
ANESTHESIA,00567,QZ,4576,3790087.05,3016379.01
ANESTHESIA,00567,OTHER,13776,5837251.82,4645119.44
ANESTHESIA,00580,TOTAL,1401,1420380.59,1129521.06
ANESTHESIA,00580,AA,1030,1206833.93,961075.47
ANESTHESIA,00580,AD,N/A,402.75,322.21
ANESTHESIA,00580,QK,125,70226.16,54735.14
ANESTHESIA,00580,QZ,31,31847.84,25478.27
ANESTHESIA,00580,OTHER,215,111069.91,87909.97
ANESTHESIA,00600,TOTAL,23417,7258902.58,5739248.85
ANESTHESIA,00600,AA,5490,2494250.26,1971003.88
ANESTHESIA,00600,AD,164,17467.52,13751.08
ANESTHESIA,00600,QK,6047,1428755.56,1128116.56
ANESTHESIA,00600,QZ,3374,1405190.52,1112556.28
ANESTHESIA,00600,OTHER,8342,1913238.72,1513821.05
ANESTHESIA,00604,TOTAL,583,197834.79,156755.49
ANESTHESIA,00604,AA,141,69488.68,54435.69
ANESTHESIA,00604,AD,N/A,83.52,66.82
ANESTHESIA,00604,QK,189,51309.11,41047.21
ANESTHESIA,00604,QZ,39,20665.87,16532.72
ANESTHESIA,00604,OTHER,214,56287.61,44673.05
ANESTHESIA,00620,TOTAL,12212,3748761.21,2962675.94
ANESTHESIA,00620,AA,3560,1550623.47,1223546.01
ANESTHESIA,00620,AD,33,4582.01,3098.8
ANESTHESIA,00620,QK,3229,727244.08,575078.78
ANESTHESIA,00620,QZ,1517,612909.75,483421.81
ANESTHESIA,00620,OTHER,3873,853401.9,677530.54
ANESTHESIA,00622,TOTAL,N/A,4900.61,3919.47
ANESTHESIA,00622,AA,N/A,1518.5,1214.8
ANESTHESIA,00622,QK,N/A,1234.8,987.84
ANESTHESIA,00622,QZ,N/A,520.92,416.74
ANESTHESIA,00622,OTHER,N/A,1626.39,1300.09
ANESTHESIA,00625,TOTAL,477,232275.05,184869.1
ANESTHESIA,00625,AA,142,100560.61,80023
ANESTHESIA,00625,AD,N/A,168.16,134.53
ANESTHESIA,00625,QK,114,44158.01,35012.95
ANESTHESIA,00625,QZ,38,25608.3,20486.61
ANESTHESIA,00625,OTHER,183,61779.97,49212.01
ANESTHESIA,00626,TOTAL,275,159217.88,126772.37
ANESTHESIA,00626,AA,103,83798.95,67025.39
ANESTHESIA,00626,AD,N/A,64.59,51.67
ANESTHESIA,00626,QK,71,30405.41,24021.96
ANESTHESIA,00626,QZ,13,10399.6,8207.68
ANESTHESIA,00626,OTHER,88,34549.33,27465.67
ANESTHESIA,00630,TOTAL,143522,37008226.31,29276244.11
ANESTHESIA,00630,AA,37709,13694160.55,10823392.93
ANESTHESIA,00630,AD,678,63220.24,49660.99
ANESTHESIA,00630,QK,36887,7056193.11,5568863.57
ANESTHESIA,00630,QZ,22296,7527995.36,5962558.45
ANESTHESIA,00630,OTHER,45952,8666657.05,6871768.17
ANESTHESIA,00632,TOTAL,111,24442.9,19330.32
ANESTHESIA,00632,AA,31,10066.38,7941.1
ANESTHESIA,00632,QK,14,2043.29,1634.63
ANESTHESIA,00632,QZ,20,5400.23,4320.18
