EVALUATION AND MANAGEMENT,99355,TOTAL,27484,2580458.39,2048300
EVALUATION AND MANAGEMENT,99355,,27484,2580458.39,2048300
EVALUATION AND MANAGEMENT,99356,TOTAL,201123,17486217.2,13894154.03
EVALUATION AND MANAGEMENT,99356,,201123,17486217.2,13894154.03
EVALUATION AND MANAGEMENT,99357,TOTAL,14364,1210655.73,962634.94
EVALUATION AND MANAGEMENT,99357,,14364,1210655.73,962634.94
EVALUATION AND MANAGEMENT,99358,TOTAL,N/A,0,0
EVALUATION AND MANAGEMENT,99358,,N/A,0,0
EVALUATION AND MANAGEMENT,99359,TOTAL,N/A,0,0
EVALUATION AND MANAGEMENT,99359,,N/A,0,0
EVALUATION AND MANAGEMENT,99360,TOTAL,N/A,0,0
EVALUATION AND MANAGEMENT,99360,,N/A,0,0
EVALUATION AND MANAGEMENT,99363,TOTAL,N/A,0.03,0.03
EVALUATION AND MANAGEMENT,99363,,N/A,0.03,0.03
EVALUATION AND MANAGEMENT,99364,TOTAL,N/A,0.01,0.01
EVALUATION AND MANAGEMENT,99364,,N/A,0.01,0.01
EVALUATION AND MANAGEMENT,99366,TOTAL,N/A,0,0
EVALUATION AND MANAGEMENT,99366,,N/A,0,0
EVALUATION AND MANAGEMENT,99367,TOTAL,N/A,0,0
EVALUATION AND MANAGEMENT,99367,,N/A,0,0
EVALUATION AND MANAGEMENT,99368,TOTAL,N/A,0,0
EVALUATION AND MANAGEMENT,99368,,N/A,0,0
EVALUATION AND MANAGEMENT,99374,TOTAL,N/A,0,0
EVALUATION AND MANAGEMENT,99374,,N/A,0,0
EVALUATION AND MANAGEMENT,99375,TOTAL,N/A,0,0
EVALUATION AND MANAGEMENT,99375,,N/A,0,0
EVALUATION AND MANAGEMENT,99377,TOTAL,N/A,0,0
EVALUATION AND MANAGEMENT,99377,,N/A,0,0
EVALUATION AND MANAGEMENT,99378,TOTAL,N/A,0,0
EVALUATION AND MANAGEMENT,99378,,N/A,0,0
EVALUATION AND MANAGEMENT,99379,TOTAL,N/A,0,0
EVALUATION AND MANAGEMENT,99379,,N/A,0,0
EVALUATION AND MANAGEMENT,99380,TOTAL,N/A,0,0
EVALUATION AND MANAGEMENT,99380,,N/A,0,0
EVALUATION AND MANAGEMENT,99381,TOTAL,N/A,0,0
EVALUATION AND MANAGEMENT,99381,,N/A,0,0
EVALUATION AND MANAGEMENT,99382,TOTAL,N/A,0,0
EVALUATION AND MANAGEMENT,99382,,N/A,0,0
EVALUATION AND MANAGEMENT,99383,TOTAL,N/A,0,0
EVALUATION AND MANAGEMENT,99383,,N/A,0,0
EVALUATION AND MANAGEMENT,99384,TOTAL,N/A,0,0
EVALUATION AND MANAGEMENT,99384,,N/A,0,0
EVALUATION AND MANAGEMENT,99385,TOTAL,N/A,2,1.6
EVALUATION AND MANAGEMENT,99385,,N/A,2,1.6
EVALUATION AND MANAGEMENT,99386,TOTAL,N/A,2.03,0.02
EVALUATION AND MANAGEMENT,99386,,N/A,2.03,0.02
EVALUATION AND MANAGEMENT,99387,TOTAL,11,78.31,62.65
EVALUATION AND MANAGEMENT,99387,,11,78.31,62.65
EVALUATION AND MANAGEMENT,99391,TOTAL,N/A,0,0
EVALUATION AND MANAGEMENT,99391,,N/A,0,0
EVALUATION AND MANAGEMENT,99392,TOTAL,N/A,0,0
EVALUATION AND MANAGEMENT,99392,,N/A,0,0
EVALUATION AND MANAGEMENT,99393,TOTAL,N/A,2,1.6
EVALUATION AND MANAGEMENT,99393,,N/A,2,1.6
EVALUATION AND MANAGEMENT,99394,TOTAL,N/A,0,0
EVALUATION AND MANAGEMENT,99394,,N/A,0,0
EVALUATION AND MANAGEMENT,99395,TOTAL,19,16.03,10.43
EVALUATION AND MANAGEMENT,99395,,19,16.03,10.43
EVALUATION AND MANAGEMENT,99396,TOTAL,92,87.05,64.85
EVALUATION AND MANAGEMENT,99396,,92,87.05,64.85
EVALUATION AND MANAGEMENT,99397,TOTAL,165,150.25,111.39
EVALUATION AND MANAGEMENT,99397,,165,150.25,111.39
EVALUATION AND MANAGEMENT,99401,TOTAL,N/A,2.03,1.63
EVALUATION AND MANAGEMENT,99401,,N/A,2.03,1.63
EVALUATION AND MANAGEMENT,99402,TOTAL,N/A,1,0.8
EVALUATION AND MANAGEMENT,99402,,N/A,1,0.8
EVALUATION AND MANAGEMENT,99403,TOTAL,N/A,3,2.4
EVALUATION AND MANAGEMENT,99403,,N/A,3,2.4
EVALUATION AND MANAGEMENT,99404,TOTAL,N/A,0,0
EVALUATION AND MANAGEMENT,99404,,N/A,0,0
EVALUATION AND MANAGEMENT,99406,TOTAL,354489.2,4625361.1,3386013.44
EVALUATION AND MANAGEMENT,99406,,354489.2,4625361.1,3386013.44
EVALUATION AND MANAGEMENT,99407,TOTAL,71032,1874767.77,1408872.69
EVALUATION AND MANAGEMENT,99407,,71032,1874767.77,1408872.69
EVALUATION AND MANAGEMENT,99408,TOTAL,N/A,0,0
EVALUATION AND MANAGEMENT,99408,,N/A,0,0
EVALUATION AND MANAGEMENT,99409,TOTAL,N/A,0,0
EVALUATION AND MANAGEMENT,99409,,N/A,0,0
EVALUATION AND MANAGEMENT,99411,TOTAL,N/A,0,0
EVALUATION AND MANAGEMENT,99411,,N/A,0,0
EVALUATION AND MANAGEMENT,99412,TOTAL,N/A,0,0
EVALUATION AND MANAGEMENT,99412,,N/A,0,0
EVALUATION AND MANAGEMENT,99420,TOTAL,N/A,0.04,0.03
EVALUATION AND MANAGEMENT,99420,,N/A,0.04,0.03
EVALUATION AND MANAGEMENT,99429,TOTAL,N/A,254.12,178.44
EVALUATION AND MANAGEMENT,99429,,N/A,254.12,178.44
EVALUATION AND MANAGEMENT,99432,TOTAL,N/A,0,0
EVALUATION AND MANAGEMENT,99432,,N/A,0,0
EVALUATION AND MANAGEMENT,99433,TOTAL,N/A,0,0
EVALUATION AND MANAGEMENT,99433,,N/A,0,0
EVALUATION AND MANAGEMENT,99440,TOTAL,N/A,0,0
EVALUATION AND MANAGEMENT,99440,,N/A,0,0
EVALUATION AND MANAGEMENT,99441,TOTAL,N/A,0.02,0.02
EVALUATION AND MANAGEMENT,99441,,N/A,0.02,0.02
EVALUATION AND MANAGEMENT,99442,TOTAL,N/A,0,0
EVALUATION AND MANAGEMENT,99442,,N/A,0,0
EVALUATION AND MANAGEMENT,99443,TOTAL,N/A,0,0
EVALUATION AND MANAGEMENT,99443,,N/A,0,0
EVALUATION AND MANAGEMENT,99444,TOTAL,N/A,0,0
EVALUATION AND MANAGEMENT,99444,,N/A,0,0
EVALUATION AND MANAGEMENT,99450,TOTAL,N/A,0,0
EVALUATION AND MANAGEMENT,99450,,N/A,0,0
EVALUATION AND MANAGEMENT,99455,TOTAL,N/A,0,0
EVALUATION AND MANAGEMENT,99455,,N/A,0,0
EVALUATION AND MANAGEMENT,99456,TOTAL,N/A,0,0
EVALUATION AND MANAGEMENT,99456,,N/A,0,0
EVALUATION AND MANAGEMENT,99460,TOTAL,N/A,691.6,553.28
EVALUATION AND MANAGEMENT,99460,,N/A,691.6,553.28
EVALUATION AND MANAGEMENT,99461,TOTAL,N/A,0,0
EVALUATION AND MANAGEMENT,99461,,N/A,0,0
EVALUATION AND MANAGEMENT,99462,TOTAL,12,487.97,390.37
EVALUATION AND MANAGEMENT,99462,,12,487.97,390.37
EVALUATION AND MANAGEMENT,99463,TOTAL,N/A,0,0
EVALUATION AND MANAGEMENT,99463,,N/A,0,0
EVALUATION AND MANAGEMENT,99464,TOTAL,N/A,205.29,164.23
EVALUATION AND MANAGEMENT,99464,,N/A,205.29,164.23
EVALUATION AND MANAGEMENT,99465,TOTAL,N/A,292.48,233.98
EVALUATION AND MANAGEMENT,99465,,N/A,292.48,233.98
EVALUATION AND MANAGEMENT,99466,TOTAL,N/A,254.13,203.3
EVALUATION AND MANAGEMENT,99466,,N/A,254.13,203.3
EVALUATION AND MANAGEMENT,99467,TOTAL,N/A,0,0
EVALUATION AND MANAGEMENT,99467,,N/A,0,0
EVALUATION AND MANAGEMENT,99468,TOTAL,N/A,930.26,744.21
EVALUATION AND MANAGEMENT,99468,,N/A,930.26,744.21
EVALUATION AND MANAGEMENT,99469,TOTAL,N/A,4235.5,3388.4
EVALUATION AND MANAGEMENT,99469,,N/A,4235.5,3388.4
EVALUATION AND MANAGEMENT,99471,TOTAL,25,18922.87,14476.35
EVALUATION AND MANAGEMENT,99471,,25,18922.87,14476.35
EVALUATION AND MANAGEMENT,99472,TOTAL,192,74915.79,59820.73
EVALUATION AND MANAGEMENT,99472,,192,74915.79,59820.73
EVALUATION AND MANAGEMENT,99475,TOTAL,106,58827.21,47061.77
EVALUATION AND MANAGEMENT,99475,,106,58827.21,47061.77
EVALUATION AND MANAGEMENT,99476,TOTAL,808,272127.32,217353.85
EVALUATION AND MANAGEMENT,99476,,808,272127.32,217353.85
EVALUATION AND MANAGEMENT,99477,TOTAL,N/A,719.15,575.32
EVALUATION AND MANAGEMENT,99477,,N/A,719.15,575.32
EVALUATION AND MANAGEMENT,99478,TOTAL,N/A,340.04,272.03
EVALUATION AND MANAGEMENT,99478,,N/A,340.04,272.03
EVALUATION AND MANAGEMENT,99479,TOTAL,N/A,242.46,193.97
EVALUATION AND MANAGEMENT,99479,,N/A,242.46,193.97
EVALUATION AND MANAGEMENT,99480,TOTAL,22,2586.47,1216.41
EVALUATION AND MANAGEMENT,99480,,22,2586.47,1216.41
EVALUATION AND MANAGEMENT,99499,TOTAL,1059,113566.18,88832.37
EVALUATION AND MANAGEMENT,99499,,1059,113566.18,88832.37
"
“N/A” means that the data cannot be disclosed due to Privacy rules.",,,,,
