MEDICINE,90654,TOTAL,48742,901528.9,887132.7
MEDICINE,90654,,48742,901528.9,887132.7
MEDICINE,90655,TOTAL,170.1,2668.3,2651.84
MEDICINE,90655,,170.1,2668.3,2651.84
MEDICINE,90656,TOTAL,1710344.6,20953376.55,20859842.74
MEDICINE,90656,,1710344.6,20953376.55,20859842.74
MEDICINE,90657,TOTAL,377,2353.33,2347.31
MEDICINE,90657,,377,2353.33,2347.31
MEDICINE,90658,TOTAL,18,41.27,41.27
MEDICINE,90658,,18,41.27,41.27
MEDICINE,90660,TOTAL,3711,82691.78,82099.11
MEDICINE,90660,,3711,82691.78,82099.11
MEDICINE,90661,TOTAL,N/A,50,50
MEDICINE,90661,,N/A,50,50
MEDICINE,90662,TOTAL,2480014,75476064.16,75333740.09
MEDICINE,90662,,2480014,75476064.16,75333740.09
MEDICINE,90663,TOTAL,N/A,0,0
MEDICINE,90663,,N/A,0,0
MEDICINE,90664,TOTAL,N/A,0,0
MEDICINE,90664,,N/A,0,0
MEDICINE,90665,TOTAL,N/A,0,0
MEDICINE,90665,,N/A,0,0
MEDICINE,90666,TOTAL,N/A,16.4,15.6
MEDICINE,90666,,N/A,16.4,15.6
MEDICINE,90667,TOTAL,N/A,20,20
MEDICINE,90667,,N/A,20,20
MEDICINE,90668,TOTAL,22,409.47,342.17
MEDICINE,90668,,22,409.47,342.17
MEDICINE,90669,TOTAL,1911.5,158614.48,157718.12
MEDICINE,90669,,1911.5,158614.48,157718.12
MEDICINE,90670,TOTAL,39901,5295194.13,5264880.1
MEDICINE,90670,,39901,5295194.13,5264880.1
MEDICINE,90675,TOTAL,1174,229751.55,179665.36
MEDICINE,90675,,1174,229751.55,179665.36
MEDICINE,90676,TOTAL,N/A,0,0
MEDICINE,90676,,N/A,0,0
MEDICINE,90680,TOTAL,N/A,0,0
MEDICINE,90680,,N/A,0,0
MEDICINE,90681,TOTAL,N/A,0,0
MEDICINE,90681,,N/A,0,0
MEDICINE,90690,TOTAL,N/A,0,0
MEDICINE,90690,,N/A,0,0
MEDICINE,90691,TOTAL,168,10439.1,6824.59
MEDICINE,90691,,168,10439.1,6824.59
MEDICINE,90692,TOTAL,N/A,0,0
MEDICINE,90692,,N/A,0,0
MEDICINE,90693,TOTAL,N/A,0,0
MEDICINE,90693,,N/A,0,0
MEDICINE,90696,TOTAL,N/A,34.6,27.68
MEDICINE,90696,,N/A,34.6,27.68
MEDICINE,90698,TOTAL,N/A,116.91,93.52
MEDICINE,90698,,N/A,116.91,93.52
MEDICINE,90700,TOTAL,N/A,0,0
MEDICINE,90700,,N/A,0,0
MEDICINE,90701,TOTAL,N/A,267.78,182.32
MEDICINE,90701,,N/A,267.78,182.32
MEDICINE,90702,TOTAL,N/A,0,0
MEDICINE,90702,,N/A,0,0
MEDICINE,90703,TOTAL,30924,956636.56,699874.7
MEDICINE,90703,,30924,956636.56,699874.7
MEDICINE,90704,TOTAL,N/A,0,0
MEDICINE,90704,,N/A,0,0
MEDICINE,90705,TOTAL,N/A,0,0
MEDICINE,90705,,N/A,0,0
MEDICINE,90706,TOTAL,N/A,0,0
MEDICINE,90706,,N/A,0,0
MEDICINE,90707,TOTAL,N/A,0,0
MEDICINE,90707,,N/A,0,0
MEDICINE,90708,TOTAL,N/A,0,0
MEDICINE,90708,,N/A,0,0
MEDICINE,90710,TOTAL,N/A,0,0
MEDICINE,90710,,N/A,0,0
MEDICINE,90712,TOTAL,N/A,0,0
MEDICINE,90712,,N/A,0,0
MEDICINE,90713,TOTAL,N/A,1,0.8
MEDICINE,90713,,N/A,1,0.8
MEDICINE,90714,TOTAL,25585,495893.04,358316.33
MEDICINE,90714,,25585,495893.04,358316.33
MEDICINE,90715,TOTAL,28860,1042904.9,771474.86
MEDICINE,90715,,28860,1042904.9,771474.86
MEDICINE,90716,TOTAL,N/A,20.35,16.28
MEDICINE,90716,,N/A,20.35,16.28
MEDICINE,90717,TOTAL,N/A,0,0
MEDICINE,90717,,N/A,0,0
MEDICINE,90718,TOTAL,60586.5,1102402.49,794358.13
MEDICINE,90718,,60586.5,1102402.49,794358.13
MEDICINE,90719,TOTAL,N/A,0,0
MEDICINE,90719,,N/A,0,0
MEDICINE,90720,TOTAL,N/A,0,0
MEDICINE,90720,,N/A,0,0
MEDICINE,90721,TOTAL,N/A,1,0
MEDICINE,90721,,N/A,1,0
MEDICINE,90723,TOTAL,N/A,0,0
MEDICINE,90723,,N/A,0,0
MEDICINE,90725,TOTAL,N/A,0,0
MEDICINE,90725,,N/A,0,0
MEDICINE,90732,TOTAL,1446893.5,87227872.73,86682620.78
MEDICINE,90732,,1446893.5,87227872.73,86682620.78
MEDICINE,90733,TOTAL,12,1172.39,937.89
MEDICINE,90733,,12,1172.39,937.89
MEDICINE,90734,TOTAL,N/A,126,100.8
MEDICINE,90734,,N/A,126,100.8
MEDICINE,90735,TOTAL,N/A,25,20
MEDICINE,90735,,N/A,25,20
MEDICINE,90736,TOTAL,12,11.01,7.21
MEDICINE,90736,,12,11.01,7.21
MEDICINE,90738,TOTAL,N/A,0,0
MEDICINE,90738,,N/A,0,0
MEDICINE,90740,TOTAL,1759,201850.55,200881.27
MEDICINE,90740,,1759,201850.55,200881.27
MEDICINE,90743,TOTAL,114,2714.12,2689.9
MEDICINE,90743,,114,2714.12,2689.9
MEDICINE,90744,TOTAL,308,7353.95,7305.51
MEDICINE,90744,,308,7353.95,7305.51
MEDICINE,90746,TOTAL,61167,3584061.91,3558532.47
MEDICINE,90746,,61167,3584061.91,3558532.47
MEDICINE,90747,TOTAL,1208,141729.01,141251.33
MEDICINE,90747,,1208,141729.01,141251.33
MEDICINE,90748,TOTAL,N/A,0,0
MEDICINE,90748,,N/A,0,0
MEDICINE,90749,TOTAL,25,1145.62,58.12
MEDICINE,90749,,25,1145.62,58.12
MEDICINE,90760,TOTAL,N/A,0,0
MEDICINE,90760,,N/A,0,0
MEDICINE,90761,TOTAL,N/A,0,0
MEDICINE,90761,,N/A,0,0
MEDICINE,90765,TOTAL,N/A,0,0
MEDICINE,90765,,N/A,0,0
MEDICINE,90766,TOTAL,N/A,0,0
MEDICINE,90766,,N/A,0,0
MEDICINE,90767,TOTAL,N/A,0,0
MEDICINE,90767,,N/A,0,0
MEDICINE,90772,TOTAL,N/A,0,0
MEDICINE,90772,,N/A,0,0
MEDICINE,90774,TOTAL,N/A,0,0
MEDICINE,90774,,N/A,0,0
MEDICINE,90801,TOTAL,1622073.5,213174293.31,161329641.62
MEDICINE,90801,,1622073.5,213174293.31,161329641.62
MEDICINE,90802,TOTAL,5827,827823.3,644351.71
MEDICINE,90802,,5827,827823.3,644351.71
MEDICINE,90804,TOTAL,824016.5,43394081.76,24625115.33
MEDICINE,90804,,824016.5,43394081.76,24625115.33
MEDICINE,90805,TOTAL,1573884.9,108228042,57621180.64
MEDICINE,90805,,1573884.9,108228042,57621180.64
MEDICINE,90806,TOTAL,6973484.7,508607427.01,290888614.95
MEDICINE,90806,,6973484.7,508607427.01,290888614.95
MEDICINE,90807,TOTAL,938340,94053846.63,52978267.54
MEDICINE,90807,,938340,94053846.63,52978267.54
MEDICINE,90808,TOTAL,412738.7,43977447.45,25757152.82
MEDICINE,90808,,412738.7,43977447.45,25757152.82
MEDICINE,90809,TOTAL,30970,4310732.02,2479194.21
MEDICINE,90809,,30970,4310732.02,2479194.21
MEDICINE,90810,TOTAL,1382,81218.33,46966.31
MEDICINE,90810,,1382,81218.33,46966.31
MEDICINE,90811,TOTAL,8495,713114.8,382230.29
MEDICINE,90811,,8495,713114.8,382230.29
MEDICINE,90812,TOTAL,14022,1159806.8,678908.64
MEDICINE,90812,,14022,1159806.8,678908.64
MEDICINE,90813,TOTAL,2354,251906.48,140271.91
MEDICINE,90813,,2354,251906.48,140271.91
MEDICINE,90814,TOTAL,5709,583672.14,343771.08
MEDICINE,90814,,5709,583672.14,343771.08
MEDICINE,90815,TOTAL,74,9322.04,5156.58
MEDICINE,90815,,74,9322.04,5156.58
MEDICINE,90816,TOTAL,1472451.5,75745723.56,45733871.27
MEDICINE,90816,,1472451.5,75745723.56,45733871.27
MEDICINE,90817,TOTAL,324221.5,20744298.42,15294346
MEDICINE,90817,,324221.5,20744298.42,15294346
MEDICINE,90818,TOTAL,1433403,109616687.37,66104400.8
MEDICINE,90818,,1433403,109616687.37,66104400.8
MEDICINE,90819,TOTAL,85277,7732874.81,5459461.85
MEDICINE,90819,,85277,7732874.81,5459461.85
MEDICINE,90821,TOTAL,20573,2297213.77,1457790.46
MEDICINE,90821,,20573,2297213.77,1457790.46
MEDICINE,90822,TOTAL,5975,781022.87,557390.27
MEDICINE,90822,,5975,781022.87,557390.27
MEDICINE,90823,TOTAL,1093,63833.38,46032.03
MEDICINE,90823,,1093,63833.38,46032.03
MEDICINE,90824,TOTAL,1825,131722.76,85495.96
MEDICINE,90824,,1825,131722.76,85495.96
MEDICINE,90826,TOTAL,882,64355.64,39073.76
MEDICINE,90826,,882,64355.64,39073.76
MEDICINE,90827,TOTAL,838,84084.98,63900.01
MEDICINE,90827,,838,84084.98,63900.01
MEDICINE,90828,TOTAL,853,100993.32,66518.52
MEDICINE,90828,,853,100993.32,66518.52
MEDICINE,90829,TOTAL,N/A,469.4,281.64
MEDICINE,90829,,N/A,469.4,281.64
MEDICINE,90834,TOTAL,N/A,0,0
MEDICINE,90834,,N/A,0,0
MEDICINE,90837,TOTAL,N/A,0,0
MEDICINE,90837,,N/A,0,0
MEDICINE,90845,TOTAL,4494,360865.04,212971.33
MEDICINE,90845,,4494,360865.04,212971.33
MEDICINE,90846,TOTAL,21915.5,1668410.89,984924.62
MEDICINE,90846,,21915.5,1668410.89,984924.62
MEDICINE,90847,TOTAL,272425.5,25044050.32,14546730.66
MEDICINE,90847,,272425.5,25044050.32,14546730.66
MEDICINE,90849,TOTAL,3707,111227.94,66430.51
MEDICINE,90849,,3707,111227.94,66430.51
MEDICINE,90853,TOTAL,1223055,33775700.73,19841908.73
MEDICINE,90853,,1223055,33775700.73,19841908.73
MEDICINE,90857,TOTAL,11533,366667.19,214200.44
MEDICINE,90857,,11533,366667.19,214200.44
MEDICINE,90862,TOTAL,5322142.6,275532547.15,162363569.21
MEDICINE,90862,,5322142.6,275532547.15,162363569.21
MEDICINE,90865,TOTAL,184,24680.22,14433.55
MEDICINE,90865,,184,24680.22,14433.55
MEDICINE,90867,TOTAL,272,91000.22,72520.85
MEDICINE,90867,,272,91000.22,72520.85
MEDICINE,90868,TOTAL,6184,1018250.83,806928.79
MEDICINE,90868,,6184,1018250.83,806928.79
MEDICINE,90869,TOTAL,307,150171.48,119262.74
MEDICINE,90869,,307,150171.48,119262.74
MEDICINE,90870,TOTAL,143366,15323310.49,10259379.15
MEDICINE,90870,,143366,15323310.49,10259379.15
MEDICINE,90875,TOTAL,N/A,0,0
MEDICINE,90875,,N/A,0,0
MEDICINE,90876,TOTAL,N/A,0,0
MEDICINE,90876,,N/A,0,0
MEDICINE,90880,TOTAL,4335,425632.11,254096.42
MEDICINE,90880,,4335,425632.11,254096.42
MEDICINE,90882,TOTAL,N/A,1,0.6
MEDICINE,90882,,N/A,1,0.6
MEDICINE,90885,TOTAL,N/A,0,0
MEDICINE,90885,,N/A,0,0
MEDICINE,90887,TOTAL,N/A,0,0
MEDICINE,90887,,N/A,0,0
MEDICINE,90889,TOTAL,N/A,0,0
MEDICINE,90889,,N/A,0,0
MEDICINE,90899,TOTAL,114,4567.59,2588.75
MEDICINE,90899,,114,4567.59,2588.75
MEDICINE,90901,TOTAL,8361,323685.03,254876.13
MEDICINE,90901,,8361,323685.03,254876.13
MEDICINE,90911,TOTAL,25015,2086345.97,1632153.27
MEDICINE,90911,,25015,2086345.97,1632153.27
MEDICINE,90918,TOTAL,N/A,0,0
MEDICINE,90918,,N/A,0,0
MEDICINE,90920,TOTAL,N/A,0,0
MEDICINE,90920,,N/A,0,0
MEDICINE,90925,TOTAL,N/A,0,0
MEDICINE,90925,,N/A,0,0
MEDICINE,90935,TOTAL,1310949,95612924.31,75944542.19
MEDICINE,90935,,1310949,95612924.31,75944542.19
MEDICINE,90937,TOTAL,80301,8496968.22,6759795.96
MEDICINE,90937,,80301,8496968.22,6759795.96
MEDICINE,90940,TOTAL,N/A,95,76
MEDICINE,90940,,N/A,95,76
MEDICINE,90945,TOTAL,139110,11536748.85,9113742.78
MEDICINE,90945,,139110,11536748.85,9113742.78
MEDICINE,90947,TOTAL,14509,1789577.85,1421864.51
MEDICINE,90947,,14509,1789577.85,1421864.51
MEDICINE,90951,TOTAL,49,46772.27,37140.75
MEDICINE,90951,,49,46772.27,37140.75
MEDICINE,90952,TOTAL,N/A,1179.12,943.3
MEDICINE,90952,,N/A,1179.12,943.3
MEDICINE,90953,TOTAL,20,8307.4,6645.85
MEDICINE,90953,,20,8307.4,6645.85
MEDICINE,90954,TOTAL,620,494442.79,392360.12
MEDICINE,90954,,620,494442.79,392360.12
MEDICINE,90955,TOTAL,165,75414.6,59473.26
MEDICINE,90955,,165,75414.6,59473.26
MEDICINE,90956,TOTAL,160,50317.98,39918.12
MEDICINE,90956,,160,50317.98,39918.12
MEDICINE,90957,TOTAL,2950,1835963.96,1445915.94
MEDICINE,90957,,2950,1835963.96,1445915.94
MEDICINE,90958,TOTAL,984,419455.5,329332.77
MEDICINE,90958,,984,419455.5,329332.77
MEDICINE,90959,TOTAL,607,179389.25,140956.46
MEDICINE,90959,,607,179389.25,140956.46
MEDICINE,90960,TOTAL,2224254.8,623485315.38,492055301.63
MEDICINE,90960,,2224254.8,623485315.38,492055301.63
MEDICINE,90961,TOTAL,654656,152855612.05,120863581.59
MEDICINE,90961,,654656,152855612.05,120863581.59
MEDICINE,90962,TOTAL,191254.1,34056252.7,26824336.6
MEDICINE,90962,,191254.1,34056252.7,26824336.6
MEDICINE,90963,TOTAL,289,154692.35,120935.78
MEDICINE,90963,,289,154692.35,120935.78
MEDICINE,90964,TOTAL,1151,526585.44,407660.33
MEDICINE,90964,,1151,526585.44,407660.33
MEDICINE,90965,TOTAL,1897,828071.47,644587.1
MEDICINE,90965,,1897,828071.47,644587.1
MEDICINE,90966,TOTAL,267464.5,61951202.4,48180488.89
MEDICINE,90966,,267464.5,61951202.4,48180488.89
MEDICINE,90967,TOTAL,2140,39043.68,30520.81
MEDICINE,90967,,2140,39043.68,30520.81
MEDICINE,90968,TOTAL,6841,102534.61,81238.03
MEDICINE,90968,,6841,102534.61,81238.03
MEDICINE,90969,TOTAL,10341,151440.59,118684.82
MEDICINE,90969,,10341,151440.59,118684.82
MEDICINE,90970,TOTAL,1352397.1,10533519.45,8339399.18
MEDICINE,90970,,1352397.1,10533519.45,8339399.18
MEDICINE,90989,TOTAL,5185,2377911.59,1849544.31
MEDICINE,90989,,5185,2377911.59,1849544.31
MEDICINE,90993,TOTAL,1183,22804.87,17646.31
MEDICINE,90993,,1183,22804.87,17646.31
MEDICINE,90997,TOTAL,245,22051.74,17641.24
MEDICINE,90997,,245,22051.74,17641.24
MEDICINE,90999,TOTAL,943,88030.61,70366.45
MEDICINE,90999,,943,88030.61,70366.45
MEDICINE,91000,TOTAL,N/A,0,0
MEDICINE,91000,,N/A,0,0
MEDICINE,91010,TOTAL,20596,1856899.94,1438622.93
MEDICINE,91010,,20596,1856899.94,1438622.93
MEDICINE,91011,TOTAL,N/A,0,0
MEDICINE,91011,,N/A,0,0
MEDICINE,91012,TOTAL,N/A,0,0
MEDICINE,91012,,N/A,0,0
MEDICINE,91013,TOTAL,78,1157.2,902.69
MEDICINE,91013,,78,1157.2,902.69
MEDICINE,91020,TOTAL,514,52910.78,41534.26
MEDICINE,91020,,514,52910.78,41534.26
MEDICINE,91022,TOTAL,101,9121.09,7119.25
MEDICINE,91022,,101,9121.09,7119.25
MEDICINE,91030,TOTAL,46,3279.04,2400.98
MEDICINE,91030,,46,3279.04,2400.98
MEDICINE,91034,TOTAL,5416,615156.33,477392.8
MEDICINE,91034,,5416,615156.33,477392.8
MEDICINE,91035,TOTAL,8809,1915839.53,1505257.55
MEDICINE,91035,,8809,1915839.53,1505257.55
MEDICINE,91037,TOTAL,3607,372438.88,290362.66
MEDICINE,91037,,3607,372438.88,290362.66
MEDICINE,91038,TOTAL,2824,355811.21,277771.54
MEDICINE,91038,,2824,355811.21,277771.54
MEDICINE,91040,TOTAL,39,8069.69,6455.71
MEDICINE,91040,,39,8069.69,6455.71
MEDICINE,91052,TOTAL,N/A,0,0
MEDICINE,91052,,N/A,0,0
MEDICINE,91065,TOTAL,25206,1816029.21,1390395.9
MEDICINE,91065,,25206,1816029.21,1390395.9
MEDICINE,91100,TOTAL,N/A,0,0
MEDICINE,91100,,N/A,0,0
MEDICINE,91110,TOTAL,50324,35094198.34,27720979.29
MEDICINE,91110,,50324,35094198.34,27720979.29
MEDICINE,91111,TOTAL,228,116993,92250.67
MEDICINE,91111,,228,116993,92250.67
MEDICINE,91117,TOTAL,N/A,1405.11,994.32
MEDICINE,91117,,N/A,1405.11,994.32
MEDICINE,91120,TOTAL,4783,1257621.69,990765.58
MEDICINE,91120,,4783,1257621.69,990765.58
MEDICINE,91122,TOTAL,27588,5358256.28,4197041.4
MEDICINE,91122,,27588,5358256.28,4197041.4
MEDICINE,91123,TOTAL,N/A,0,0
MEDICINE,91123,,N/A,0,0
MEDICINE,91132,TOTAL,17,785.72,628.52
MEDICINE,91132,,17,785.72,628.52
MEDICINE,91133,TOTAL,115,15106.93,11891.68
MEDICINE,91133,,115,15106.93,11891.68
MEDICINE,91299,TOTAL,29,7546.57,6037.24
MEDICINE,91299,,29,7546.57,6037.24
MEDICINE,92002,TOTAL,221186,16577525.9,11109846.28
MEDICINE,92002,,221186,16577525.9,11109846.28
MEDICINE,92004,TOTAL,2230008.1,307615844.37,209463179.49
MEDICINE,92004,,2230008.1,307615844.37,209463179.49
MEDICINE,92012,TOTAL,6812037,561346526.92,401714385.98
MEDICINE,92012,,6812037,561346526.92,401714385.98
MEDICINE,92014,TOTAL,11497110.1,1347037305.98,930551154.58
MEDICINE,92014,,11497110.1,1347037305.98,930551154.58
MEDICINE,92015,TOTAL,213,204.48,158.83
MEDICINE,92015,,213,204.48,158.83
MEDICINE,92018,TOTAL,1183,160523.33,121017.26
MEDICINE,92018,,1183,160523.33,121017.26
MEDICINE,92019,TOTAL,222,13380.14,9675.24
MEDICINE,92019,,222,13380.14,9675.24
MEDICINE,92020,TOTAL,865104,23443890.32,17747855.13
MEDICINE,92020,,865104,23443890.32,17747855.13
MEDICINE,92025,TOTAL,129827,4626146.81,3555126.94
MEDICINE,92025,,129827,4626146.81,3555126.94
MEDICINE,92060,TOTAL,94863,5768913.22,4440442.58
MEDICINE,92060,,94863,5768913.22,4440442.58
MEDICINE,92065,TOTAL,19644,979119.09,765934.05
MEDICINE,92065,,19644,979119.09,765934.05
MEDICINE,92070,TOTAL,N/A,0,0
MEDICINE,92070,,N/A,0,0
MEDICINE,92071,TOTAL,44184,1639980.87,1268189.32
MEDICINE,92071,,44184,1639980.87,1268189.32
MEDICINE,92072,TOTAL,1883,198348.9,153735.8
MEDICINE,92072,,1883,198348.9,153735.8
MEDICINE,92081,TOTAL,114487,5174084.09,3892177.52
MEDICINE,92081,,114487,5174084.09,3892177.52
MEDICINE,92082,TOTAL,181333,11809699.23,8911291.16
MEDICINE,92082,,181333,11809699.23,8911291.16
MEDICINE,92083,TOTAL,2801723.5,239113822.02,179560544.93
MEDICINE,92083,,2801723.5,239113822.02,179560544.93
MEDICINE,92100,TOTAL,43110,3906731.98,3018932.03
MEDICINE,92100,,43110,3906731.98,3018932.03
MEDICINE,92120,TOTAL,N/A,0,0
MEDICINE,92120,,N/A,0,0
MEDICINE,92132,TOTAL,36397,1323318.75,1011634.9
MEDICINE,92132,,36397,1323318.75,1011634.9
MEDICINE,92133,TOTAL,2206824,96575205.2,72176349.89
MEDICINE,92133,,2206824,96575205.2,72176349.89
MEDICINE,92134,TOTAL,4433844.1,194390457.47,148440561.67
MEDICINE,92134,,4433844.1,194390457.47,148440561.67
MEDICINE,92135,TOTAL,N/A,0,0
MEDICINE,92135,,N/A,0,0
MEDICINE,92136,TOTAL,1562890.1,88202464.52,67809974.39
MEDICINE,92136,,1562890.1,88202464.52,67809974.39
MEDICINE,92140,TOTAL,28761,1846478.3,1407477.56
MEDICINE,92140,,28761,1846478.3,1407477.56
MEDICINE,92225,TOTAL,924995,27862644.19,21682581.08
MEDICINE,92225,,924995,27862644.19,21682581.08
MEDICINE,92226,TOTAL,2485872.1,70463920.88,54472197.2
MEDICINE,92226,,2485872.1,70463920.88,54472197.2
MEDICINE,92227,TOTAL,414,5398.24,3900.14
MEDICINE,92227,,414,5398.24,3900.14
MEDICINE,92228,TOTAL,278,5583.06,4207.03
MEDICINE,92228,,278,5583.06,4207.03
MEDICINE,92230,TOTAL,598,49302,38732.46
MEDICINE,92230,,598,49302,38732.46
MEDICINE,92235,TOTAL,1187345,176514760.24,139167748.18
MEDICINE,92235,,1187345,176514760.24,139167748.18
MEDICINE,92240,TOTAL,86409,19766430.76,15693782.66
MEDICINE,92240,,86409,19766430.76,15693782.66
MEDICINE,92250,TOTAL,2724108.1,180611509.67,139066754.2
MEDICINE,92250,,2724108.1,180611509.67,139066754.2
MEDICINE,92260,TOTAL,2958,57821.37,44832.92
MEDICINE,92260,,2958,57821.37,44832.92
MEDICINE,92265,TOTAL,172,9807.19,7735.41
MEDICINE,92265,,172,9807.19,7735.41
MEDICINE,92270,TOTAL,21993,2079689.14,1651870.68
MEDICINE,92270,,21993,2079689.14,1651870.68
MEDICINE,92275,TOTAL,5246,693130.41,539831.72
MEDICINE,92275,,5246,693130.41,539831.72
MEDICINE,92283,TOTAL,10888,533394.19,416823.86
MEDICINE,92283,,10888,533394.19,416823.86
MEDICINE,92284,TOTAL,6962,363471.25,278160.27
MEDICINE,92284,,6962,363471.25,278160.27
MEDICINE,92285,TOTAL,328126,7646785.63,5845174.92
MEDICINE,92285,,328126,7646785.63,5845174.92
MEDICINE,92286,TOTAL,155995,16628137.04,12949868.48
MEDICINE,92286,,155995,16628137.04,12949868.48
MEDICINE,92287,TOTAL,2947,387658.97,306166.96
MEDICINE,92287,,2947,387658.97,306166.96
MEDICINE,92310,TOTAL,N/A,2.01,1.61
MEDICINE,92310,,N/A,2.01,1.61
MEDICINE,92311,TOTAL,640,54692.94,40898.88
MEDICINE,92311,,640,54692.94,40898.88
MEDICINE,92312,TOTAL,288,28520.87,21626.5
MEDICINE,92312,,288,28520.87,21626.5
MEDICINE,92313,TOTAL,230,19672.46,14657.79
MEDICINE,92313,,230,19672.46,14657.79
MEDICINE,92314,TOTAL,N/A,1,0.8
MEDICINE,92314,,N/A,1,0.8
MEDICINE,92315,TOTAL,68,3951.06,3065.42
MEDICINE,92315,,68,3951.06,3065.42
MEDICINE,92316,TOTAL,81,7591.19,5910.68
MEDICINE,92316,,81,7591.19,5910.68
MEDICINE,92317,TOTAL,N/A,503.66,306.84
MEDICINE,92317,,N/A,503.66,306.84
MEDICINE,92325,TOTAL,383,11216.85,7947.16
MEDICINE,92325,,383,11216.85,7947.16
MEDICINE,92326,TOTAL,1393,47369.87,35533.01
MEDICINE,92326,,1393,47369.87,35533.01
MEDICINE,92340,TOTAL,N/A,1,0.8
MEDICINE,92340,,N/A,1,0.8
MEDICINE,92341,TOTAL,N/A,3,1.6
MEDICINE,92341,,N/A,3,1.6
MEDICINE,92342,TOTAL,N/A,3,2.4
MEDICINE,92342,,N/A,3,2.4
MEDICINE,92352,TOTAL,N/A,0,0
MEDICINE,92352,,N/A,0,0
