,99334,TOTAL,"379,708","$20,890,755.93","$15,292,404.21",
,,,,,,
,99335,TOTAL,"651,402","$54,667,444.42","$40,310,665.48",
,,,,,,
,99336,TOTAL,"643,268","$74,784,893.10","$55,218,347.75",
,,,,,,
,99337,TOTAL,"157,234","$26,021,147.95","$19,565,937.49",
,,,,,,
,99339,TOTAL,0,$0.00,$0.00,
,,,,,,
,99340,TOTAL,0,$0.00,$0.00,
,,,,,,
,99341,TOTAL,"24,397","$1,357,838.32","$1,002,193.44",
,,,,,,
,99342,TOTAL,"53,682","$4,357,058.66","$3,266,927.60",
,,,,,,
,99343,TOTAL,"44,877","$5,728,444.48","$4,284,417.40",
,,,,,,
,99344,TOTAL,"56,958","$9,530,245.46","$7,015,173.90",
,,,,,,
,99345,TOTAL,"65,004","$12,960,696.34","$9,669,298.74",
,,,,,,
,99347,TOTAL,"226,625","$12,286,656.55","$9,196,638.24",
,,,,,,
,99348,TOTAL,"552,786","$44,933,534.08","$33,775,856.40",
,,,,,,
,99349,TOTAL,"891,523","$103,485,101.71","$78,351,911.99",
,,,,,,
,99350,TOTAL,"447,723","$71,318,923.92","$54,579,347.36",
,,,,,,
,99354,TOTAL,"206,190","$18,715,638.76","$14,516,173.04",
,,,,,,
,99355,TOTAL,"23,386","$2,091,260.65","$1,657,461.70",
,,,,,,
,99356,TOTAL,"140,676","$11,686,431.27","$9,305,185.80",
,,,,,,
,99357,TOTAL,"10,105","$825,934.89","$658,133.15",
,,,,,,
,99358,TOTAL,N/A,$138.00,$110.40,
,,,,,,
,99359,TOTAL,0,$0.00,$0.00,
,,,,,,
,99360,TOTAL,0,$0.00,$0.00,
,,,,,,
,99361,TOTAL,0,$0.00,$0.00,
,,,,,,
,99362,TOTAL,0,$0.00,$0.00,
,,,,,,
,99363,TOTAL,0,$0.00,$0.00,
,,,,,,
,99364,TOTAL,N/A,$25.01,$20.01,
,,,,,,
,99366,TOTAL,0,$0.00,$0.00,
,,,,,,
,99367,TOTAL,0,$0.00,$0.00,
,,,,,,
,99368,TOTAL,0,$0.00,$0.00,
,,,,,,
,99371,TOTAL,0,$0.00,$0.00,
,,,,,,
,99372,TOTAL,0,$0.00,$0.00,
,,,,,,
,99373,TOTAL,0,$0.00,$0.00,
,,,,,,
,99374,TOTAL,0,$0.00,$0.00,
,,,,,,
,99375,TOTAL,0,$0.00,$0.00,
,,,,,,
,99377,TOTAL,0,$0.00,$0.00,
,,,,,,
,99378,TOTAL,0,$0.00,$0.00,
,,,,,,
,99379,TOTAL,0,$0.00,$0.00,
,,,,,,
,99380,TOTAL,0,$0.00,$0.00,
,,,,,,
,99381,TOTAL,0,$0.00,$0.00,
,,,,,,
,99382,TOTAL,0,$0.00,$0.00,
,,,,,,
,99383,TOTAL,0,$0.00,$0.00,
,,,,,,
,99384,TOTAL,0,$0.00,$0.00,
,,,,,,
,99385,TOTAL,N/A,$0.01,$0.01,
,,,,,,
,99386,TOTAL,N/A,$3.01,$2.41,
,,,,,,
,99387,TOTAL,N/A,$2.01,$1.61,
,,,,,,
,99391,TOTAL,0,$0.00,$0.00,
,,,,,,
,99392,TOTAL,0,$0.00,$0.00,
,,,,,,
,99393,TOTAL,0,$0.00,$0.00,
,,,,,,
,99394,TOTAL,0,$0.00,$0.00,
,,,,,,
,99395,TOTAL,N/A,$1.00,$0.80,
,,,,,,
,99396,TOTAL,N/A,$2.01,$1.61,
,,,,,,
,99397,TOTAL,36,$288.37,$230.69,
,,,,,,
,99401,TOTAL,0,$0.00,$0.00,
,,,,,,
,99402,TOTAL,0,$0.00,$0.00,
,,,,,,
,99403,TOTAL,0,$0.00,$0.00,
,,,,,,
,99404,TOTAL,0,$0.00,$0.00,
,,,,,,
,99406,TOTAL,"172,994","$2,191,650.31","$1,600,725.99",
,,,,,,
,99407,TOTAL,"45,056","$1,115,527.62","$833,859.03",
,,,,,,
,99408,TOTAL,0,$0.00,$0.00,
,,,,,,
,99409,TOTAL,0,$0.00,$0.00,
,,,,,,
,99411,TOTAL,0,$0.00,$0.00,
,,,,,,
,99412,TOTAL,0,$0.00,$0.00,
,,,,,,
,99420,TOTAL,0,$0.00,$0.00,
,,,,,,
,99429,TOTAL,N/A,$336.65,$269.32,
,,,,,,
,99431,TOTAL,0,$0.00,$0.00,
,,,,,,
,99432,TOTAL,0,$0.00,$0.00,
,,,,,,
,99433,TOTAL,0,$0.00,$0.00,
,,,,,,
,99435,TOTAL,0,$0.00,$0.00,
,,,,,,
,99436,TOTAL,0,$0.00,$0.00,
,,,,,,
,99440,TOTAL,0,$0.00,$0.00,
,,,,,,
,99441,TOTAL,0,$0.00,$0.00,
,,,,,,
,99442,TOTAL,0,$0.00,$0.00,
,,,,,,
,99443,TOTAL,0,$0.00,$0.00,
,,,,,,
,99444,TOTAL,0,$0.00,$0.00,
,,,,,,
,99450,TOTAL,0,$0.00,$0.00,
,,,,,,
,99455,TOTAL,N/A,$425.82,$340.65,
,,,,,,
,99456,TOTAL,0,$0.00,$0.00,
,,,,,,
,99460,TOTAL,13,$626.77,$447.11,
,,,,,,
,99462,TOTAL,15,$442.05,$353.68,
,,,,,,
,99463,TOTAL,N/A,$150.25,$120.20,
,,,,,,
,99464,TOTAL,N/A,$299.69,$136.72,
,,,,,,
,99465,TOTAL,N/A,$257.60,$206.08,
,,,,,,
,99466,TOTAL,N/A,$461.38,$369.10,
,,,,,,
,99467,TOTAL,0,$0.00,$0.00,
,,,,,,
,99468,TOTAL,N/A,"$1,709.00","$1,367.20",
,,,,,,
,99469,TOTAL,0,$0.00,$0.00,
,,,,,,
,99471,TOTAL,38,"$29,758.06","$23,806.50",
,,,,,,
,99472,TOTAL,253,"$97,898.46","$78,009.77",
,,,,,,
,99475,TOTAL,38,"$20,573.45","$16,458.78",
,,,,,,
,99476,TOTAL,307,"$97,473.82","$77,613.57",
,,,,,,
,99477,TOTAL,0,$0.00,$0.00,
,,,,,,
,99478,TOTAL,N/A,$638.72,$510.96,
,,,,,,
,99479,TOTAL,N/A,$235.02,$188.02,
,,,,,,
,99480,TOTAL,48,"$5,552.51","$4,442.02",
,,,,,,
,99499,TOTAL,"4,269","$216,977.79","$171,733.03",
,,,,,,
